t (ms),a_x,a_y,a_z,g_x,g_y,g_z
322161,-6.512,1.539,-7.108,0.08,0.07,-0.03
322263,-6.426,1.451,-7.226,0.005,0.064,-0.054
322366,-6.393,1.429,-7.338,-0.047,0.065,-0.074
322468,-6.354,1.322,-7.374,-0.066,0.037,-0.081
322571,-6.345,1.326,-7.362,-0.013,0.003,-0.078
322673,-6.479,1.219,-7.252,0,-0.045,-0.042
322776,-6.634,1.219,-7.151,-0.017,-0.08,-0.013
322879,-6.704,1.202,-7.003,-0.068,-0.078,-0.017
322982,-6.685,1.271,-7.001,-0.124,-0.039,-0.002
323085,-6.718,1.58,-6.967,-0.101,-0.025,0.037
323188,-6.723,1.635,-6.955,-0.042,-0.03,0.053
323291,-6.744,1.678,-6.895,-0.037,-0.027,0.045
323394,-6.677,1.762,-6.941,-0.047,-0.024,0.02
323497,-6.725,1.786,-6.898,-0.029,-0.012,0.008
323600,-6.744,1.817,-6.821,-0.047,-0.017,-0.005
323702,-6.725,1.848,-6.881,-0.028,-0.024,-0.014
323805,-6.78,1.836,-6.826,-0.002,-0.03,-0.037
323908,-6.931,1.683,-6.761,-0.075,0.019,-0.074
324011,-6.929,1.748,-6.776,-0.129,-0.023,-0.044
324114,-6.914,1.824,-6.642,-0.035,-0.041,0.013
324217,-6.938,1.707,-6.668,0,0.023,0.01
324319,-7.029,1.836,-6.63,0.095,0.028,0.074
324422,-6.962,1.798,-6.632,0.052,0.077,0.014
324524,-6.752,1.745,-6.934,-0.057,0.082,-0.016
324627,-6.699,2.004,-6.855,-0.057,0.025,-0.017
324730,-6.766,1.985,-6.764,0.019,0.022,-0.041
324832,-6.766,1.791,-6.891,0.038,0.014,-0.035
324935,-6.843,1.765,-6.761,0.009,-0.002,0.001
325038,-6.8,1.738,-6.809,-0.003,0.029,0.007
325141,-6.711,1.772,-6.914,-0.068,0.066,-0.044
325244,-6.821,1.82,-6.855,0.018,0.028,0.003
325347,-6.67,1.733,-6.929,0.014,0.042,-0.015
325450,-6.627,1.774,-6.991,-0.084,0.025,-0.064
325552,-6.718,1.803,-6.919,-0.043,-0.016,-0.025
325655,-6.759,1.774,-6.826,0.003,-0.041,0.008
325758,-6.79,1.834,-6.814,0.05,-0.038,-0.007
325861,-6.922,1.829,-6.673,0.04,-0.02,-0.007
325964,-6.759,1.753,-6.862,-0.04,0.041,-0.079
326067,-6.795,1.595,-6.917,-0.055,-0.041,-0.034
