t (ms),a_x,a_y,a_z,g_x,g_y,g_z
237228,-7.128,1.499,-6.261,-0.001,0.013,-0.019
237331,-7.104,1.511,-6.292,-0.006,0.024,-0.014
237435,-7.106,1.528,-6.297,-0.002,0.013,-0.018
237538,-7.106,1.508,-6.282,-0.001,0.011,-0.022
237642,-7.106,1.513,-6.285,0.000,0.015,-0.022
237745,-7.104,1.508,-6.297,-0.000,0.011,-0.021
237849,-7.118,1.487,-6.273,-0.000,0.011,-0.023
237952,-7.120,1.511,-6.297,0.000,0.014,-0.022
238056,-7.092,1.492,-6.304,-0.001,0.013,-0.021
238159,-7.118,1.477,-6.292,-0.004,0.011,-0.021
238263,-7.084,1.504,-6.316,-0.005,0.020,-0.029
238366,-7.096,1.494,-6.311,-0.011,0.009,-0.022
238470,-7.113,1.501,-6.275,-0.025,0.002,-0.018
238573,-7.104,1.487,-6.297,-0.027,0.011,-0.016
238677,-7.116,1.590,-6.268,-0.023,0.001,-0.009
238780,-7.125,1.585,-6.266,-0.011,0.003,-0.013
238884,-7.144,1.590,-6.230,-0.015,0.004,-0.015
238987,-7.123,1.623,-6.244,-0.002,0.014,-0.019
239091,-7.128,1.607,-6.263,0.006,0.018,-0.024
239194,-7.111,1.580,-6.263,0.001,0.015,-0.025
239298,-7.120,1.575,-6.275,-0.003,0.019,-0.019
239401,-7.101,1.585,-6.280,-0.004,0.002,-0.020
239505,-7.123,1.585,-6.268,0.000,0.006,-0.021
239608,-7.140,1.583,-6.244,-0.002,0.016,-0.019
239712,-7.118,1.599,-6.263,0.001,0.012,-0.018
239815,-7.113,1.595,-6.263,0.005,0.009,-0.023
239919,-7.130,1.566,-6.251,0.002,0.010,-0.025
240022,-7.125,1.573,-6.263,0.002,0.015,-0.024
240126,-7.111,1.549,-6.280,0.000,0.018,-0.018
240230,-7.094,1.559,-6.314,-0.006,0.023,-0.017
240334,-7.128,1.578,-6.249,-0.000,0.016,-0.019
240437,-7.108,1.571,-6.246,0.004,0.016,-0.023
240540,-7.089,1.549,-6.287,0.005,0.016,-0.023
240643,-7.116,1.561,-6.275,0.005,0.015,-0.021
240746,-7.123,1.578,-6.266,0.007,0.022,-0.019
240850,-7.077,1.539,-6.316,-0.001,0.018,-0.025
240953,-7.084,1.549,-6.318,-0.004,0.012,-0.026
241057,-7.111,1.542,-6.294,-0.004,0.017,-0.024
241160,-7.065,1.535,-6.321,0.001,0.012,-0.022
241263,-7.065,1.537,-6.328,0.000,0.009,-0.022
241366,-7.099,1.532,-6.292,-0.001,0.014,-0.022
241469,-7.089,1.535,-6.294,0.001,0.013,-0.021
241572,-7.087,1.520,-6.309,-0.001,0.011,-0.021
241675,-7.094,1.525,-6.325,-0.005,0.009,-0.019
241778,-7.101,1.528,-6.290,-0.003,0.010,-0.018
241881,-7.092,1.539,-6.299,-0.002,0.008,-0.019
241984,-7.092,1.554,-6.314,-0.006,0.017,-0.015
242088,-7.082,1.532,-6.311,-0.004,0.004,-0.019
242191,-7.101,1.532,-6.311,-0.002,0.001,-0.022
242294,-7.118,1.535,-6.299,-0.001,0.004,-0.023
242397,-7.101,1.544,-6.275,-0.001,0.000,-0.020
242501,-7.128,1.537,-6.273,-0.003,0.002,-0.021
242604,-7.113,1.523,-6.266,-0.003,0.009,-0.021
242707,-7.118,1.542,-6.268,-0.001,0.015,-0.022
242810,-7.123,1.556,-6.287,-0.004,0.025,-0.019
242914,-7.082,1.525,-6.294,-0.005,0.014,-0.020
243017,-7.106,1.542,-6.285,-0.003,0.012,-0.022
243121,-7.118,1.532,-6.266,-0.001,0.017,-0.021
243224,-7.099,1.549,-6.302,-0.001,0.012,-0.019
243327,-7.120,1.532,-6.256,-0.003,0.012,-0.018
243430,-7.120,1.544,-6.285,-0.002,0.011,-0.020
243533,-7.106,1.523,-6.285,-0.001,0.013,-0.020
243636,-7.108,1.559,-6.314,-0.006,0.020,-0.020
243740,-7.130,1.537,-6.270,0.000,0.018,-0.018
243843,-7.080,1.520,-6.309,0.000,0.010,-0.018
243946,-7.101,1.551,-6.306,-0.001,0.011,-0.019
244049,-7.087,1.573,-6.287,0.001,0.012,-0.020
244152,-7.099,1.549,-6.304,-0.002,0.015,-0.022
244255,-7.084,1.544,-6.318,0.003,0.022,-0.020
244358,-7.108,1.549,-6.321,-0.005,0.020,-0.020
244461,-7.084,1.523,-6.302,0.001,0.010,-0.022
244565,-7.080,1.528,-6.325,-0.001,0.007,-0.021
244668,-7.082,1.535,-6.311,-0.000,0.013,-0.022
244771,-7.089,1.551,-6.316,0.002,0.011,-0.019
244874,-7.094,1.532,-6.316,-0.002,0.013,-0.021
244978,-7.080,1.523,-6.314,-0.001,0.011,-0.021
245081,-7.108,1.525,-6.316,-0.004,0.019,-0.018
245184,-7.077,1.535,-6.314,-0.004,0.010,-0.020
245287,-7.084,1.520,-6.306,-0.002,0.011,-0.020
245390,-7.080,1.537,-6.333,-0.002,0.015,-0.019
245493,-7.080,1.549,-6.314,-0.001,0.010,-0.019
245596,-7.072,1.530,-6.333,-0.002,0.007,-0.021
245699,-7.094,1.537,-6.302,-0.001,0.007,-0.021
245802,-7.089,1.520,-6.309,0.001,0.002,-0.022
245905,-7.111,1.525,-6.285,-0.003,0.006,-0.024
246008,-7.089,1.520,-6.294,-0.001,0.006,-0.021
246111,-7.125,1.516,-6.292,-0.006,0.003,-0.020
246214,-7.092,1.549,-6.306,-0.007,0.019,-0.019
246317,-7.092,1.544,-6.282,-0.003,0.020,-0.019
246420,-7.111,1.530,-6.273,0.000,0.018,-0.021
246523,-7.087,1.523,-6.311,0.002,0.023,-0.021
246627,-7.072,1.532,-6.314,-0.001,0.017,-0.021
246730,-7.096,1.513,-6.297,-0.002,0.015,-0.023
246833,-7.080,1.528,-6.316,-0.000,0.016,-0.023
246937,-7.106,1.506,-6.299,-0.002,0.012,-0.021
247040,-7.070,1.523,-6.361,-0.008,0.013,-0.023
247144,-7.089,1.532,-6.297,-0.002,0.008,-0.021
247248,-7.096,1.532,-6.306,-0.001,0.010,-0.020
247352,-7.080,1.523,-6.321,0.001,0.013,-0.019
247456,-7.089,1.532,-6.330,0.001,0.012,-0.021
247559,-7.087,1.528,-6.306,-0.003,0.011,-0.021
247663,-7.084,1.528,-6.318,0.000,0.011,-0.022
247766,-7.082,1.539,-6.330,0.000,0.008,-0.023
247870,-7.092,1.530,-6.314,-0.006,0.020,-0.019
247973,-7.063,1.520,-6.330,-0.004,0.011,-0.021
248077,-7.065,1.508,-6.333,-0.009,0.012,-0.020
248180,-7.087,1.525,-6.321,-0.004,0.015,-0.016
248284,-7.072,1.539,-6.318,-0.001,0.010,-0.014
248387,-7.077,1.535,-6.325,0.001,0.008,-0.017
248491,-7.082,1.549,-6.325,-0.001,0.006,-0.021
248594,-7.080,1.551,-6.316,-0.002,0.003,-0.022
248698,-7.082,1.532,-6.304,-0.001,0.003,-0.023
248801,-7.118,1.539,-6.287,-0.003,0.014,-0.021
248905,-7.082,1.518,-6.299,-0.001,0.004,-0.021
249009,-7.092,1.516,-6.299,-0.000,0.011,-0.019
249113,-7.108,1.528,-6.304,-0.001,0.022,-0.018
249216,-7.096,1.544,-6.287,-0.003,0.015,-0.018
249320,-7.096,1.523,-6.323,-0.001,0.015,-0.019
249424,-7.096,1.530,-6.306,-0.001,0.015,-0.021
249528,-7.094,1.542,-6.311,0.002,0.015,-0.022
249632,-7.096,1.518,-6.325,-0.008,0.023,-0.018
249736,-7.072,1.516,-6.335,-0.004,0.012,-0.021
249839,-7.080,1.511,-6.316,-0.003,0.011,-0.022
249943,-7.082,1.542,-6.318,-0.001,0.015,-0.019
250047,-7.070,1.551,-6.323,-0.001,0.009,-0.017
250151,-7.070,1.518,-6.321,-0.002,0.007,-0.021
250255,-7.092,1.549,-6.316,-0.002,0.010,-0.019
250359,-7.084,1.535,-6.311,-0.002,0.012,-0.021
250463,-7.084,1.532,-6.309,-0.001,0.015,-0.021
250567,-7.099,1.516,-6.309,-0.000,0.014,-0.019
250671,-7.068,1.539,-6.340,0.003,0.016,-0.019
250775,-7.077,1.542,-6.316,0.007,0.014,-0.020
250879,-7.111,1.523,-6.314,0.021,0.005,-0.025
250982,-7.072,1.575,-6.304,0.041,0.012,-0.027
251086,-7.075,1.413,-6.335,0.051,0.015,-0.053
251189,-7.080,1.295,-6.366,0.022,0.009,-0.045
251293,-7.089,1.279,-6.381,0.015,-0.004,-0.017
251396,-7.108,1.293,-6.321,-0.012,-0.001,-0.003
251499,-7.099,1.386,-6.318,-0.035,0.009,-0.011
251603,-7.096,1.458,-6.302,-0.021,0.007,0.001
251706,-7.051,1.523,-6.354,0.007,0.001,-0.026
251810,-7.149,1.446,-6.294,0.014,0.000,-0.023
251913,-7.140,1.360,-6.292,0.007,0.019,-0.034
252017,-7.120,1.343,-6.366,-0.017,0.030,-0.018
252120,-7.089,1.477,-6.321,-0.011,0.027,-0.010
252224,-7.065,1.415,-6.378,-0.001,0.012,-0.019
252327,-7.111,1.367,-6.345,-0.027,0.006,-0.011
252431,-7.106,1.425,-6.302,-0.016,0.003,-0.007
252534,-7.096,1.480,-6.328,0.032,0.007,-0.001
252638,-7.092,1.463,-6.318,0.008,0.005,-0.008
252741,-7.104,1.472,-6.278,-0.016,0.012,-0.009
252845,-7.096,1.520,-6.321,-0.018,0.031,-0.023
252948,-7.056,1.513,-6.359,-0.007,0.015,-0.024
253052,-7.118,1.477,-6.311,0.018,0.002,-0.024
253155,-7.106,1.444,-6.333,0.006,0.003,-0.024
253259,-7.087,1.410,-6.349,-0.008,0.006,-0.025
253362,-7.096,1.470,-6.316,-0.009,0.019,-0.025
253466,-7.108,1.508,-6.275,-0.018,0.024,-0.025
253569,-7.063,1.472,-6.383,-0.024,0.039,-0.026
253673,-7.084,1.472,-6.337,-0.068,0.026,-0.018
253776,-7.070,1.616,-6.292,-0.052,0.016,-0.011
253880,-7.049,1.587,-6.352,-0.020,0.011,-0.004
253983,-7.087,1.611,-6.287,-0.015,0.017,-0.014
254086,-6.998,1.671,-6.373,-0.020,0.023,-0.025
254189,-7.053,1.741,-6.361,0.012,0.004,-0.047
254292,-7.025,1.587,-6.330,0.034,-0.010,-0.038
254395,-7.113,1.511,-6.314,0.001,0.011,-0.028
254498,-7.072,1.556,-6.302,-0.008,0.012,-0.023
254601,-7.053,1.530,-6.318,-0.011,0.017,-0.019
254704,-7.075,1.559,-6.316,-0.012,0.020,-0.013
254808,-7.061,1.590,-6.342,-0.008,0.012,-0.009
254911,-7.075,1.592,-6.335,-0.002,0.015,-0.014
255014,-7.051,1.609,-6.337,0.001,0.018,-0.018
255117,-7.072,1.621,-6.328,0.000,0.020,-0.021
255220,-7.017,1.590,-6.369,-0.003,0.015,-0.022
255323,-7.037,1.595,-6.349,-0.002,0.012,-0.023
255426,-7.065,1.592,-6.321,-0.001,0.014,-0.019
255529,-7.041,1.587,-6.357,0.001,0.013,-0.019
255632,-7.046,1.592,-6.357,0.001,0.012,-0.020
255735,-7.049,1.583,-6.359,-0.002,0.012,-0.015
255839,-7.037,1.607,-6.352,0.002,0.011,-0.018
255942,-7.053,1.578,-6.323,-0.002,0.011,-0.020
256045,-7.020,1.583,-6.366,-0.005,0.015,-0.021
256148,-7.039,1.587,-6.357,-0.002,0.009,-0.021
256251,-7.046,1.587,-6.335,-0.002,0.007,-0.021
256354,-7.041,1.578,-6.330,0.000,0.007,-0.019
256457,-7.039,1.590,-6.349,-0.000,0.006,-0.019
256560,-7.044,1.597,-6.345,-0.003,0.004,-0.021
256663,-7.056,1.595,-6.330,-0.004,0.002,-0.022
256767,-7.061,1.585,-6.335,-0.004,0.004,-0.021
256870,-7.070,1.604,-6.294,-0.004,0.010,-0.020
256973,-7.087,1.585,-6.290,-0.001,0.011,-0.019
257076,-7.041,1.604,-6.369,-0.002,0.022,-0.019
257179,-7.058,1.609,-6.309,-0.003,0.017,-0.019
257282,-7.077,1.592,-6.304,-0.001,0.014,-0.021
257385,-7.044,1.592,-6.349,0.001,0.020,-0.018
257488,-7.053,1.623,-6.325,0.001,0.016,-0.019
257592,-7.049,1.583,-6.318,-0.000,0.015,-0.021
257695,-7.044,1.618,-6.337,0.000,0.015,-0.022
257799,-7.044,1.599,-6.345,0.003,0.014,-0.023
257903,-7.029,1.609,-6.340,0.008,0.013,-0.027
258007,-7.061,1.554,-6.340,-0.008,0.015,-0.030
258111,-7.022,1.573,-6.376,-0.005,0.020,-0.019
258215,-7.037,1.561,-6.369,-0.002,0.010,-0.026
258319,-7.032,1.568,-6.352,-0.005,0.008,-0.019
258423,-7.037,1.592,-6.361,-0.001,0.014,-0.018
258527,-7.037,1.590,-6.354,-0.002,0.010,-0.017
258630,-7.032,1.585,-6.359,0.003,0.008,-0.023
258734,-7.056,1.568,-6.349,-0.005,0.007,-0.023
258838,-7.058,1.559,-6.342,-0.003,0.009,-0.019
258942,-7.046,1.575,-6.354,-0.007,0.009,-0.020
259045,-7.049,1.587,-6.345,-0.006,0.010,-0.018
259149,-7.049,1.607,-6.342,-0.008,0.017,-0.014
259252,-7.032,1.611,-6.352,-0.006,0.001,-0.023
259356,-7.049,1.592,-6.345,-0.003,0.006,-0.025
259459,-7.068,1.595,-6.328,0.000,0.009,-0.021
259563,-7.063,1.595,-6.333,-0.006,0.010,-0.022
259666,-7.061,1.578,-6.354,0.003,0.014,-0.019
259770,-7.070,1.583,-6.335,-0.005,0.014,-0.023
259873,-7.056,1.583,-6.345,-0.001,0.016,-0.017
259977,-7.070,1.597,-6.333,-0.003,0.016,-0.016
260080,-7.049,1.590,-6.359,-0.008,0.026,-0.014
260184,-7.034,1.607,-6.347,-0.003,0.013,-0.020
260287,-7.039,1.595,-6.359,-0.002,0.009,-0.021
260391,-7.063,1.604,-6.337,0.000,0.016,-0.020
260494,-7.039,1.607,-6.352,-0.001,0.012,-0.019
260598,-7.051,1.595,-6.361,-0.001,0.011,-0.020
260701,-7.041,1.592,-6.357,-0.003,0.010,-0.021
