t (ms),a_x,a_y,a_z,g_x,g_y,g_z,ag_x,ag_y,ag_z,SVM_a,SVM_g,CM_a,CM_g,jerk_x,jerk_y,jerk_z,accl_x,accl_y,accl_z,th_x,th_y,th_z,ag_x_mean,ag_x_max,ag_x_min,ag_y_mean,ag_y_max,ag_y_min,ag_z_mean,ag_z_max,ag_z_min,g_x_mean,g_x_max,g_x_min,g_y_mean,g_y_max,g_y_min,g_z_mean,g_z_max,g_z_min,SMA_a,SMA_g,RMS_ag_x,RMS_ag_y,RMS_ag_z,RMS_g_x,RMS_g_y,RMS_g_z,MAD_ag_x,MAD_ag_y,MAD_ag_z,MAD_g_x,MAD_g_y,MAD_g_z,VAR_ag_x,VAR_ag_y,VAR_ag_z,VAR_g_x,VAR_g_y,VAR_g_z,STD_ag_x,STD_ag_y,STD_ag_z,STD_g_x,STD_g_y,STD_g_z,IQR_ag_x,IQR_ag_y,IQR_ag_z,IQR_g_x,IQR_g_y,IQR_g_z,FFT_ag_x,FFT_ag_y,FFT_ag_z,FFT_g_x,FFT_g_y,FFT_g_z,E_ag_x,E_ag_y,E_ag_z,E_g_x,E_g_y,E_g_z
504373,-3.855,1.408,-8.801,-0.132,0.026,-0.033,-0.393,0.144,-0.897,0.99,0.139,0.37,0.048,-0.0,0.0,0.0,0.0,-0.0,0.0,1.979,1.425,2.705,-0.396,-0.387,-0.407,0.159,0.175,0.138,-0.894,-0.889,-0.903,-0.02,0.088,-0.132,0.033,0.067,0.008,-0.021,0.0,-0.044,1.449,0.109,0.397,0.159,0.894,0.065,0.039,0.025,0.004,0.009,0.004,0.051,0.018,0.011,0.0,0.0,0.0,0.004,0.0,0.0,0.005,0.011,0.004,0.062,0.02,0.013,0.005,0.011,0.007,0.094,0.026,0.018,-3.965,1.587,-8.939,-0.203,0.328,-0.213,1.572,0.253,7.991,0.042,0.015,0.006
504476,-3.915,1.523,-8.727,-0.071,0.018,-0.021,-0.399,0.155,-0.89,0.988,0.076,0.38,0.03,-0.0,0.0,0.0,0.0,-0.0,0.0,1.987,1.413,2.693,-0.396,-0.387,-0.407,0.159,0.175,0.138,-0.894,-0.889,-0.903,-0.02,0.088,-0.132,0.033,0.067,0.008,-0.021,0.0,-0.044,1.449,0.109,0.397,0.159,0.894,0.065,0.039,0.025,0.004,0.009,0.004,0.051,0.018,0.011,0.0,0.0,0.0,0.004,0.0,0.0,0.005,0.011,0.004,0.062,0.02,0.013,0.005,0.011,0.007,0.094,0.026,0.018,0.016,-0.059,-0.019,-0.063,0.027,-0.035,1.572,0.253,7.991,0.042,0.015,0.006
504579,-3.881,1.535,-8.796,-0.041,0.008,-0.024,-0.396,0.157,-0.897,0.993,0.048,0.382,0.02,-0.0,0.0,0.0,0.0,-0.0,0.0,1.981,1.412,2.698,-0.396,-0.387,-0.407,0.159,0.175,0.138,-0.894,-0.889,-0.903,-0.02,0.088,-0.132,0.033,0.067,0.008,-0.021,0.0,-0.044,1.449,0.109,0.397,0.159,0.894,0.065,0.039,0.025,0.004,0.009,0.004,0.051,0.018,0.011,0.0,0.0,0.0,0.004,0.0,0.0,0.005,0.011,0.004,0.062,0.02,0.013,0.005,0.011,0.007,0.094,0.026,0.018,0.001,-0.014,-0.002,-0.248,-0.012,0.043,1.572,0.253,7.991,0.042,0.015,0.006
504682,-3.991,1.537,-8.72,-0.023,0.011,-0.013,-0.407,0.157,-0.889,0.99,0.029,0.384,0.015,-0.0,0.0,0.0,-0.0,0.0,0.0,1.994,1.412,2.685,-0.396,-0.387,-0.407,0.159,0.175,0.138,-0.894,-0.889,-0.903,-0.02,0.088,-0.132,0.033,0.067,0.008,-0.021,0.0,-0.044,1.449,0.109,0.397,0.159,0.894,0.065,0.039,0.025,0.004,0.009,0.004,0.051,0.018,0.011,0.0,0.0,0.0,0.004,0.0,0.0,0.005,0.011,0.004,0.062,0.02,0.013,0.005,0.011,0.007,0.094,0.026,0.018,-0.014,-0.016,0.011,-0.13,-0.019,-0.02,1.572,0.253,7.991,0.042,0.015,0.006
504785,-3.965,1.549,-8.732,-0.074,0.021,-0.014,-0.404,0.158,-0.89,0.99,0.078,0.384,0.028,0.0,0.0,-0.0,-0.0,0.0,0.0,1.991,1.411,2.688,-0.396,-0.387,-0.407,0.159,0.175,0.138,-0.894,-0.889,-0.903,-0.02,0.088,-0.132,0.033,0.067,0.008,-0.021,0.0,-0.044,1.449,0.109,0.397,0.159,0.894,0.065,0.039,0.025,0.004,0.009,0.004,0.051,0.018,0.011,0.0,0.0,0.0,0.004,0.0,0.0,0.005,0.011,0.004,0.062,0.02,0.013,0.005,0.011,0.007,0.094,0.026,0.018,0.007,0.008,-0.001,-0.073,-0.029,-0.019,1.572,0.253,7.991,0.042,0.015,0.006
504888,-3.898,1.678,-8.746,-0.037,0.023,0.0,-0.397,0.171,-0.892,0.991,0.044,0.393,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.983,1.397,2.69,-0.396,-0.387,-0.407,0.159,0.175,0.138,-0.894,-0.889,-0.903,-0.02,0.088,-0.132,0.033,0.067,0.008,-0.021,0.0,-0.044,1.449,0.109,0.397,0.159,0.894,0.065,0.039,0.025,0.004,0.009,0.004,0.051,0.018,0.011,0.0,0.0,0.0,0.004,0.0,0.0,0.005,0.011,0.004,0.062,0.02,0.013,0.005,0.011,0.007,0.094,0.026,0.018,0.015,0.015,-0.009,-0.089,-0.002,-0.055,1.572,0.253,7.991,0.042,0.015,0.006
504991,-3.869,1.712,-8.748,0.013,0.041,-0.019,-0.395,0.175,-0.892,0.991,0.047,0.395,0.022,0.0,-0.0,0.0,0.0,0.0,-0.0,1.981,1.393,2.691,-0.396,-0.387,-0.407,0.159,0.175,0.138,-0.894,-0.889,-0.903,-0.02,0.088,-0.132,0.033,0.067,0.008,-0.021,0.0,-0.044,1.449,0.109,0.397,0.159,0.894,0.065,0.039,0.025,0.004,0.009,0.004,0.051,0.018,0.011,0.0,0.0,0.0,0.004,0.0,0.0,0.005,0.011,0.004,0.062,0.02,0.013,0.005,0.011,0.007,0.094,0.026,0.018,0.007,0.008,-0.001,-0.073,-0.029,-0.019,1.572,0.253,7.991,0.042,0.015,0.006
505094,-3.874,1.621,-8.736,0.037,0.046,-0.037,-0.395,0.165,-0.891,0.988,0.07,0.387,0.04,0.0,-0.0,-0.0,0.0,0.0,-0.0,1.982,1.403,2.694,-0.396,-0.387,-0.407,0.159,0.175,0.138,-0.894,-0.889,-0.903,-0.02,0.088,-0.132,0.033,0.067,0.008,-0.021,0.0,-0.044,1.449,0.109,0.397,0.159,0.894,0.065,0.039,0.025,0.004,0.009,0.004,0.051,0.018,0.011,0.0,0.0,0.0,0.004,0.0,0.0,0.005,0.011,0.004,0.062,0.02,0.013,0.005,0.011,0.007,0.094,0.026,0.018,-0.014,-0.016,0.011,-0.13,-0.019,-0.02,1.572,0.253,7.991,0.042,0.015,0.006
505197,-3.792,1.635,-8.811,0.088,0.067,-0.044,-0.387,0.167,-0.898,0.992,0.119,0.387,0.064,0.0,-0.0,-0.0,0.0,0.0,0.0,1.972,1.402,2.703,-0.396,-0.387,-0.407,0.159,0.175,0.138,-0.894,-0.889,-0.903,-0.02,0.088,-0.132,0.033,0.067,0.008,-0.021,0.0,-0.044,1.449,0.109,0.397,0.159,0.894,0.065,0.039,0.025,0.004,0.009,0.004,0.051,0.018,0.011,0.0,0.0,0.0,0.004,0.0,0.0,0.005,0.011,0.004,0.062,0.02,0.013,0.005,0.011,0.007,0.094,0.026,0.018,0.001,-0.014,-0.002,-0.248,-0.012,0.043,1.572,0.253,7.991,0.042,0.015,0.006
505300,-3.84,1.353,-8.856,0.037,0.067,-0.008,-0.392,0.138,-0.903,0.994,0.077,0.366,0.027,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.976,1.432,2.71,-0.396,-0.387,-0.407,0.159,0.175,0.138,-0.894,-0.889,-0.903,-0.02,0.088,-0.132,0.033,0.067,0.008,-0.021,0.0,-0.044,1.449,0.109,0.397,0.159,0.894,0.065,0.039,0.025,0.004,0.009,0.004,0.051,0.018,0.011,0.0,0.0,0.0,0.004,0.0,0.0,0.005,0.011,0.004,0.062,0.02,0.013,0.005,0.011,0.007,0.094,0.026,0.018,0.016,-0.059,-0.019,-0.063,0.027,-0.035,1.572,0.253,7.991,0.042,0.015,0.006
505403,-3.759,1.348,-8.82,-0.001,0.024,0.001,-0.383,0.137,-0.899,0.987,0.024,0.361,0.003,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.969,1.432,2.717,-0.378,-0.37,-0.386,0.145,0.157,0.137,-0.906,-0.899,-0.913,-0.021,0.021,-0.066,0.018,0.057,-0.007,-0.012,0.015,-0.062,1.429,0.062,0.378,0.146,0.906,0.031,0.024,0.024,0.005,0.005,0.004,0.017,0.011,0.015,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.006,0.005,0.023,0.016,0.02,0.007,0.008,0.007,0.025,0.015,0.019,-3.781,1.454,-9.056,-0.209,0.181,-0.123,1.43,0.212,8.201,0.01,0.006,0.006
505506,-3.632,1.374,-8.923,-0.001,0.057,-0.062,-0.37,0.14,-0.91,0.992,0.084,0.361,0.015,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.953,1.429,2.732,-0.378,-0.37,-0.386,0.145,0.157,0.137,-0.906,-0.899,-0.913,-0.021,0.021,-0.066,0.018,0.057,-0.007,-0.012,0.015,-0.062,1.429,0.062,0.378,0.146,0.906,0.031,0.024,0.024,0.005,0.005,0.004,0.017,0.011,0.015,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.006,0.005,0.023,0.016,0.02,0.007,0.008,0.007,0.025,0.015,0.019,0.021,0.002,-0.009,0.014,0.08,-0.074,1.43,0.212,8.201,0.01,0.006,0.006
505609,-3.646,1.439,-8.957,0.021,0.02,-0.026,-0.372,0.147,-0.913,0.997,0.039,0.368,0.022,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.953,1.423,2.729,-0.378,-0.37,-0.386,0.145,0.157,0.137,-0.906,-0.899,-0.913,-0.021,0.021,-0.066,0.018,0.057,-0.007,-0.012,0.015,-0.062,1.429,0.062,0.378,0.146,0.906,0.031,0.024,0.024,0.005,0.005,0.004,0.017,0.011,0.015,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.006,0.005,0.023,0.016,0.02,0.007,0.008,0.007,0.025,0.015,0.019,-0.019,-0.009,0.02,-0.009,0.011,0.028,1.43,0.212,8.201,0.01,0.006,0.006
505712,-3.68,1.348,-8.938,-0.019,0.001,-0.017,-0.375,0.137,-0.911,0.995,0.026,0.36,0.007,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.957,1.433,2.729,-0.378,-0.37,-0.386,0.145,0.157,0.137,-0.906,-0.899,-0.913,-0.021,0.021,-0.066,0.018,0.057,-0.007,-0.012,0.015,-0.062,1.429,0.062,0.378,0.146,0.906,0.031,0.024,0.024,0.005,0.005,0.004,0.017,0.011,0.015,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.006,0.005,0.023,0.016,0.02,0.007,0.008,0.007,0.025,0.015,0.019,-0.009,-0.021,0.008,0.019,-0.027,0.04,1.43,0.212,8.201,0.01,0.006,0.006
505815,-3.749,1.437,-8.82,-0.033,-0.007,-0.015,-0.382,0.147,-0.899,0.988,0.037,0.37,0.015,-0.0,0.0,0.0,-0.0,0.0,0.0,1.968,1.421,2.714,-0.378,-0.37,-0.386,0.145,0.157,0.137,-0.906,-0.899,-0.913,-0.021,0.021,-0.066,0.018,0.057,-0.007,-0.012,0.015,-0.062,1.429,0.062,0.378,0.146,0.906,0.031,0.024,0.024,0.005,0.005,0.004,0.017,0.011,0.015,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.006,0.005,0.023,0.016,0.02,0.007,0.008,0.007,0.025,0.015,0.019,-0.013,-0.021,0.005,0.051,-0.024,0.051,1.43,0.212,8.201,0.01,0.006,0.006
505918,-3.79,1.396,-8.842,-0.024,0.007,0.006,-0.386,0.142,-0.902,0.991,0.026,0.367,0.01,0.0,0.0,-0.0,0.0,0.0,0.0,1.971,1.427,2.714,-0.378,-0.37,-0.386,0.145,0.157,0.137,-0.906,-0.899,-0.913,-0.021,0.021,-0.066,0.018,0.057,-0.007,-0.012,0.015,-0.062,1.429,0.062,0.378,0.146,0.906,0.031,0.024,0.024,0.005,0.005,0.004,0.017,0.011,0.015,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.006,0.005,0.023,0.016,0.02,0.007,0.008,0.007,0.025,0.015,0.019,-0.009,0.014,0.018,0.049,-0.021,0.043,1.43,0.212,8.201,0.01,0.006,0.006
506021,-3.742,1.465,-8.861,-0.019,0.019,0.015,-0.382,0.149,-0.904,0.993,0.031,0.372,0.018,0.0,0.0,-0.0,0.0,0.0,-0.0,1.966,1.42,2.716,-0.378,-0.37,-0.386,0.145,0.157,0.137,-0.906,-0.899,-0.913,-0.021,0.021,-0.066,0.018,0.057,-0.007,-0.012,0.015,-0.062,1.429,0.062,0.378,0.146,0.906,0.031,0.024,0.024,0.005,0.005,0.004,0.017,0.011,0.015,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.006,0.005,0.023,0.016,0.02,0.007,0.008,0.007,0.025,0.015,0.019,-0.013,-0.021,0.005,0.051,-0.024,0.051,1.43,0.212,8.201,0.01,0.006,0.006
506124,-3.725,1.415,-8.88,-0.019,0.014,0.003,-0.38,0.144,-0.906,0.993,0.024,0.367,0.009,0.0,0.0,0.0,-0.0,0.0,-0.0,1.964,1.425,2.72,-0.378,-0.37,-0.386,0.145,0.157,0.137,-0.906,-0.899,-0.913,-0.021,0.021,-0.066,0.018,0.057,-0.007,-0.012,0.015,-0.062,1.429,0.062,0.378,0.146,0.906,0.031,0.024,0.024,0.005,0.005,0.004,0.017,0.011,0.015,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.006,0.005,0.023,0.016,0.02,0.007,0.008,0.007,0.025,0.015,0.019,-0.009,-0.021,0.008,0.019,-0.027,0.04,1.43,0.212,8.201,0.01,0.006,0.006
506227,-3.685,1.513,-8.868,-0.048,0.024,-0.015,-0.376,0.154,-0.904,0.991,0.056,0.374,0.026,0.0,0.0,-0.0,-0.0,0.0,-0.0,1.96,1.415,2.719,-0.378,-0.37,-0.386,0.145,0.157,0.137,-0.906,-0.899,-0.913,-0.021,0.021,-0.066,0.018,0.057,-0.007,-0.012,0.015,-0.062,1.429,0.062,0.378,0.146,0.906,0.031,0.024,0.024,0.005,0.005,0.004,0.017,0.011,0.015,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.006,0.005,0.023,0.016,0.02,0.007,0.008,0.007,0.025,0.015,0.019,-0.019,-0.009,0.02,-0.009,0.011,0.028,1.43,0.212,8.201,0.01,0.006,0.006
506330,-3.682,1.542,-8.904,-0.066,0.022,-0.013,-0.375,0.157,-0.908,0.995,0.071,0.377,0.027,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.957,1.412,2.721,-0.378,-0.37,-0.386,0.145,0.157,0.137,-0.906,-0.899,-0.913,-0.021,0.021,-0.066,0.018,0.057,-0.007,-0.012,0.015,-0.062,1.429,0.062,0.378,0.146,0.906,0.031,0.024,0.024,0.005,0.005,0.004,0.017,0.011,0.015,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.006,0.005,0.023,0.016,0.02,0.007,0.008,0.007,0.025,0.015,0.019,0.021,0.002,-0.009,0.014,0.08,-0.074,1.43,0.212,8.201,0.01,0.006,0.006
506433,-3.721,1.587,-8.851,-0.066,-0.004,-0.002,-0.379,0.162,-0.903,0.993,0.066,0.381,0.008,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.963,1.407,2.713,-0.381,-0.354,-0.41,0.163,0.183,0.142,-0.9,-0.879,-0.912,0.006,0.142,-0.072,-0.001,0.095,-0.08,0.022,0.157,-0.057,1.444,0.162,0.382,0.164,0.9,0.075,0.06,0.069,0.012,0.008,0.008,0.064,0.05,0.054,0.0,0.0,0.0,0.006,0.004,0.004,0.016,0.011,0.01,0.075,0.06,0.065,0.018,0.007,0.014,0.102,0.112,0.066,-3.813,1.634,-8.995,0.061,-0.007,0.224,1.456,0.268,8.092,0.056,0.037,0.048
506536,-3.809,1.563,-8.732,-0.072,0.01,-0.008,-0.388,0.159,-0.89,0.984,0.073,0.38,0.018,-0.0,0.0,0.0,0.0,0.0,0.0,1.976,1.408,2.701,-0.381,-0.354,-0.41,0.163,0.183,0.142,-0.9,-0.879,-0.912,0.006,0.142,-0.072,-0.001,0.095,-0.08,0.022,0.157,-0.057,1.444,0.162,0.382,0.164,0.9,0.075,0.06,0.069,0.012,0.008,0.008,0.064,0.05,0.054,0.0,0.0,0.0,0.006,0.004,0.004,0.016,0.011,0.01,0.075,0.06,0.065,0.018,0.007,0.014,0.102,0.112,0.066,-0.038,0.02,0.024,-0.282,0.314,-0.162,1.456,0.268,8.092,0.056,0.037,0.048
506638,-3.759,1.707,-8.823,0.017,0.095,0.042,-0.383,0.174,-0.9,0.993,0.105,0.391,0.041,0.0,0.0,-0.0,0.001,-0.0,0.001,1.967,1.395,2.704,-0.381,-0.354,-0.41,0.163,0.183,0.142,-0.9,-0.879,-0.912,0.006,0.142,-0.072,-0.001,0.095,-0.08,0.022,0.157,-0.057,1.444,0.162,0.382,0.164,0.9,0.075,0.06,0.069,0.012,0.008,0.008,0.064,0.05,0.054,0.0,0.0,0.0,0.006,0.004,0.004,0.016,0.011,0.01,0.075,0.06,0.065,0.018,0.007,0.014,0.102,0.112,0.066,0.048,-0.054,-0.039,-0.087,-0.219,-0.029,1.456,0.268,8.092,0.056,0.037,0.048
506741,-3.575,1.796,-8.892,0.142,-0.004,0.157,-0.365,0.183,-0.907,0.995,0.212,0.393,0.045,0.0,-0.0,-0.0,0.001,-0.001,0.0,1.947,1.386,2.719,-0.381,-0.354,-0.41,0.163,0.183,0.142,-0.9,-0.879,-0.912,0.006,0.142,-0.072,-0.001,0.095,-0.08,0.022,0.157,-0.057,1.444,0.162,0.382,0.164,0.9,0.075,0.06,0.069,0.012,0.008,0.008,0.064,0.05,0.054,0.0,0.0,0.0,0.006,0.004,0.004,0.016,0.011,0.01,0.075,0.06,0.065,0.018,0.007,0.014,0.102,0.112,0.066,0.003,0.027,0.004,-0.004,-0.157,0.061,1.456,0.268,8.092,0.056,0.037,0.048
506844,-3.469,1.64,-8.894,0.129,-0.08,0.12,-0.354,0.167,-0.907,0.988,0.193,0.377,0.107,-0.0,-0.0,-0.0,-0.0,-0.0,-0.001,1.937,1.401,2.734,-0.381,-0.354,-0.41,0.163,0.183,0.142,-0.9,-0.879,-0.912,0.006,0.142,-0.072,-0.001,0.095,-0.08,0.022,0.157,-0.057,1.444,0.162,0.382,0.164,0.9,0.075,0.06,0.069,0.012,0.008,0.008,0.064,0.05,0.054,0.0,0.0,0.0,0.006,0.004,0.004,0.016,0.011,0.01,0.075,0.06,0.065,0.018,0.007,0.014,0.102,0.112,0.066,-0.007,-0.003,-0.001,0.029,0.03,0.017,1.456,0.268,8.092,0.056,0.037,0.048
