t (ms),a_x,a_y,a_z,g_x,g_y,g_z,ag_x,ag_y,ag_z,SVM_a,SVM_g,CM_a,CM_g,jerk_x,jerk_y,jerk_z,accl_x,accl_y,accl_z,th_x,th_y,th_z,ag_x_mean,ag_x_max,ag_x_min,ag_y_mean,ag_y_max,ag_y_min,ag_z_mean,ag_z_max,ag_z_min,g_x_mean,g_x_max,g_x_min,g_y_mean,g_y_max,g_y_min,g_z_mean,g_z_max,g_z_min,SMA_a,SMA_g,RMS_ag_x,RMS_ag_y,RMS_ag_z,RMS_g_x,RMS_g_y,RMS_g_z,MAD_ag_x,MAD_ag_y,MAD_ag_z,MAD_g_x,MAD_g_y,MAD_g_z,VAR_ag_x,VAR_ag_y,VAR_ag_z,VAR_g_x,VAR_g_y,VAR_g_z,STD_ag_x,STD_ag_y,STD_ag_z,STD_g_x,STD_g_y,STD_g_z,IQR_ag_x,IQR_ag_y,IQR_ag_z,IQR_g_x,IQR_g_y,IQR_g_z,FFT_ag_x,FFT_ag_y,FFT_ag_z,FFT_g_x,FFT_g_y,FFT_g_z,E_ag_x,E_ag_y,E_ag_z,E_g_x,E_g_y,E_g_z
307774,-6.859,1.475,-6.833,0.019,0.044,-0.002,-0.699,0.15,-0.697,0.998,0.048,0.418,0.012,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.346,1.42,2.344,-0.702,-0.696,-0.709,0.176,0.194,0.15,-0.688,-0.677,-0.697,-0.004,0.087,-0.048,0.02,0.044,-0.004,-0.012,0.008,-0.031,1.566,0.062,0.702,0.177,0.688,0.037,0.025,0.018,0.004,0.01,0.006,0.027,0.013,0.011,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.012,0.007,0.036,0.015,0.013,0.008,0.016,0.011,0.038,0.024,0.016,-7.022,1.763,-6.875,-0.035,0.199,-0.119,4.931,0.312,4.727,0.013,0.006,0.003
307876,-6.864,1.647,-6.802,-0.037,0.036,-0.016,-0.7,0.168,-0.694,1.0,0.054,0.434,0.028,0.0,0.0,0.0,-0.0,-0.0,-0.0,2.346,1.402,2.338,-0.702,-0.696,-0.709,0.176,0.194,0.15,-0.688,-0.677,-0.697,-0.004,0.087,-0.048,0.02,0.044,-0.004,-0.012,0.008,-0.031,1.566,0.062,0.702,0.177,0.688,0.037,0.025,0.018,0.004,0.01,0.006,0.027,0.013,0.011,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.012,0.007,0.036,0.015,0.013,0.008,0.016,0.011,0.038,0.024,0.016,0.008,-0.017,-0.016,0.04,0.095,0.034,4.931,0.312,4.727,0.013,0.006,0.003
307978,-6.821,1.865,-6.8,-0.048,0.012,-0.031,-0.696,0.19,-0.693,1.0,0.058,0.451,0.026,0.0,0.0,0.0,0.0,-0.0,-0.0,2.34,1.38,2.336,-0.702,-0.696,-0.709,0.176,0.194,0.15,-0.688,-0.677,-0.697,-0.004,0.087,-0.048,0.02,0.044,-0.004,-0.012,0.008,-0.031,1.566,0.062,0.702,0.177,0.688,0.037,0.025,0.018,0.004,0.01,0.006,0.027,0.013,0.011,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.012,0.007,0.036,0.015,0.013,0.008,0.016,0.011,0.038,0.024,0.016,-0.011,-0.055,-0.008,0.138,0.007,-0.004,4.931,0.312,4.727,0.013,0.006,0.003
308081,-6.823,1.906,-6.682,-0.032,0.017,-0.02,-0.696,0.194,-0.681,0.993,0.041,0.451,0.022,-0.0,-0.0,0.0,0.0,-0.0,0.0,2.348,1.374,2.327,-0.702,-0.696,-0.709,0.176,0.194,0.15,-0.688,-0.677,-0.697,-0.004,0.087,-0.048,0.02,0.044,-0.004,-0.012,0.008,-0.031,1.566,0.062,0.702,0.177,0.688,0.037,0.025,0.018,0.004,0.01,0.006,0.027,0.013,0.011,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.012,0.007,0.036,0.015,0.013,0.008,0.016,0.011,0.038,0.024,0.016,0.005,-0.023,0.003,0.014,0.019,0.045,4.931,0.312,4.727,0.013,0.006,0.003
308183,-6.85,1.748,-6.783,-0.001,-0.004,-0.017,-0.699,0.178,-0.692,1.0,0.017,0.442,0.004,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,2.345,1.392,2.335,-0.702,-0.696,-0.709,0.176,0.194,0.15,-0.688,-0.677,-0.697,-0.004,0.087,-0.048,0.02,0.044,-0.004,-0.012,0.008,-0.031,1.566,0.062,0.702,0.177,0.688,0.037,0.025,0.018,0.004,0.01,0.006,0.027,0.013,0.011,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.012,0.007,0.036,0.015,0.013,0.008,0.016,0.011,0.038,0.024,0.016,0.007,-0.014,-0.005,-0.043,0.021,-0.019,4.931,0.312,4.727,0.013,0.006,0.003
308285,-6.931,1.719,-6.699,0.012,0.007,-0.031,-0.707,0.175,-0.683,0.998,0.034,0.439,0.014,-0.0,-0.0,0.0,0.0,0.0,0.0,2.358,1.395,2.324,-0.702,-0.696,-0.709,0.176,0.194,0.15,-0.688,-0.677,-0.697,-0.004,0.087,-0.048,0.02,0.044,-0.004,-0.012,0.008,-0.031,1.566,0.062,0.702,0.177,0.688,0.037,0.025,0.018,0.004,0.01,0.006,0.027,0.013,0.011,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.012,0.007,0.036,0.015,0.013,0.008,0.016,0.011,0.038,0.024,0.016,0.014,-0.045,-0.045,-0.073,-0.043,-0.013,4.931,0.312,4.727,0.013,0.006,0.003
308387,-6.943,1.63,-6.73,-0.001,0.001,-0.009,-0.708,0.166,-0.686,1.0,0.009,0.432,0.002,0.0,0.0,0.0,-0.0,0.0,0.0,2.358,1.404,2.327,-0.702,-0.696,-0.709,0.176,0.194,0.15,-0.688,-0.677,-0.697,-0.004,0.087,-0.048,0.02,0.044,-0.004,-0.012,0.008,-0.031,1.566,0.062,0.702,0.177,0.688,0.037,0.025,0.018,0.004,0.01,0.006,0.027,0.013,0.011,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.012,0.007,0.036,0.015,0.013,0.008,0.016,0.011,0.038,0.024,0.016,0.007,-0.014,-0.005,-0.043,0.021,-0.019,4.931,0.312,4.727,0.013,0.006,0.003
308489,-6.924,1.748,-6.67,-0.011,0.026,0.008,-0.706,0.178,-0.68,0.996,0.029,0.44,0.013,0.0,0.0,-0.0,-0.0,0.0,0.0,2.358,1.391,2.322,-0.702,-0.696,-0.709,0.176,0.194,0.15,-0.688,-0.677,-0.697,-0.004,0.087,-0.048,0.02,0.044,-0.004,-0.012,0.008,-0.031,1.566,0.062,0.702,0.177,0.688,0.037,0.025,0.018,0.004,0.01,0.006,0.027,0.013,0.011,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.012,0.007,0.036,0.015,0.013,0.008,0.016,0.011,0.038,0.024,0.016,0.005,-0.023,0.003,0.014,0.019,0.045,4.931,0.312,4.727,0.013,0.006,0.003
308592,-6.886,1.721,-6.783,-0.023,0.025,-0.007,-0.702,0.175,-0.692,1.001,0.035,0.44,0.016,-0.0,0.0,0.0,0.0,0.0,-0.0,2.348,1.395,2.334,-0.702,-0.696,-0.709,0.176,0.194,0.15,-0.688,-0.677,-0.697,-0.004,0.087,-0.048,0.02,0.044,-0.004,-0.012,0.008,-0.031,1.566,0.062,0.702,0.177,0.688,0.037,0.025,0.018,0.004,0.01,0.006,0.027,0.013,0.011,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.012,0.007,0.036,0.015,0.013,0.008,0.016,0.011,0.038,0.024,0.016,-0.011,-0.055,-0.008,0.138,0.007,-0.004,4.931,0.312,4.727,0.013,0.006,0.003
308695,-6.955,1.853,-6.644,0.087,0.035,0.006,-0.709,0.189,-0.677,0.998,0.094,0.449,0.026,0.0,-0.0,-0.0,0.0,-0.0,-0.0,2.361,1.38,2.316,-0.702,-0.696,-0.709,0.176,0.194,0.15,-0.688,-0.677,-0.697,-0.004,0.087,-0.048,0.02,0.044,-0.004,-0.012,0.008,-0.031,1.566,0.062,0.702,0.177,0.688,0.037,0.025,0.018,0.004,0.01,0.006,0.027,0.013,0.011,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.012,0.007,0.036,0.015,0.013,0.008,0.016,0.011,0.038,0.024,0.016,0.008,-0.017,-0.016,0.04,0.095,0.034,4.931,0.312,4.727,0.013,0.006,0.003
308797,-6.847,1.626,-6.84,0.026,0.0,-0.013,-0.698,0.166,-0.697,1.0,0.029,0.432,0.0,0.0,-0.0,-0.0,-0.001,0.0,-0.0,2.343,1.404,2.342,-0.695,-0.684,-0.704,0.176,0.195,0.16,-0.695,-0.683,-0.71,-0.029,0.026,-0.082,0.014,0.063,-0.027,-0.002,0.052,-0.051,1.566,0.094,0.695,0.176,0.695,0.049,0.034,0.031,0.004,0.008,0.005,0.035,0.029,0.027,0.0,0.0,0.0,0.002,0.001,0.001,0.006,0.01,0.007,0.04,0.031,0.031,0.004,0.013,0.005,0.074,0.052,0.043,-6.953,1.756,-6.95,-0.286,0.135,-0.019,4.835,0.309,4.831,0.024,0.011,0.01
308900,-6.838,1.573,-6.838,-0.033,0.039,0.002,-0.697,0.16,-0.697,0.999,0.051,0.427,0.014,-0.0,0.0,0.0,-0.0,-0.0,0.0,2.343,1.41,2.343,-0.695,-0.684,-0.704,0.176,0.195,0.16,-0.695,-0.683,-0.71,-0.029,0.026,-0.082,0.014,0.063,-0.027,-0.002,0.052,-0.051,1.566,0.094,0.695,0.176,0.695,0.049,0.034,0.031,0.004,0.008,0.005,0.035,0.029,0.027,0.0,0.0,0.0,0.002,0.001,0.001,0.006,0.01,0.007,0.04,0.031,0.031,0.004,0.013,0.005,0.074,0.052,0.043,-0.021,-0.024,0.019,0.091,-0.098,0.14,4.835,0.309,4.831,0.024,0.011,0.01
309003,-6.902,1.642,-6.694,-0.03,-0.009,0.03,-0.704,0.167,-0.683,0.995,0.043,0.431,0.02,-0.0,0.0,0.0,0.0,0.0,0.0,2.357,1.402,2.327,-0.695,-0.684,-0.704,0.176,0.195,0.16,-0.695,-0.683,-0.71,-0.029,0.026,-0.082,0.014,0.063,-0.027,-0.002,0.052,-0.051,1.566,0.094,0.695,0.176,0.695,0.049,0.034,0.031,0.004,0.008,0.005,0.035,0.029,0.027,0.0,0.0,0.0,0.002,0.001,0.001,0.006,0.01,0.007,0.04,0.031,0.031,0.004,0.013,0.005,0.074,0.052,0.043,0.022,0.01,-0.039,0.063,0.059,-0.097,4.835,0.309,4.831,0.024,0.011,0.01
309105,-6.845,1.669,-6.792,0.026,0.047,0.02,-0.698,0.17,-0.693,0.998,0.057,0.435,0.029,0.0,0.0,-0.0,0.0,0.0,-0.0,2.345,1.4,2.338,-0.695,-0.684,-0.704,0.176,0.195,0.16,-0.695,-0.683,-0.71,-0.029,0.026,-0.082,0.014,0.063,-0.027,-0.002,0.052,-0.051,1.566,0.094,0.695,0.176,0.695,0.049,0.034,0.031,0.004,0.008,0.005,0.035,0.029,0.027,0.0,0.0,0.0,0.002,0.001,0.001,0.006,0.01,0.007,0.04,0.031,0.031,0.004,0.013,0.005,0.074,0.052,0.043,-0.011,-0.009,0.007,0.129,-0.005,-0.04,4.835,0.309,4.831,0.024,0.011,0.01
309208,-6.831,1.76,-6.804,0.01,0.063,-0.007,-0.697,0.179,-0.694,1.0,0.064,0.442,0.016,0.0,0.0,-0.0,-0.0,0.0,-0.0,2.342,1.391,2.338,-0.695,-0.684,-0.704,0.176,0.195,0.16,-0.695,-0.683,-0.71,-0.029,0.026,-0.082,0.014,0.063,-0.027,-0.002,0.052,-0.051,1.566,0.094,0.695,0.176,0.695,0.049,0.034,0.031,0.004,0.008,0.005,0.035,0.029,0.027,0.0,0.0,0.0,0.002,0.001,0.001,0.006,0.01,0.007,0.04,0.031,0.031,0.004,0.013,0.005,0.074,0.052,0.043,-0.001,-0.016,-0.004,0.0,-0.007,-0.053,4.835,0.309,4.831,0.024,0.011,0.01
309311,-6.711,1.793,-6.962,-0.058,0.048,-0.051,-0.684,0.183,-0.71,1.003,0.091,0.446,0.052,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2.321,1.387,2.358,-0.695,-0.684,-0.704,0.176,0.195,0.16,-0.695,-0.683,-0.71,-0.029,0.026,-0.082,0.014,0.063,-0.027,-0.002,0.052,-0.051,1.566,0.094,0.695,0.176,0.695,0.049,0.034,0.031,0.004,0.008,0.005,0.035,0.029,0.027,0.0,0.0,0.0,0.002,0.001,0.001,0.006,0.01,0.007,0.04,0.031,0.031,0.004,0.013,0.005,0.074,0.052,0.043,-0.005,-0.02,0.014,-0.02,-0.033,-0.011,4.835,0.309,4.831,0.024,0.011,0.01
309413,-6.732,1.774,-6.888,-0.077,-0.002,-0.044,-0.686,0.181,-0.702,0.998,0.089,0.443,0.019,-0.0,-0.0,0.0,-0.0,-0.0,0.0,2.329,1.388,2.351,-0.695,-0.684,-0.704,0.176,0.195,0.16,-0.695,-0.683,-0.71,-0.029,0.026,-0.082,0.014,0.063,-0.027,-0.002,0.052,-0.051,1.566,0.094,0.695,0.176,0.695,0.049,0.034,0.031,0.004,0.008,0.005,0.035,0.029,0.027,0.0,0.0,0.0,0.002,0.001,0.001,0.006,0.01,0.007,0.04,0.031,0.031,0.004,0.013,0.005,0.074,0.052,0.043,-0.001,-0.016,-0.004,0.0,-0.007,-0.053,4.835,0.309,4.831,0.024,0.011,0.01
309516,-6.864,1.769,-6.747,-0.069,-0.023,-0.027,-0.7,0.18,-0.688,0.998,0.078,0.443,0.035,-0.0,-0.0,0.0,-0.0,0.0,0.0,2.348,1.389,2.332,-0.695,-0.684,-0.704,0.176,0.195,0.16,-0.695,-0.683,-0.71,-0.029,0.026,-0.082,0.014,0.063,-0.027,-0.002,0.052,-0.051,1.566,0.094,0.695,0.176,0.695,0.049,0.034,0.031,0.004,0.008,0.005,0.035,0.029,0.027,0.0,0.0,0.0,0.002,0.001,0.001,0.006,0.01,0.007,0.04,0.031,0.031,0.004,0.013,0.005,0.074,0.052,0.043,-0.011,-0.009,0.007,0.129,-0.005,-0.04,4.835,0.309,4.831,0.024,0.011,0.01
309619,-6.802,1.721,-6.79,-0.082,-0.001,0.019,-0.694,0.175,-0.692,0.996,0.084,0.438,0.012,0.0,0.0,-0.0,0.0,-0.0,0.0,2.342,1.394,2.339,-0.695,-0.684,-0.704,0.176,0.195,0.16,-0.695,-0.683,-0.71,-0.029,0.026,-0.082,0.014,0.063,-0.027,-0.002,0.052,-0.051,1.566,0.094,0.695,0.176,0.695,0.049,0.034,0.031,0.004,0.008,0.005,0.035,0.029,0.027,0.0,0.0,0.0,0.002,0.001,0.001,0.006,0.01,0.007,0.04,0.031,0.031,0.004,0.013,0.005,0.074,0.052,0.043,0.022,0.01,-0.039,0.063,0.059,-0.097,4.835,0.309,4.831,0.024,0.011,0.01
309722,-6.812,1.913,-6.804,0.001,-0.027,0.052,-0.695,0.195,-0.694,1.001,0.059,0.455,0.011,-0.0,0.0,0.0,0.0,-0.0,0.0,2.338,1.375,2.337,-0.695,-0.684,-0.704,0.176,0.195,0.16,-0.695,-0.683,-0.71,-0.029,0.026,-0.082,0.014,0.063,-0.027,-0.002,0.052,-0.051,1.566,0.094,0.695,0.176,0.695,0.049,0.034,0.031,0.004,0.008,0.005,0.035,0.029,0.027,0.0,0.0,0.0,0.002,0.001,0.001,0.006,0.01,0.007,0.04,0.031,0.031,0.004,0.013,0.005,0.074,0.052,0.043,-0.021,-0.024,0.019,0.091,-0.098,0.14,4.835,0.309,4.831,0.024,0.011,0.01
309825,-6.867,1.884,-6.732,0.013,-0.017,0.029,-0.7,0.192,-0.686,0.999,0.036,0.452,0.019,-0.0,-0.0,0.0,-0.0,0.0,-0.0,2.347,1.377,2.328,-0.686,-0.668,-0.701,0.177,0.199,0.158,-0.702,-0.678,-0.723,0.016,0.131,-0.048,0.034,0.094,-0.023,-0.015,0.029,-0.038,1.565,0.102,0.686,0.177,0.702,0.059,0.055,0.024,0.01,0.01,0.012,0.044,0.041,0.014,0.0,0.0,0.0,0.003,0.002,0.0,0.011,0.012,0.015,0.057,0.044,0.018,0.02,0.018,0.027,0.024,0.084,0.021,-6.859,1.767,-7.021,0.162,0.336,-0.15,4.706,0.314,4.932,0.035,0.03,0.006
309928,-6.879,1.834,-6.653,-0.006,0.018,-0.026,-0.701,0.187,-0.678,0.993,0.032,0.446,0.014,0.0,0.0,0.0,0.001,0.0,-0.0,2.355,1.381,2.322,-0.686,-0.668,-0.701,0.177,0.199,0.158,-0.702,-0.678,-0.723,0.016,0.131,-0.048,0.034,0.094,-0.023,-0.015,0.029,-0.038,1.565,0.102,0.686,0.177,0.702,0.059,0.055,0.024,0.01,0.01,0.012,0.044,0.041,0.014,0.0,0.0,0.0,0.003,0.002,0.0,0.011,0.012,0.015,0.057,0.044,0.018,0.02,0.018,0.027,0.024,0.084,0.021,-0.049,0.049,0.075,0.028,-0.168,0.02,4.706,0.314,4.932,0.035,0.03,0.006
310030,-6.823,1.951,-6.711,0.12,0.073,-0.028,-0.696,0.199,-0.684,0.996,0.143,0.456,0.063,0.0,-0.0,-0.0,0.001,0.0,0.0,2.345,1.37,2.328,-0.686,-0.668,-0.701,0.177,0.199,0.158,-0.702,-0.678,-0.723,0.016,0.131,-0.048,0.034,0.094,-0.023,-0.015,0.029,-0.038,1.565,0.102,0.686,0.177,0.702,0.059,0.055,0.024,0.01,0.01,0.012,0.044,0.041,0.014,0.0,0.0,0.0,0.003,0.002,0.0,0.011,0.012,0.015,0.057,0.044,0.018,0.02,0.018,0.027,0.024,0.084,0.021,-0.002,-0.006,-0.001,-0.231,-0.0,0.045,4.706,0.314,4.932,0.035,0.03,0.006
310133,-6.826,1.765,-6.845,0.131,0.094,-0.001,-0.696,0.18,-0.698,1.002,0.161,0.444,0.023,0.0,-0.0,-0.0,-0.001,0.0,0.0,2.339,1.39,2.341,-0.686,-0.668,-0.701,0.177,0.199,0.158,-0.702,-0.678,-0.723,0.016,0.131,-0.048,0.034,0.094,-0.023,-0.015,0.029,-0.038,1.565,0.102,0.686,0.177,0.702,0.059,0.055,0.024,0.01,0.01,0.012,0.044,0.041,0.014,0.0,0.0,0.0,0.003,0.002,0.0,0.011,0.012,0.015,0.057,0.044,0.018,0.02,0.018,0.027,0.024,0.084,0.021,-0.013,-0.017,-0.001,0.078,-0.055,0.058,4.706,0.314,4.932,0.035,0.03,0.006
310236,-6.747,1.547,-6.888,0.008,0.084,-0.012,-0.688,0.158,-0.702,0.996,0.085,0.424,0.02,0.0,-0.0,-0.0,-0.001,-0.0,-0.0,2.334,1.411,2.353,-0.686,-0.668,-0.701,0.177,0.199,0.158,-0.702,-0.678,-0.723,0.016,0.131,-0.048,0.034,0.094,-0.023,-0.015,0.029,-0.038,1.565,0.102,0.686,0.177,0.702,0.059,0.055,0.024,0.01,0.01,0.012,0.044,0.041,0.014,0.0,0.0,0.0,0.003,0.002,0.0,0.011,0.012,0.015,0.057,0.044,0.018,0.02,0.018,0.027,0.024,0.084,0.021,-0.006,0.038,-0.001,0.063,0.01,0.09,4.706,0.314,4.932,0.035,0.03,0.006
