t (ms),a_x,a_y,a_z,g_x,g_y,g_z,ag_x,ag_y,ag_z,SVM_a,SVM_g,CM_a,CM_g,jerk_x,jerk_y,jerk_z,accl_x,accl_y,accl_z,th_x,th_y,th_z,ag_x_mean,ag_x_max,ag_x_min,ag_y_mean,ag_y_max,ag_y_min,ag_z_mean,ag_z_max,ag_z_min,g_x_mean,g_x_max,g_x_min,g_y_mean,g_y_max,g_y_min,g_z_mean,g_z_max,g_z_min,SMA_a,SMA_g,RMS_ag_x,RMS_ag_y,RMS_ag_z,RMS_g_x,RMS_g_y,RMS_g_z,MAD_ag_x,MAD_ag_y,MAD_ag_z,MAD_g_x,MAD_g_y,MAD_g_z,VAR_ag_x,VAR_ag_y,VAR_ag_z,VAR_g_x,VAR_g_y,VAR_g_z,STD_ag_x,STD_ag_y,STD_ag_z,STD_g_x,STD_g_y,STD_g_z,IQR_ag_x,IQR_ag_y,IQR_ag_z,IQR_g_x,IQR_g_y,IQR_g_z,FFT_ag_x,FFT_ag_y,FFT_ag_z,FFT_g_x,FFT_g_y,FFT_g_z,E_ag_x,E_ag_y,E_ag_z,E_g_x,E_g_y,E_g_z
416938,-4.46,2.411,-8.289,-0.013,0.012,-0.019,-0.455,0.246,-0.845,0.991,0.026,0.456,0.014,0.0,0.0,-0.0,0.0,-0.0,0.0,2.048,1.32,2.592,-0.456,-0.452,-0.459,0.246,0.248,0.245,-0.845,-0.841,-0.847,-0.011,-0.007,-0.013,0.014,0.017,0.01,-0.018,-0.017,-0.02,1.547,0.044,0.456,0.246,0.845,0.011,0.014,0.019,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.003,0.003,0.001,-0.006,0.001,-0.003,-0.007,0.003,-0.002,2.078,0.607,7.145,0.001,0.002,0.003
417041,-4.46,2.411,-8.296,-0.011,0.01,-0.019,-0.455,0.246,-0.846,0.992,0.024,0.456,0.013,-0.0,0.0,0.0,0.0,0.0,0.0,2.048,1.32,2.593,-0.456,-0.452,-0.459,0.246,0.248,0.245,-0.845,-0.841,-0.847,-0.011,-0.007,-0.013,0.014,0.017,0.01,-0.018,-0.017,-0.02,1.547,0.044,0.456,0.246,0.845,0.011,0.014,0.019,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.003,0.003,0.001,-0.008,-0.003,0.004,-0.0,-0.0,-0.0,2.078,0.607,7.145,0.001,0.002,0.003
417143,-4.484,2.423,-8.282,-0.011,0.012,-0.019,-0.457,0.247,-0.845,0.992,0.025,0.457,0.014,-0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.319,2.59,-0.456,-0.452,-0.459,0.246,0.248,0.245,-0.845,-0.841,-0.847,-0.011,-0.007,-0.013,0.014,0.017,0.01,-0.018,-0.017,-0.02,1.547,0.044,0.456,0.246,0.845,0.011,0.014,0.019,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.003,0.003,0.001,-0.003,-0.0,-0.0,0.005,-0.003,0.002,2.078,0.607,7.145,0.001,0.002,0.003
417246,-4.47,2.418,-8.296,-0.01,0.013,-0.018,-0.456,0.247,-0.846,0.992,0.024,0.457,0.013,0.0,-0.0,-0.0,-0.0,0.0,0.0,2.048,1.319,2.592,-0.456,-0.452,-0.459,0.246,0.248,0.245,-0.845,-0.841,-0.847,-0.011,-0.007,-0.013,0.014,0.017,0.01,-0.018,-0.017,-0.02,1.547,0.044,0.456,0.246,0.845,0.011,0.014,0.019,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.003,0.003,0.001,0.004,0.002,-0.005,-0.005,0.005,0.001,2.078,0.607,7.145,0.001,0.002,0.003
417349,-4.456,2.409,-8.298,-0.013,0.017,-0.018,-0.454,0.246,-0.846,0.991,0.028,0.455,0.016,-0.0,-0.0,0.0,0.0,0.0,0.0,2.047,1.32,2.594,-0.456,-0.452,-0.459,0.246,0.248,0.245,-0.845,-0.841,-0.847,-0.011,-0.007,-0.013,0.014,0.017,0.01,-0.018,-0.017,-0.02,1.547,0.044,0.456,0.246,0.845,0.011,0.014,0.019,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.003,0.003,0.001,-0.003,-0.0,-0.0,0.005,-0.003,0.002,2.078,0.607,7.145,0.001,0.002,0.003
417452,-4.487,2.404,-8.248,-0.007,0.015,-0.017,-0.458,0.245,-0.841,0.988,0.024,0.455,0.012,0.0,0.0,-0.0,0.0,-0.0,0.0,2.053,1.32,2.588,-0.456,-0.452,-0.459,0.246,0.248,0.245,-0.845,-0.841,-0.847,-0.011,-0.007,-0.013,0.014,0.017,0.01,-0.018,-0.017,-0.02,1.547,0.044,0.456,0.246,0.845,0.011,0.014,0.019,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.003,0.003,0.001,-0.008,-0.003,0.004,-0.0,-0.0,-0.0,2.078,0.607,7.145,0.001,0.002,0.003
417554,-4.432,2.43,-8.303,-0.008,0.016,-0.017,-0.452,0.248,-0.847,0.992,0.025,0.456,0.013,0.0,0.0,-0.0,-0.0,0.0,-0.0,2.044,1.318,2.595,-0.456,-0.452,-0.459,0.246,0.248,0.245,-0.845,-0.841,-0.847,-0.011,-0.007,-0.013,0.014,0.017,0.01,-0.018,-0.017,-0.02,1.547,0.044,0.456,0.246,0.845,0.011,0.014,0.019,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.003,0.003,0.001,-0.006,0.001,-0.003,-0.007,0.003,-0.002,2.078,0.607,7.145,0.001,0.002,0.003
417657,-4.468,2.418,-8.296,-0.012,0.015,-0.02,-0.456,0.247,-0.846,0.992,0.028,0.457,0.015,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.048,1.319,2.592,-0.456,-0.452,-0.459,0.246,0.248,0.245,-0.845,-0.841,-0.847,-0.011,-0.007,-0.013,0.014,0.017,0.01,-0.018,-0.017,-0.02,1.547,0.044,0.456,0.246,0.845,0.011,0.014,0.019,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.003,0.003,0.001,-0.002,-0.0,-0.002,-0.005,0.003,-0.003,2.078,0.607,7.145,0.001,0.002,0.003
417759,-4.472,2.413,-8.274,-0.014,0.007,-0.021,-0.456,0.246,-0.844,0.99,0.026,0.456,0.013,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.049,1.32,2.591,-0.456,-0.454,-0.458,0.247,0.249,0.246,-0.845,-0.843,-0.848,-0.011,-0.01,-0.014,0.011,0.025,0.007,-0.019,-0.018,-0.021,1.548,0.042,0.456,0.247,0.845,0.011,0.012,0.019,0.001,0.001,0.001,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.002,0.001,0.002,0.0,-4.56,2.47,-8.451,-0.114,0.112,-0.191,2.079,0.61,7.142,0.001,0.001,0.004
417862,-4.468,2.418,-8.291,-0.012,0.01,-0.02,-0.456,0.247,-0.845,0.991,0.025,0.457,0.013,0.0,0.0,-0.0,0.0,0.0,0.0,2.049,1.319,2.591,-0.456,-0.454,-0.458,0.247,0.249,0.246,-0.845,-0.843,-0.848,-0.011,-0.01,-0.014,0.011,0.025,0.007,-0.019,-0.018,-0.021,1.548,0.042,0.456,0.247,0.845,0.011,0.012,0.019,0.001,0.001,0.001,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.002,0.001,0.002,0.0,0.002,0.002,-0.0,-0.002,-0.0,-0.005,2.079,0.61,7.142,0.001,0.001,0.004
417965,-4.448,2.425,-8.303,-0.011,0.008,-0.019,-0.454,0.247,-0.847,0.992,0.023,0.456,0.012,0.0,-0.0,0.0,0.0,0.0,0.0,2.046,1.319,2.594,-0.456,-0.454,-0.458,0.247,0.249,0.246,-0.845,-0.843,-0.848,-0.011,-0.01,-0.014,0.011,0.025,0.007,-0.019,-0.018,-0.021,1.548,0.042,0.456,0.247,0.845,0.011,0.012,0.019,0.001,0.001,0.001,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.002,0.001,0.002,0.0,-0.001,0.0,0.007,-0.003,-0.018,-0.001,2.079,0.61,7.142,0.001,0.001,0.004
418068,-4.475,2.416,-8.286,-0.012,0.011,-0.019,-0.456,0.246,-0.845,0.991,0.025,0.456,0.014,-0.0,0.0,0.0,0.0,0.0,0.0,2.049,1.32,2.592,-0.456,-0.454,-0.458,0.247,0.249,0.246,-0.845,-0.843,-0.848,-0.011,-0.01,-0.014,0.011,0.025,0.007,-0.019,-0.018,-0.021,1.548,0.042,0.456,0.247,0.845,0.011,0.012,0.019,0.001,0.001,0.001,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.002,0.001,0.002,0.0,-0.004,-0.004,0.004,-0.005,-0.009,-0.002,2.079,0.61,7.142,0.001,0.001,0.004
418171,-4.487,2.421,-8.277,-0.011,0.009,-0.019,-0.458,0.247,-0.844,0.992,0.024,0.457,0.012,0.0,0.0,0.0,0.0,-0.0,0.0,2.051,1.319,2.589,-0.456,-0.454,-0.458,0.247,0.249,0.246,-0.845,-0.843,-0.848,-0.011,-0.01,-0.014,0.011,0.025,0.007,-0.019,-0.018,-0.021,1.548,0.042,0.456,0.247,0.845,0.011,0.012,0.019,0.001,0.001,0.001,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.002,0.001,0.002,0.0,0.001,-0.003,-0.004,-0.002,0.002,-0.001,2.079,0.61,7.142,0.001,0.001,0.004
418274,-4.472,2.418,-8.284,-0.011,0.009,-0.018,-0.456,0.247,-0.845,0.991,0.023,0.457,0.012,0.0,0.0,0.0,-0.0,0.0,0.0,2.049,1.319,2.591,-0.456,-0.454,-0.458,0.247,0.249,0.246,-0.845,-0.843,-0.848,-0.011,-0.01,-0.014,0.011,0.025,0.007,-0.019,-0.018,-0.021,1.548,0.042,0.456,0.247,0.845,0.011,0.012,0.019,0.001,0.001,0.001,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.002,0.001,0.002,0.0,0.004,0.0,-0.003,-0.002,0.008,-0.001,2.079,0.61,7.142,0.001,0.001,0.004
418376,-4.463,2.425,-8.277,-0.012,0.011,-0.018,-0.455,0.247,-0.844,0.99,0.024,0.456,0.013,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.048,1.319,2.591,-0.456,-0.454,-0.458,0.247,0.249,0.246,-0.845,-0.843,-0.848,-0.011,-0.01,-0.014,0.011,0.025,0.007,-0.019,-0.018,-0.021,1.548,0.042,0.456,0.247,0.845,0.011,0.012,0.019,0.001,0.001,0.001,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.002,0.001,0.002,0.0,0.001,-0.003,-0.004,-0.002,0.002,-0.001,2.079,0.61,7.142,0.001,0.001,0.004
418479,-4.487,2.411,-8.294,-0.011,0.013,-0.019,-0.458,0.246,-0.846,0.993,0.026,0.457,0.014,0.0,0.0,-0.0,0.0,0.0,-0.0,2.05,1.32,2.591,-0.456,-0.454,-0.458,0.247,0.249,0.246,-0.845,-0.843,-0.848,-0.011,-0.01,-0.014,0.011,0.025,0.007,-0.019,-0.018,-0.021,1.548,0.042,0.456,0.247,0.845,0.011,0.012,0.019,0.001,0.001,0.001,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.002,0.001,0.002,0.0,-0.004,-0.004,0.004,-0.005,-0.009,-0.002,2.079,0.61,7.142,0.001,0.001,0.004
418582,-4.465,2.428,-8.317,-0.01,0.025,-0.019,-0.455,0.248,-0.848,0.994,0.033,0.457,0.017,0.0,0.0,0.0,0.0,-0.0,0.0,2.046,1.319,2.593,-0.456,-0.454,-0.458,0.247,0.249,0.246,-0.845,-0.843,-0.848,-0.011,-0.01,-0.014,0.011,0.025,0.007,-0.019,-0.018,-0.021,1.548,0.042,0.456,0.247,0.845,0.011,0.012,0.019,0.001,0.001,0.001,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.002,0.001,0.002,0.0,-0.001,0.0,0.007,-0.003,-0.018,-0.001,2.079,0.61,7.142,0.001,0.001,0.004
418685,-4.47,2.442,-8.267,-0.01,0.009,-0.019,-0.456,0.249,-0.843,0.99,0.023,0.457,0.012,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.049,1.317,2.589,-0.456,-0.454,-0.458,0.247,0.249,0.246,-0.845,-0.843,-0.848,-0.011,-0.01,-0.014,0.011,0.025,0.007,-0.019,-0.018,-0.021,1.548,0.042,0.456,0.247,0.845,0.011,0.012,0.019,0.001,0.001,0.001,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.002,0.001,0.002,0.0,0.002,0.002,-0.0,-0.002,-0.0,-0.005,2.079,0.61,7.142,0.001,0.001,0.004
418788,-4.458,2.425,-8.301,-0.012,0.014,-0.018,-0.455,0.247,-0.846,0.992,0.026,0.456,0.014,0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.047,1.319,2.592,-0.455,-0.454,-0.458,0.247,0.249,0.245,-0.845,-0.841,-0.848,-0.01,-0.007,-0.013,0.014,0.02,0.007,-0.019,-0.018,-0.021,1.548,0.043,0.455,0.247,0.845,0.011,0.014,0.019,0.001,0.001,0.002,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.001,0.001,0.001,0.003,0.003,0.002,0.003,-4.554,2.472,-8.451,-0.104,0.137,-0.193,2.074,0.611,7.142,0.001,0.002,0.004
418891,-4.465,2.433,-8.313,-0.013,0.015,-0.021,-0.455,0.248,-0.848,0.994,0.029,0.457,0.016,0.0,0.0,0.0,0.0,-0.0,0.0,2.046,1.319,2.593,-0.455,-0.454,-0.458,0.247,0.249,0.245,-0.845,-0.841,-0.848,-0.01,-0.007,-0.013,0.014,0.02,0.007,-0.019,-0.018,-0.021,1.548,0.043,0.455,0.247,0.845,0.011,0.014,0.019,0.001,0.001,0.002,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.001,0.001,0.001,0.003,0.003,0.002,0.003,0.003,0.0,-0.001,0.001,0.008,0.0,2.074,0.611,7.142,0.001,0.002,0.004
418994,-4.46,2.44,-8.274,-0.009,0.007,-0.018,-0.455,0.249,-0.844,0.991,0.021,0.457,0.01,0.0,0.0,0.0,0.0,-0.0,0.0,2.048,1.317,2.591,-0.455,-0.454,-0.458,0.247,0.249,0.245,-0.845,-0.841,-0.848,-0.01,-0.007,-0.013,0.014,0.02,0.007,-0.019,-0.018,-0.021,1.548,0.043,0.455,0.247,0.845,0.011,0.014,0.019,0.001,0.001,0.002,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.001,0.001,0.001,0.003,0.003,0.002,0.003,-0.002,-0.004,-0.004,-0.011,0.004,-0.004,2.074,0.611,7.142,0.001,0.002,0.004
419097,-4.463,2.435,-8.303,-0.009,0.011,-0.018,-0.455,0.248,-0.847,0.993,0.023,0.457,0.012,0.0,-0.0,-0.0,-0.0,0.0,0.0,2.047,1.318,2.593,-0.455,-0.454,-0.458,0.247,0.249,0.245,-0.845,-0.841,-0.848,-0.01,-0.007,-0.013,0.014,0.02,0.007,-0.019,-0.018,-0.021,1.548,0.043,0.455,0.247,0.845,0.011,0.014,0.019,0.001,0.001,0.002,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.001,0.001,0.001,0.003,0.003,0.002,0.003,0.004,0.0,-0.006,-0.0,-0.004,0.003,2.074,0.611,7.142,0.001,0.002,0.004
419200,-4.451,2.425,-8.308,-0.01,0.013,-0.018,-0.454,0.247,-0.847,0.992,0.024,0.456,0.013,-0.0,-0.0,0.0,-0.0,0.0,-0.0,2.046,1.319,2.594,-0.455,-0.454,-0.458,0.247,0.249,0.245,-0.845,-0.841,-0.848,-0.01,-0.007,-0.013,0.014,0.02,0.007,-0.019,-0.018,-0.021,1.548,0.043,0.455,0.247,0.845,0.011,0.014,0.019,0.001,0.001,0.002,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.001,0.001,0.001,0.003,0.003,0.002,0.003,-0.003,0.003,0.002,0.001,-0.005,0.003,2.074,0.611,7.142,0.001,0.002,0.004
419303,-4.496,2.423,-8.286,-0.013,0.013,-0.021,-0.458,0.247,-0.845,0.992,0.028,0.457,0.015,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.051,1.319,2.59,-0.455,-0.454,-0.458,0.247,0.249,0.245,-0.845,-0.841,-0.848,-0.01,-0.007,-0.013,0.014,0.02,0.007,-0.019,-0.018,-0.021,1.548,0.043,0.455,0.247,0.845,0.011,0.014,0.019,0.001,0.001,0.002,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.001,0.001,0.001,0.003,0.003,0.002,0.003,0.002,0.0,0.009,0.004,-0.003,0.009,2.074,0.611,7.142,0.001,0.002,0.004
419405,-4.47,2.416,-8.27,-0.012,0.013,-0.02,-0.456,0.246,-0.843,0.989,0.027,0.456,0.015,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.32,2.59,-0.455,-0.454,-0.458,0.247,0.249,0.245,-0.845,-0.841,-0.848,-0.01,-0.007,-0.013,0.014,0.02,0.007,-0.019,-0.018,-0.021,1.548,0.043,0.455,0.247,0.845,0.011,0.014,0.019,0.001,0.001,0.002,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.001,0.001,0.001,0.003,0.003,0.002,0.003,-0.003,0.003,0.002,0.001,-0.005,0.003,2.074,0.611,7.142,0.001,0.002,0.004
419508,-4.463,2.433,-8.286,-0.009,0.013,-0.02,-0.455,0.248,-0.845,0.991,0.025,0.457,0.013,0.0,0.0,0.0,0.0,0.0,0.0,2.048,1.318,2.591,-0.455,-0.454,-0.458,0.247,0.249,0.245,-0.845,-0.841,-0.848,-0.01,-0.007,-0.013,0.014,0.02,0.007,-0.019,-0.018,-0.021,1.548,0.043,0.455,0.247,0.845,0.011,0.014,0.019,0.001,0.001,0.002,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.001,0.001,0.001,0.003,0.003,0.002,0.003,0.004,0.0,-0.006,-0.0,-0.004,0.003,2.074,0.611,7.142,0.001,0.002,0.004
419611,-4.472,2.423,-8.25,-0.007,0.02,-0.018,-0.456,0.247,-0.841,0.988,0.028,0.456,0.014,0.0,-0.0,0.0,-0.0,0.0,-0.0,2.051,1.318,2.589,-0.455,-0.454,-0.458,0.247,0.249,0.245,-0.845,-0.841,-0.848,-0.01,-0.007,-0.013,0.014,0.02,0.007,-0.019,-0.018,-0.021,1.548,0.043,0.455,0.247,0.845,0.011,0.014,0.019,0.001,0.001,0.002,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.001,0.001,0.001,0.003,0.003,0.002,0.003,-0.002,-0.004,-0.004,-0.011,0.004,-0.004,2.074,0.611,7.142,0.001,0.002,0.004
419714,-4.463,2.399,-8.284,-0.01,0.018,-0.021,-0.455,0.245,-0.845,0.99,0.029,0.455,0.016,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.048,1.321,2.593,-0.455,-0.454,-0.458,0.247,0.249,0.245,-0.845,-0.841,-0.848,-0.01,-0.007,-0.013,0.014,0.02,0.007,-0.019,-0.018,-0.021,1.548,0.043,0.455,0.247,0.845,0.011,0.014,0.019,0.001,0.001,0.002,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.001,0.001,0.001,0.003,0.003,0.002,0.003,0.003,0.0,-0.001,0.001,0.008,0.0,2.074,0.611,7.142,0.001,0.002,0.004
419816,-4.458,2.406,-8.284,-0.012,0.013,-0.02,-0.455,0.245,-0.845,0.99,0.027,0.455,0.015,0.0,0.0,0.0,-0.0,-0.0,0.0,2.048,1.321,2.593,-0.455,-0.453,-0.456,0.247,0.248,0.245,-0.845,-0.842,-0.85,-0.011,-0.008,-0.012,0.013,0.019,0.009,-0.018,-0.018,-0.02,1.547,0.042,0.455,0.247,0.845,0.011,0.013,0.019,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.001,0.003,0.001,0.001,0.001,0.002,0.001,0.003,0.001,-4.547,2.468,-8.452,-0.111,0.129,-0.185,2.068,0.609,7.144,0.001,0.002,0.003
419919,-4.465,2.418,-8.26,-0.011,0.009,-0.018,-0.455,0.247,-0.842,0.988,0.023,0.456,0.012,-0.0,0.0,-0.0,-0.0,-0.0,0.0,2.049,1.318,2.59,-0.455,-0.453,-0.456,0.247,0.248,0.245,-0.845,-0.842,-0.85,-0.011,-0.008,-0.012,0.013,0.019,0.009,-0.018,-0.018,-0.02,1.547,0.042,0.455,0.247,0.845,0.011,0.013,0.019,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.001,0.003,0.001,0.001,0.001,0.002,0.001,0.003,0.001,0.001,-0.003,-0.002,0.001,0.001,-0.001,2.068,0.609,7.144,0.001,0.002,0.003
420021,-4.472,2.425,-8.284,-0.012,0.011,-0.018,-0.456,0.247,-0.845,0.991,0.024,0.457,0.013,0.0,0.0,-0.0,-0.0,0.0,0.0,2.049,1.319,2.591,-0.455,-0.453,-0.456,0.247,0.248,0.245,-0.845,-0.842,-0.85,-0.011,-0.008,-0.012,0.013,0.019,0.009,-0.018,-0.018,-0.02,1.547,0.042,0.455,0.247,0.845,0.011,0.013,0.019,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.001,0.003,0.001,0.001,0.001,0.002,0.001,0.003,0.001,-0.0,-0.002,-0.002,0.003,0.002,-0.004,2.068,0.609,7.144,0.001,0.002,0.003
420124,-4.446,2.421,-8.282,-0.011,0.01,-0.018,-0.453,0.247,-0.845,0.99,0.023,0.456,0.013,0.0,0.0,-0.0,0.0,0.0,0.0,2.046,1.319,2.593,-0.455,-0.453,-0.456,0.247,0.248,0.245,-0.845,-0.842,-0.85,-0.011,-0.008,-0.012,0.013,0.019,0.009,-0.018,-0.018,-0.02,1.547,0.042,0.455,0.247,0.845,0.011,0.013,0.019,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.001,0.003,0.001,0.001,0.001,0.002,0.001,0.003,0.001,0.002,-0.004,0.004,-0.002,0.004,-0.001,2.068,0.609,7.144,0.001,0.002,0.003
420227,-4.448,2.425,-8.296,-0.011,0.014,-0.018,-0.454,0.247,-0.846,0.991,0.025,0.456,0.014,-0.0,0.0,-0.0,0.0,0.0,-0.0,2.046,1.319,2.593,-0.455,-0.453,-0.456,0.247,0.248,0.245,-0.845,-0.842,-0.85,-0.011,-0.008,-0.012,0.013,0.019,0.009,-0.018,-0.018,-0.02,1.547,0.042,0.455,0.247,0.845,0.011,0.013,0.019,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.001,0.003,0.001,0.001,0.001,0.002,0.001,0.003,0.001,-0.001,0.001,0.001,-0.003,-0.006,-0.001,2.068,0.609,7.144,0.001,0.002,0.003
420330,-4.463,2.43,-8.296,-0.01,0.011,-0.019,-0.455,0.248,-0.846,0.992,0.024,0.457,0.013,-0.0,-0.0,0.0,-0.0,0.0,-0.0,2.047,1.318,2.592,-0.455,-0.453,-0.456,0.247,0.248,0.245,-0.845,-0.842,-0.85,-0.011,-0.008,-0.012,0.013,0.019,0.009,-0.018,-0.018,-0.02,1.547,0.042,0.455,0.247,0.845,0.011,0.013,0.019,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.001,0.003,0.001,0.001,0.001,0.002,0.001,0.003,0.001,-0.005,-0.002,0.0,-0.007,-0.001,-0.001,2.068,0.609,7.144,0.001,0.002,0.003
420432,-4.468,2.409,-8.279,-0.012,0.014,-0.019,-0.456,0.246,-0.844,0.99,0.026,0.456,0.015,-0.0,-0.0,0.0,-0.0,0.0,0.0,2.049,1.32,2.591,-0.455,-0.453,-0.456,0.247,0.248,0.245,-0.845,-0.842,-0.85,-0.011,-0.008,-0.012,0.013,0.019,0.009,-0.018,-0.018,-0.02,1.547,0.042,0.455,0.247,0.845,0.011,0.013,0.019,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.001,0.003,0.001,0.001,0.001,0.002,0.001,0.003,0.001,-0.001,0.001,0.001,-0.003,-0.006,-0.001,2.068,0.609,7.144,0.001,0.002,0.003
420535,-4.465,2.423,-8.27,-0.012,0.016,-0.018,-0.455,0.247,-0.843,0.989,0.027,0.456,0.015,0.0,0.0,-0.0,0.0,-0.0,0.0,2.049,1.318,2.591,-0.455,-0.453,-0.456,0.247,0.248,0.245,-0.845,-0.842,-0.85,-0.011,-0.008,-0.012,0.013,0.019,0.009,-0.018,-0.018,-0.02,1.547,0.042,0.455,0.247,0.845,0.011,0.013,0.019,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.001,0.003,0.001,0.001,0.001,0.002,0.001,0.003,0.001,0.002,-0.004,0.004,-0.002,0.004,-0.001,2.068,0.609,7.144,0.001,0.002,0.003
