time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
16826,2.21,-0.199,-9.213,-0.004,0.012,-0.019
16929,2.215,-0.201,-9.189,-0.004,0.013,-0.019
17032,2.212,-0.199,-9.199,-0.004,0.013,-0.019
17135,2.203,-0.196,-9.182,-0.004,0.013,-0.019
17238,2.217,-0.192,-9.21,-0.004,0.013,-0.019
17341,2.205,-0.201,-9.194,-0.004,0.013,-0.019
17444,2.203,-0.199,-9.208,-0.003,0.013,-0.019
17547,2.207,-0.201,-9.21,-0.004,0.013,-0.019
17650,2.207,-0.199,-9.199,-0.004,0.013,-0.019
17753,2.21,-0.201,-9.203,-0.004,0.013,-0.019
17856,2.215,-0.192,-9.191,-0.004,0.013,-0.019
17959,2.205,-0.204,-9.203,-0.004,0.014,-0.019
18062,2.217,-0.192,-9.208,-0.004,0.013,-0.019
18165,2.21,-0.204,-9.208,-0.004,0.013,-0.02
18268,2.21,-0.192,-9.201,-0.004,0.013,-0.02
18371,2.207,-0.201,-9.201,-0.003,0.013,-0.02
18474,2.21,-0.204,-9.199,-0.003,0.013,-0.019
18577,2.198,-0.187,-9.21,-0.003,0.013,-0.019
18680,2.215,-0.199,-9.191,-0.004,0.013,-0.019
18783,2.205,-0.189,-9.196,-0.003,0.013,-0.02
18886,2.207,-0.196,-9.21,-0.004,0.013,-0.019
18989,2.21,-0.204,-9.194,-0.004,0.013,-0.019
19092,2.198,-0.194,-9.196,-0.004,0.013,-0.019
19195,2.203,-0.196,-9.199,-0.004,0.013,-0.019
19298,2.198,-0.175,-9.215,-0.003,0.013,-0.02
19401,2.205,-0.206,-9.199,-0.004,0.013,-0.019
19504,2.2,-0.204,-9.191,-0.004,0.012,-0.019
19607,2.203,-0.199,-9.203,-0.003,0.013,-0.019
19710,2.212,-0.192,-9.191,-0.004,0.013,-0.019
19813,2.21,-0.194,-9.201,-0.004,0.013,-0.019
19916,2.219,-0.192,-9.184,-0.004,0.013,-0.019
20019,2.219,-0.204,-9.21,-0.004,0.013,-0.019
20122,2.212,-0.201,-9.199,-0.004,0.013,-0.019
20225,2.215,-0.196,-9.222,-0.005,0.013,-0.019
20328,2.215,-0.204,-9.215,-0.004,0.013,-0.019
20431,2.207,-0.206,-9.215,-0.004,0.012,-0.019
20534,2.21,-0.189,-9.208,-0.003,0.013,-0.019
20637,2.217,-0.187,-9.203,-0.004,0.013,-0.02
20740,2.188,-0.184,-9.165,-0.003,0.012,-0.019
20843,2.212,-0.18,-9.199,-0.005,0.013,-0.019
20946,2.198,-0.196,-9.189,-0.004,0.013,-0.02
21049,2.203,-0.199,-9.203,-0.004,0.013,-0.018
21152,2.203,-0.196,-9.194,-0.004,0.013,-0.019
21255,2.203,-0.189,-9.179,-0.003,0.013,-0.019
21358,2.205,-0.196,-9.194,-0.003,0.013,-0.019
21461,2.207,-0.201,-9.187,-0.003,0.013,-0.019
21564,2.212,-0.192,-9.203,-0.003,0.013,-0.019
21667,2.224,-0.208,-9.187,-0.004,0.014,-0.019
21770,2.207,-0.199,-9.201,-0.003,0.013,-0.019
21873,2.212,-0.192,-9.196,-0.003,0.013,-0.019
21976,2.205,-0.187,-9.208,-0.004,0.013,-0.019
22079,2.207,-0.199,-9.203,-0.004,0.013,-0.019
22182,2.21,-0.194,-9.196,-0.004,0.013,-0.019
22285,2.207,-0.192,-9.201,-0.004,0.013,-0.019
22388,2.212,-0.196,-9.201,-0.004,0.013,-0.018
22491,2.207,-0.194,-9.206,-0.004,0.013,-0.019
22594,2.21,-0.194,-9.201,-0.004,0.013,-0.019
22697,2.198,-0.204,-9.199,-0.004,0.013,-0.019
22800,2.207,-0.189,-9.179,-0.004,0.013,-0.019
22903,2.195,-0.199,-9.191,-0.004,0.013,-0.019
23006,2.198,-0.196,-9.201,-0.004,0.013,-0.019
23109,2.2,-0.182,-9.199,-0.004,0.013,-0.019
23212,2.207,-0.208,-9.201,-0.004,0.013,-0.019
23315,2.193,-0.187,-9.199,-0.004,0.013,-0.019
23418,2.203,-0.187,-9.196,-0.004,0.013,-0.019
23521,2.195,-0.199,-9.201,-0.004,0.013,-0.02
