time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
15694,-1.135,-1.243,-9.378,-0.009,0.009,-0.023
15797,-1.13,-1.245,-9.38,-0.009,0.009,-0.023
15900,-1.116,-1.231,-9.373,-0.009,0.009,-0.023
16003,-1.132,-1.233,-9.364,-0.009,0.009,-0.023
16106,-1.118,-1.245,-9.361,-0.009,0.009,-0.023
16209,-1.128,-1.235,-9.371,-0.009,0.009,-0.023
16312,-1.13,-1.233,-9.388,-0.009,0.009,-0.023
16415,-1.118,-1.238,-9.38,-0.009,0.009,-0.023
16518,-1.128,-1.245,-9.373,-0.009,0.009,-0.023
16621,-1.125,-1.24,-9.378,-0.009,0.009,-0.023
16724,-1.137,-1.24,-9.383,-0.009,0.009,-0.023
16827,-1.128,-1.24,-9.39,-0.009,0.009,-0.023
16930,-1.123,-1.235,-9.376,-0.009,0.009,-0.023
17033,-1.125,-1.233,-9.376,-0.009,0.009,-0.023
17136,-1.12,-1.24,-9.373,-0.009,0.009,-0.023
17239,-1.125,-1.24,-9.369,-0.009,0.009,-0.023
17342,-1.13,-1.243,-9.369,-0.009,0.009,-0.024
17445,-1.13,-1.228,-9.371,-0.009,0.009,-0.023
17548,-1.13,-1.235,-9.38,-0.009,0.009,-0.023
17651,-1.118,-1.233,-9.366,-0.009,0.009,-0.023
17754,-1.123,-1.233,-9.371,-0.009,0.009,-0.023
17857,-1.123,-1.243,-9.38,-0.009,0.009,-0.023
17960,-1.118,-1.243,-9.361,-0.009,0.009,-0.023
18063,-1.125,-1.245,-9.369,-0.009,0.009,-0.023
18166,-1.135,-1.245,-9.371,-0.009,0.009,-0.023
18269,-1.128,-1.235,-9.366,-0.009,0.009,-0.023
18372,-1.125,-1.238,-9.376,-0.009,0.009,-0.023
18475,-1.123,-1.245,-9.371,-0.009,0.009,-0.023
18578,-1.123,-1.243,-9.383,-0.009,0.009,-0.023
18681,-1.123,-1.228,-9.376,-0.009,0.01,-0.023
18784,-1.128,-1.24,-9.383,-0.009,0.01,-0.023
18887,-1.132,-1.233,-9.378,-0.009,0.009,-0.023
18990,-1.118,-1.238,-9.371,-0.009,0.009,-0.023
19093,-1.123,-1.231,-9.376,-0.009,0.009,-0.023
19196,-1.125,-1.238,-9.392,-0.009,0.009,-0.023
19299,-1.12,-1.24,-9.371,-0.009,0.009,-0.023
19402,-1.13,-1.25,-9.371,-0.009,0.009,-0.023
19505,-1.125,-1.233,-9.376,-0.009,0.009,-0.023
19608,-1.123,-1.238,-9.369,-0.009,0.009,-0.023
19711,-1.128,-1.235,-9.369,-0.009,0.009,-0.023
19814,-1.125,-1.238,-9.369,-0.009,0.009,-0.023
19917,-1.128,-1.231,-9.385,-0.009,0.009,-0.023
20020,-1.118,-1.235,-9.383,-0.009,0.009,-0.023
20123,-1.128,-1.243,-9.376,-0.009,0.009,-0.023
20226,-1.132,-1.24,-9.366,-0.009,0.009,-0.023
20329,-1.118,-1.231,-9.364,-0.009,0.009,-0.023
20432,-1.125,-1.238,-9.373,-0.009,0.009,-0.023
20535,-1.132,-1.238,-9.376,-0.009,0.009,-0.023
20638,-1.12,-1.245,-9.378,-0.009,0.009,-0.023
20741,-1.125,-1.235,-9.369,-0.009,0.009,-0.023
20844,-1.12,-1.226,-9.371,-0.009,0.009,-0.023
20947,-1.118,-1.24,-9.366,-0.009,0.009,-0.023
21050,-1.125,-1.396,-9.366,0.324,-0.014,-0.048
21153,-1.137,-1.48,-9.333,0.004,0.008,-0.023
21256,-1.132,-1.465,-9.333,-0.008,0.009,-0.023
21359,-1.135,-1.465,-9.342,-0.009,0.009,-0.023
21462,-1.13,-1.47,-9.337,-0.009,0.009,-0.023
21565,-1.123,-1.482,-9.349,-0.009,0.009,-0.024
21668,-1.137,-1.482,-9.335,-0.009,0.009,-0.023
21771,-1.137,-1.468,-9.34,-0.009,0.009,-0.023
21874,-1.137,-1.47,-9.33,-0.009,0.009,-0.023
21977,-1.13,-1.48,-9.337,-0.009,0.009,-0.023
22080,-1.132,-1.475,-9.33,-0.009,0.009,-0.023
22183,-1.135,-1.477,-9.337,-0.009,0.009,-0.023
22286,-1.14,-1.475,-9.34,-0.009,0.009,-0.023
22389,-1.132,-1.484,-9.342,-0.009,0.009,-0.023
22492,-1.137,-1.475,-9.345,-0.009,0.009,-0.023
22595,-1.13,-1.48,-9.323,-0.009,0.009,-0.023
22698,-1.14,-1.482,-9.321,-0.009,0.009,-0.023
22801,-1.135,-1.48,-9.337,-0.009,0.009,-0.023
22904,-1.13,-1.482,-9.335,-0.009,0.009,-0.023
23007,-1.137,-1.475,-9.337,-0.009,0.009,-0.023
23110,-1.14,-1.475,-9.342,-0.009,0.009,-0.023
23213,-1.137,-1.48,-9.345,-0.009,0.009,-0.023
23316,-1.135,-1.47,-9.342,-0.009,0.009,-0.023
23419,-1.132,-1.475,-9.335,-0.009,0.009,-0.023
23522,-1.135,-1.472,-9.33,-0.009,0.009,-0.023
23625,-1.132,-1.475,-9.328,-0.009,0.009,-0.023
23728,-1.137,-1.477,-9.347,-0.009,0.009,-0.023
23831,-1.147,-1.484,-9.328,-0.009,0.009,-0.023
23934,-1.135,-1.477,-9.34,-0.009,0.009,-0.024
24037,-1.132,-1.468,-9.34,-0.009,0.009,-0.023
24140,-1.128,-1.477,-9.323,-0.009,0.009,-0.023
24243,-1.135,-1.482,-9.333,-0.009,0.009,-0.023
24346,-1.132,-1.48,-9.325,-0.009,0.009,-0.023
24449,-1.132,-1.482,-9.337,-0.009,0.009,-0.023
24552,-1.14,-1.468,-9.359,-0.009,0.009,-0.023
24655,-1.142,-1.465,-9.318,-0.009,0.009,-0.024
24758,-1.14,-1.477,-9.342,-0.009,0.009,-0.023
24861,-1.14,-1.482,-9.347,-0.009,0.009,-0.023
24964,-1.132,-1.475,-9.33,-0.009,0.009,-0.023
25067,-1.137,-1.47,-9.337,-0.01,0.009,-0.023
25170,-1.13,-1.472,-9.349,-0.009,0.009,-0.023
25273,-1.135,-1.482,-9.345,-0.009,0.009,-0.023
25376,-1.135,-1.47,-9.342,-0.009,0.009,-0.023
25479,-1.137,-1.487,-9.328,-0.009,0.009,-0.023
25582,-1.142,-1.48,-9.333,-0.009,0.009,-0.023
25685,-1.144,-1.477,-9.354,-0.009,0.009,-0.023
25788,-1.137,-1.48,-9.333,-0.009,0.009,-0.023
25891,-1.137,-1.482,-9.333,-0.009,0.009,-0.023
25994,-1.132,-1.47,-9.335,-0.009,0.009,-0.023
26097,-1.137,-1.484,-9.34,-0.009,0.009,-0.023
26200,-1.144,-1.47,-9.337,-0.009,0.009,-0.023
26303,-1.142,-1.477,-9.33,-0.009,0.009,-0.023
26406,-1.13,-1.477,-9.323,-0.009,0.009,-0.023
26509,-1.142,-1.475,-9.349,-0.009,0.009,-0.023
26612,-1.142,-1.47,-9.342,-0.009,0.009,-0.023
26715,-1.132,-1.472,-9.337,-0.009,0.009,-0.023
26818,-1.137,-1.477,-9.337,-0.009,0.009,-0.023
26921,-1.13,-1.477,-9.335,-0.009,0.009,-0.023
27024,-1.132,-1.475,-9.34,-0.009,0.009,-0.023
27127,-1.13,-1.468,-9.342,-0.009,0.009,-0.023
27230,-1.137,-1.482,-9.342,-0.009,0.009,-0.023
27333,-1.14,-1.48,-9.337,-0.009,0.009,-0.023
27436,-1.137,-1.47,-9.34,-0.009,0.009,-0.023
27539,-1.137,-1.48,-9.34,-0.009,0.009,-0.023
27642,-1.13,-1.468,-9.342,-0.009,0.009,-0.023
27745,-1.147,-1.482,-9.328,-0.009,0.009,-0.023
27848,-1.14,-1.477,-9.342,-0.009,0.009,-0.023
27951,-1.142,-1.48,-9.316,-0.009,0.009,-0.023
28054,-1.132,-1.48,-9.316,-0.009,0.009,-0.023
28157,-1.144,-1.472,-9.34,-0.009,0.009,-0.023
28260,-1.142,-1.477,-9.342,-0.009,0.009,-0.023
28363,-1.137,-1.48,-9.337,-0.009,0.009,-0.023
28466,-1.142,-1.477,-9.347,-0.009,0.009,-0.022
28569,-1.125,-1.477,-9.333,-0.009,0.009,-0.022
28672,-1.13,-1.492,-9.328,-0.009,0.009,-0.023
28775,-1.14,-1.472,-9.337,-0.009,0.009,-0.023
28878,-1.14,-1.475,-9.337,-0.009,0.009,-0.023
