time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
35779,9.651,-0.132,1.334,-0.008,0.007,0.012
35882,9.658,-0.141,1.331,-0.007,0.007,0.012
35985,9.656,-0.144,1.331,-0.007,0.007,0.011
36088,9.68,-0.141,1.35,-0.008,0.007,0.012
36191,9.644,-0.139,1.343,-0.007,0.007,0.012
36294,9.651,-0.127,1.329,-0.007,0.007,0.012
36397,9.661,-0.141,1.331,-0.007,0.008,0.012
36500,9.658,-0.139,1.326,-0.008,0.008,0.011
36603,9.663,-0.132,1.338,-0.007,0.008,0.011
36706,9.658,-0.136,1.324,-0.008,0.007,0.011
36809,9.653,-0.141,1.326,-0.007,0.008,0.011
36912,9.656,-0.136,1.336,-0.007,0.007,0.011
37015,9.644,-0.144,1.331,-0.007,0.007,0.011
37118,9.656,-0.127,1.314,-0.007,0.008,0.012
37221,9.656,-0.134,1.331,-0.007,0.007,0.011
37324,9.658,-0.134,1.329,-0.007,0.007,0.012
37427,9.668,-0.144,1.324,-0.007,0.007,0.011
37530,9.653,-0.144,1.336,-0.007,0.008,0.012
37633,9.653,-0.144,1.329,-0.007,0.007,0.011
37736,9.658,-0.146,1.319,-0.007,0.007,0.012
37839,9.673,-0.124,1.31,-0.007,0.007,0.012
37942,9.649,-0.144,1.343,-0.007,0.007,0.012
38045,9.656,-0.136,1.326,-0.007,0.007,0.012
38148,9.658,-0.146,1.331,-0.008,0.007,0.011
38251,9.656,-0.151,1.336,-0.007,0.007,0.011
38354,9.653,-0.144,1.329,-0.006,0.008,0.012
38457,9.771,-0.148,1.525,-0.014,0.006,0.009
38560,9.656,-0.134,1.35,-0.007,0.007,0.012
38663,9.656,-0.146,1.336,-0.008,0.007,0.012
38766,9.649,-0.148,1.343,-0.007,0.008,0.011
38869,9.661,-0.134,1.346,-0.007,0.008,0.012
38972,9.663,-0.148,1.374,-0.008,0.007,0.011
39075,9.658,-0.141,1.341,-0.007,0.007,0.011
39178,9.661,-0.146,1.338,-0.007,0.007,0.012
39281,9.651,-0.136,1.331,-0.008,0.007,0.011
39384,9.653,-0.129,1.35,-0.007,0.007,0.012
39487,9.658,-0.139,1.343,-0.007,0.007,0.012
39590,9.656,-0.132,1.334,-0.007,0.008,0.012
39693,9.653,-0.132,1.329,-0.008,0.007,0.011
39796,9.653,-0.136,1.343,-0.007,0.007,0.012
39899,9.646,-0.141,1.343,-0.007,0.007,0.012
40002,9.663,-0.141,1.353,-0.007,0.007,0.012
40105,9.656,-0.139,1.302,-0.008,0.007,0.012
40208,9.661,-0.144,1.336,-0.007,0.008,0.012
40311,9.653,-0.139,1.336,-0.007,0.008,0.012
40414,9.651,-0.132,1.355,-0.007,0.007,0.011
40517,9.661,-0.144,1.331,-0.007,0.008,0.011
40620,9.656,-0.141,1.348,-0.007,0.008,0.012
40723,9.658,-0.148,1.346,-0.007,0.007,0.011
40826,9.658,-0.141,1.346,-0.007,0.007,0.012
40929,9.658,-0.148,1.348,-0.007,0.007,0.012
41032,9.649,-0.134,1.334,-0.007,0.007,0.011
41135,9.663,-0.144,1.336,-0.007,0.007,0.012
41238,9.663,-0.151,1.353,-0.008,0.007,0.012
41341,9.665,-0.132,1.346,-0.008,0.008,0.012
41444,9.663,-0.144,1.324,-0.007,0.007,0.012
41547,9.658,-0.144,1.334,-0.007,0.007,0.011
41650,9.67,-0.139,1.343,-0.007,0.007,0.012
41753,9.656,-0.132,1.326,-0.007,0.007,0.012
41856,9.653,-0.144,1.322,-0.007,0.007,0.011
41959,9.663,-0.134,1.355,-0.007,0.007,0.012
42062,9.656,-0.144,1.334,-0.007,0.007,0.011
42165,9.665,-0.136,1.348,-0.007,0.007,0.011
42268,9.665,-0.153,1.326,-0.007,0.007,0.012
