time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
14972,-0.144,-1.573,-9.316,-0.006,0.009,-0.003
15075,-0.136,-1.573,-9.323,-0.005,0.009,-0.004
15178,-0.134,-1.573,-9.325,-0.006,0.009,-0.003
15281,-0.144,-1.58,-9.318,-0.006,0.009,-0.003
15384,-0.129,-1.575,-9.313,-0.006,0.009,-0.004
15487,-0.151,-1.58,-9.33,-0.005,0.01,-0.003
15590,-0.144,-1.575,-9.313,-0.005,0.01,-0.003
15693,-0.134,-1.568,-9.316,-0.006,0.01,-0.003
15796,-0.127,-1.571,-9.318,-0.006,0.009,-0.003
15899,-0.146,-1.58,-9.323,-0.006,0.009,-0.003
16002,-0.139,-1.58,-9.328,-0.005,0.009,-0.003
16105,-0.132,-1.578,-9.328,-0.006,0.009,-0.004
16208,-0.136,-1.573,-9.323,-0.005,0.009,-0.003
16311,-0.136,-1.58,-9.316,-0.006,0.009,-0.004
16414,-0.129,-1.573,-9.333,-0.005,0.009,-0.003
16517,-0.134,-1.583,-9.318,-0.005,0.01,-0.003
16620,-0.148,-1.563,-9.301,-0.005,0.009,-0.003
16723,-0.132,-1.571,-9.318,-0.006,0.009,-0.003
16826,-0.134,-1.571,-9.321,-0.005,0.009,-0.003
16929,-0.141,-1.573,-9.316,-0.006,0.01,-0.003
17032,-0.139,-1.578,-9.33,-0.005,0.009,-0.004
17135,-0.146,-1.583,-9.321,-0.005,0.009,-0.004
17238,-0.136,-1.573,-9.323,-0.006,0.009,-0.004
17341,-0.136,-1.583,-9.306,-0.005,0.01,-0.003
17444,-0.151,-1.578,-9.304,-0.006,0.01,-0.003
17547,-0.148,-1.573,-9.316,-0.005,0.01,-0.003
17650,-0.139,-1.568,-9.325,-0.005,0.01,-0.003
17753,-0.132,-1.58,-9.323,-0.005,0.01,-0.003
17856,-0.148,-1.573,-9.323,-0.006,0.009,-0.003
17959,-0.134,-1.571,-9.318,-0.005,0.009,-0.003
18062,-0.136,-1.571,-9.323,-0.005,0.01,-0.004
18165,-0.136,-1.58,-9.33,-0.005,0.01,-0.003
18268,-0.134,-1.58,-9.318,-0.006,0.01,-0.003
18371,-0.146,-1.583,-9.318,-0.005,0.01,-0.004
18474,-0.146,-1.573,-9.325,-0.006,0.01,-0.003
18577,-0.141,-1.578,-9.321,-0.005,0.009,-0.003
18680,-0.136,-1.568,-9.316,-0.005,0.009,-0.004
18783,-0.139,-1.571,-9.321,-0.006,0.009,-0.003
18886,-0.139,-1.566,-9.321,-0.006,0.009,-0.003
18989,-0.148,-1.573,-9.318,-0.005,0.01,-0.003
19092,-0.151,-1.568,-9.328,-0.006,0.01,-0.003
19195,-0.146,-1.578,-9.321,-0.005,0.009,-0.003
19298,-0.144,-1.583,-9.311,-0.006,0.01,-0.003
19401,-0.141,-1.575,-9.323,-0.006,0.01,-0.004
19504,-0.136,-1.587,-9.337,-0.005,0.009,-0.003
19607,-0.136,-1.573,-9.321,-0.005,0.01,-0.003
19710,-0.141,-1.566,-9.316,-0.006,0.01,-0.003
19813,-0.141,-1.575,-9.333,-0.005,0.009,-0.003
19916,-0.139,-1.573,-9.325,-0.006,0.01,-0.003
20019,-0.129,-1.578,-9.318,-0.005,0.01,-0.003
20122,-0.144,-1.592,-9.34,-0.006,0.009,-0.004
20225,-0.139,-1.571,-9.306,-0.005,0.01,-0.003
20328,-0.144,-1.573,-9.328,-0.005,0.01,-0.003
20431,-0.139,-1.578,-9.323,-0.005,0.009,-0.003
20534,-0.146,-1.568,-9.321,-0.005,0.01,-0.003
20637,-0.146,-1.585,-9.304,-0.005,0.009,-0.003
20740,-0.139,-1.575,-9.328,-0.005,0.009,-0.003
20843,-0.136,-1.568,-9.318,-0.005,0.01,-0.003
20946,-0.148,-1.573,-9.323,-0.006,0.01,-0.004
21049,-0.146,-1.566,-9.333,-0.006,0.01,-0.004
21152,-0.144,-1.58,-9.323,-0.005,0.009,-0.003
21255,-0.139,-1.58,-9.323,-0.005,0.01,-0.004
21358,-0.141,-1.585,-9.328,-0.005,0.01,-0.003
21461,-0.139,-1.573,-9.318,-0.006,0.009,-0.004
21564,-0.136,-1.575,-9.328,-0.006,0.01,-0.003
21667,-0.139,-1.568,-9.313,-0.006,0.009,-0.003
21770,-0.146,-1.578,-9.309,-0.006,0.009,-0.003
21873,-0.141,-1.575,-9.325,-0.005,0.01,-0.003
21976,-0.141,-1.583,-9.316,-0.005,0.009,-0.003
22079,-0.148,-1.566,-9.306,-0.005,0.009,-0.003
22182,-0.134,-1.568,-9.325,-0.005,0.009,-0.003
22285,-0.139,-1.568,-9.325,-0.006,0.009,-0.003
22388,-0.139,-1.583,-9.311,-0.005,0.009,-0.003
22491,-0.132,-1.58,-9.347,-0.005,0.009,-0.003
