time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
17754,-0.601,-0.175,-9.436,-0.004,0.011,-0.006
17857,-0.613,-0.17,-9.445,-0.004,0.011,-0.006
17960,-0.606,-0.172,-9.462,-0.005,0.012,-0.006
18063,-0.601,-0.18,-9.436,-0.004,0.011,-0.006
18166,-0.611,-0.192,-9.433,-0.004,0.012,-0.006
18269,-0.611,-0.172,-9.448,-0.005,0.011,-0.006
18372,-0.613,-0.177,-9.438,-0.004,0.012,-0.006
18475,-0.608,-0.182,-9.436,-0.005,0.011,-0.007
18578,-0.606,-0.175,-9.431,-0.005,0.011,-0.006
18681,-0.613,-0.177,-9.448,-0.005,0.012,-0.006
18784,-0.613,-0.175,-9.436,-0.004,0.011,-0.006
18887,-0.613,-0.17,-9.443,-0.004,0.012,-0.006
18990,-0.606,-0.177,-9.433,-0.005,0.011,-0.006
19093,-0.611,-0.18,-9.45,-0.004,0.012,-0.006
19196,-0.596,-0.177,-9.445,-0.004,0.012,-0.006
19299,-0.613,-0.18,-9.428,-0.004,0.012,-0.006
19402,-0.606,-0.175,-9.438,-0.004,0.011,-0.006
19505,-0.613,-0.177,-9.436,-0.004,0.011,-0.006
19608,-0.615,-0.177,-9.445,-0.004,0.011,-0.006
19711,-0.608,-0.168,-9.436,-0.004,0.011,-0.006
19814,-0.613,-0.177,-9.45,-0.004,0.011,-0.006
19917,-0.606,-0.172,-9.44,-0.005,0.011,-0.006
20020,-0.608,-0.17,-9.445,-0.004,0.012,-0.006
20123,-0.613,-0.182,-9.443,-0.004,0.012,-0.006
20226,-0.601,-0.175,-9.45,-0.005,0.012,-0.006
20329,-0.594,-0.175,-9.436,-0.005,0.011,-0.006
20432,-0.613,-0.175,-9.438,-0.004,0.011,-0.006
20535,-0.622,-0.172,-9.455,-0.004,0.012,-0.006
20638,-0.606,-0.182,-9.438,-0.004,0.011,-0.006
20741,-0.606,-0.175,-9.443,-0.004,0.011,-0.006
20844,-0.611,-0.172,-9.428,-0.005,0.011,-0.006
20947,-0.62,-0.177,-9.45,-0.004,0.012,-0.006
21050,-0.618,-0.175,-9.448,-0.005,0.011,-0.006
21153,-0.608,-0.172,-9.443,-0.004,0.012,-0.006
21256,-0.613,-0.184,-9.436,-0.004,0.012,-0.006
21359,-0.611,-0.17,-9.455,-0.004,0.011,-0.006
21462,-0.606,-0.175,-9.457,-0.005,0.011,-0.006
21565,-0.611,-0.177,-9.44,-0.004,0.011,-0.006
21668,-0.618,-0.177,-9.452,-0.004,0.011,-0.006
21771,-0.601,-0.168,-9.438,-0.004,0.012,-0.006
21874,-0.611,-0.18,-9.433,-0.005,0.011,-0.006
21977,-0.601,-0.187,-9.443,-0.004,0.011,-0.006
22080,-0.611,-0.177,-9.443,-0.004,0.012,-0.006
22183,-0.599,-0.168,-9.44,-0.005,0.012,-0.006
22286,-0.603,-0.175,-9.448,-0.004,0.012,-0.006
22389,-0.603,-0.177,-9.45,-0.004,0.011,-0.006
22492,-0.608,-0.172,-9.455,-0.004,0.011,-0.006
22595,-0.613,-0.168,-9.45,-0.004,0.011,-0.006
22698,-0.606,-0.18,-9.445,-0.005,0.012,-0.006
22801,-0.613,-0.168,-9.452,-0.004,0.011,-0.006
22904,-0.622,-0.192,-9.448,-0.005,0.011,-0.006
23007,-0.613,-0.182,-9.455,-0.005,0.012,-0.006
23110,-0.611,-0.17,-9.45,-0.005,0.012,-0.006
23213,-0.613,-0.18,-9.438,-0.004,0.011,-0.006
23316,-0.603,-0.18,-9.431,-0.004,0.011,-0.006
23419,-0.603,-0.177,-9.438,-0.004,0.012,-0.006
23522,-0.606,-0.187,-9.44,-0.004,0.012,-0.006
23625,-0.615,-0.168,-9.452,-0.005,0.011,-0.006
23728,-0.615,-0.175,-9.448,-0.004,0.011,-0.006
23831,-0.601,-0.184,-9.44,-0.004,0.011,-0.006
23934,-0.608,-0.177,-9.428,-0.004,0.011,-0.006
24037,-0.603,-0.182,-9.445,-0.004,0.011,-0.006
24140,-0.608,-0.177,-9.448,-0.005,0.012,-0.006
24243,-0.608,-0.175,-9.445,-0.004,0.012,-0.006
24346,-0.601,-0.177,-9.445,-0.005,0.011,-0.006
24449,-0.608,-0.175,-9.448,-0.004,0.012,-0.006
24552,-0.608,-0.172,-9.443,-0.005,0.012,-0.006
24655,-0.608,-0.184,-9.443,-0.004,0.011,-0.006
24758,-0.608,-0.182,-9.445,-0.004,0.011,-0.006
24861,-0.606,-0.18,-9.436,-0.004,0.012,-0.007
24964,-0.603,-0.182,-9.421,-0.005,0.011,-0.006
25067,-0.603,-0.175,-9.448,-0.004,0.012,-0.006
25170,-0.601,-0.18,-9.455,-0.005,0.011,-0.006
25273,-0.608,-0.172,-9.44,-0.004,0.011,-0.005
25376,-0.611,-0.172,-9.436,-0.004,0.011,-0.006
25479,-0.606,-0.182,-9.452,-0.004,0.012,-0.006
25582,-0.603,-0.18,-9.433,-0.004,0.012,-0.006
25685,-0.603,-0.177,-9.448,-0.004,0.011,-0.006
25788,-0.601,-0.172,-9.45,-0.004,0.011,-0.006
25891,-0.608,-0.184,-9.45,-0.005,0.011,-0.006
25994,-0.596,-0.177,-9.462,-0.004,0.011,-0.006
26097,-0.601,-0.175,-9.445,-0.004,0.011,-0.006
26200,-0.613,-0.17,-9.45,-0.004,0.012,-0.006
26303,-0.603,-0.184,-9.448,-0.004,0.011,-0.006
26406,-0.606,-0.18,-9.445,-0.004,0.012,-0.006
26509,-0.615,-0.172,-9.445,-0.005,0.012,-0.006
26612,-0.606,-0.172,-9.455,-0.004,0.012,-0.006
26715,-0.601,-0.175,-9.443,-0.004,0.011,-0.006
26818,-0.608,-0.18,-9.445,-0.005,0.011,-0.006
26921,-0.599,-0.172,-9.448,-0.004,0.011,-0.006
27024,-0.611,-0.168,-9.433,-0.005,0.012,-0.006
27127,-0.594,-0.182,-9.443,-0.004,0.011,-0.006
