t (ms),a_x,a_y,a_z,g_x,g_y,g_z,ag_x,ag_y,ag_z,SVM_a,SVM_g,CM_a,CM_g,jerk_x,jerk_y,jerk_z,accl_x,accl_y,accl_z,th_x,th_y,th_z,ag_x_mean,ag_x_max,ag_x_min,ag_y_mean,ag_y_max,ag_y_min,ag_z_mean,ag_z_max,ag_z_min,g_x_mean,g_x_max,g_x_min,g_y_mean,g_y_max,g_y_min,g_z_mean,g_z_max,g_z_min,SMA_a,SMA_g,RMS_ag_x,RMS_ag_y,RMS_ag_z,RMS_g_x,RMS_g_y,RMS_g_z,MAD_ag_x,MAD_ag_y,MAD_ag_z,MAD_g_x,MAD_g_y,MAD_g_z,VAR_ag_x,VAR_ag_y,VAR_ag_z,VAR_g_x,VAR_g_y,VAR_g_z,STD_ag_x,STD_ag_y,STD_ag_z,STD_g_x,STD_g_y,STD_g_z,IQR_ag_x,IQR_ag_y,IQR_ag_z,IQR_g_x,IQR_g_y,IQR_g_z,FFT_ag_x,FFT_ag_y,FFT_ag_z,FFT_g_x,FFT_g_y,FFT_g_z,E_ag_x,E_ag_y,E_ag_z,E_g_x,E_g_y,E_g_z
16279,-9.041,2.313,-2.954,0.001,0.043,-0.016,-0.922,0.236,-0.301,0.998,0.046,0.403,0.009,0.0,0.0,-0.0,-0.0,0.0,0.0,2.748,1.332,1.877,-0.925,-0.921,-0.93,0.24,0.243,0.236,-0.302,-0.295,-0.308,-0.008,0.013,-0.035,0.025,0.061,0.008,-0.014,0.001,-0.023,1.467,0.051,0.925,0.24,0.302,0.015,0.03,0.016,0.002,0.002,0.004,0.01,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.004,0.013,0.017,0.007,0.004,0.003,0.007,0.012,0.025,0.008,-9.254,2.398,-3.021,-0.079,0.254,-0.142,8.564,0.575,0.913,0.002,0.009,0.003
16382,-9.117,2.356,-2.897,-0.012,0.061,0.001,-0.93,0.24,-0.295,1.005,0.062,0.404,0.009,-0.0,0.0,0.0,-0.0,-0.0,-0.0,2.753,1.33,1.869,-0.925,-0.921,-0.93,0.24,0.243,0.236,-0.302,-0.295,-0.308,-0.008,0.013,-0.035,0.025,0.061,0.008,-0.014,0.001,-0.023,1.467,0.051,0.925,0.24,0.302,0.015,0.03,0.016,0.002,0.002,0.004,0.01,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.004,0.013,0.017,0.007,0.004,0.003,0.007,0.012,0.025,0.008,-0.001,0.002,0.012,-0.026,0.059,0.024,8.564,0.575,0.913,0.002,0.009,0.003
16485,-9.093,2.375,-2.933,-0.035,0.031,-0.018,-0.927,0.242,-0.299,1.004,0.05,0.406,0.027,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2.748,1.327,1.873,-0.925,-0.921,-0.93,0.24,0.243,0.236,-0.302,-0.295,-0.308,-0.008,0.013,-0.035,0.025,0.061,0.008,-0.014,0.001,-0.023,1.467,0.051,0.925,0.24,0.302,0.015,0.03,0.016,0.002,0.002,0.004,0.01,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.004,0.013,0.017,0.007,0.004,0.003,0.007,0.012,0.025,0.008,0.01,-0.012,-0.008,0.06,0.015,-0.005,8.564,0.575,0.913,0.002,0.009,0.003
16588,-9.088,2.382,-2.933,-0.026,0.04,-0.023,-0.927,0.243,-0.299,1.004,0.053,0.407,0.029,0.0,-0.0,-0.0,0.0,-0.0,-0.0,2.748,1.326,1.873,-0.925,-0.921,-0.93,0.24,0.243,0.236,-0.302,-0.295,-0.308,-0.008,0.013,-0.035,0.025,0.061,0.008,-0.014,0.001,-0.023,1.467,0.051,0.925,0.24,0.302,0.015,0.03,0.016,0.002,0.002,0.004,0.01,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.004,0.013,0.017,0.007,0.004,0.003,0.007,0.012,0.025,0.008,0.007,-0.0,-0.006,-0.005,0.018,-0.012,8.564,0.575,0.913,0.002,0.009,0.003
16691,-9.069,2.365,-2.974,0.001,0.02,-0.023,-0.925,0.241,-0.303,1.003,0.03,0.407,0.008,0.0,-0.0,-0.0,0.0,-0.0,0.0,2.745,1.328,1.878,-0.925,-0.921,-0.93,0.24,0.243,0.236,-0.302,-0.295,-0.308,-0.008,0.013,-0.035,0.025,0.061,0.008,-0.014,0.001,-0.023,1.467,0.051,0.925,0.24,0.302,0.015,0.03,0.016,0.002,0.002,0.004,0.01,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.004,0.013,0.017,0.007,0.004,0.003,0.007,0.012,0.025,0.008,-0.0,-0.007,0.006,0.014,0.003,-0.009,8.564,0.575,0.913,0.002,0.009,0.003
16794,-9.074,2.315,-2.986,0.013,0.015,-0.018,-0.925,0.236,-0.304,1.002,0.027,0.405,0.015,0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.747,1.333,1.879,-0.925,-0.921,-0.93,0.24,0.243,0.236,-0.302,-0.295,-0.308,-0.008,0.013,-0.035,0.025,0.061,0.008,-0.014,0.001,-0.023,1.467,0.051,0.925,0.24,0.302,0.015,0.03,0.016,0.002,0.002,0.004,0.01,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.004,0.013,0.017,0.007,0.004,0.003,0.007,0.012,0.025,0.008,0.002,-0.004,0.003,0.001,-0.014,-0.014,8.564,0.575,0.913,0.002,0.009,0.003
16897,-9.052,2.33,-3.024,-0.006,0.012,-0.015,-0.923,0.238,-0.308,1.002,0.02,0.407,0.01,0.0,0.0,-0.0,-0.0,-0.0,0.0,2.743,1.331,1.883,-0.925,-0.921,-0.93,0.24,0.243,0.236,-0.302,-0.295,-0.308,-0.008,0.013,-0.035,0.025,0.061,0.008,-0.014,0.001,-0.023,1.467,0.051,0.925,0.24,0.302,0.015,0.03,0.016,0.002,0.002,0.004,0.01,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.004,0.013,0.017,0.007,0.004,0.003,0.007,0.012,0.025,0.008,-0.0,-0.007,0.006,0.014,0.003,-0.009,8.564,0.575,0.913,0.002,0.009,0.003
17000,-9.067,2.349,-3.0,-0.006,0.008,-0.009,-0.925,0.24,-0.306,1.003,0.013,0.408,0.008,-0.0,0.0,0.0,0.0,0.0,0.0,2.744,1.329,1.881,-0.925,-0.921,-0.93,0.24,0.243,0.236,-0.302,-0.295,-0.308,-0.008,0.013,-0.035,0.025,0.061,0.008,-0.014,0.001,-0.023,1.467,0.051,0.925,0.24,0.302,0.015,0.03,0.016,0.002,0.002,0.004,0.01,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.004,0.013,0.017,0.007,0.004,0.003,0.007,0.012,0.025,0.008,0.007,-0.0,-0.006,-0.005,0.018,-0.012,8.564,0.575,0.913,0.002,0.009,0.003
17102,-9.115,2.351,-2.919,0.0,0.014,-0.006,-0.929,0.24,-0.298,1.005,0.015,0.405,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,2.751,1.33,1.872,-0.925,-0.921,-0.93,0.24,0.243,0.236,-0.302,-0.295,-0.308,-0.008,0.013,-0.035,0.025,0.061,0.008,-0.014,0.001,-0.023,1.467,0.051,0.925,0.24,0.302,0.015,0.03,0.016,0.002,0.002,0.004,0.01,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.004,0.013,0.017,0.007,0.004,0.003,0.007,0.012,0.025,0.008,0.01,-0.012,-0.008,0.06,0.015,-0.005,8.564,0.575,0.913,0.002,0.009,0.003
17205,-9.031,2.37,-3.017,-0.009,0.01,-0.015,-0.921,0.242,-0.308,1.001,0.02,0.409,0.011,0.0,0.0,-0.0,-0.0,0.0,-0.0,2.739,1.327,1.884,-0.925,-0.921,-0.93,0.24,0.243,0.236,-0.302,-0.295,-0.308,-0.008,0.013,-0.035,0.025,0.061,0.008,-0.014,0.001,-0.023,1.467,0.051,0.925,0.24,0.302,0.015,0.03,0.016,0.002,0.002,0.004,0.01,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.004,0.013,0.017,0.007,0.004,0.003,0.007,0.012,0.025,0.008,-0.001,0.002,0.012,-0.026,0.059,0.024,8.564,0.575,0.913,0.002,0.009,0.003
17308,-9.074,2.361,-2.974,-0.013,0.015,-0.014,-0.925,0.241,-0.303,1.003,0.024,0.407,0.014,-0.0,0.0,0.0,-0.0,-0.0,0.0,2.745,1.328,1.878,-0.924,-0.92,-0.927,0.242,0.246,0.238,-0.305,-0.301,-0.313,-0.012,0.001,-0.023,0.014,0.025,0.005,-0.016,-0.006,-0.034,1.471,0.043,0.924,0.242,0.305,0.014,0.016,0.019,0.002,0.002,0.003,0.006,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.007,0.006,0.009,0.003,0.004,0.004,0.008,0.007,0.011,-9.236,2.419,-3.052,-0.117,0.145,-0.165,8.53,0.585,0.932,0.002,0.002,0.003
17411,-9.076,2.392,-2.952,-0.011,0.006,-0.01,-0.925,0.244,-0.301,1.003,0.016,0.408,0.009,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.745,1.325,1.876,-0.924,-0.92,-0.927,0.242,0.246,0.238,-0.305,-0.301,-0.313,-0.012,0.001,-0.023,0.014,0.025,0.005,-0.016,-0.006,-0.034,1.471,0.043,0.924,0.242,0.305,0.014,0.016,0.019,0.002,0.002,0.003,0.006,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.007,0.006,0.009,0.003,0.004,0.004,0.008,0.007,0.011,-0.007,-0.01,0.005,-0.017,-0.001,0.005,8.53,0.585,0.932,0.002,0.002,0.003
17513,-9.091,2.334,-2.993,0.001,0.025,-0.006,-0.927,0.238,-0.305,1.004,0.026,0.407,0.005,0.0,-0.0,-0.0,0.0,0.0,0.0,2.746,1.332,1.879,-0.924,-0.92,-0.927,0.242,0.246,0.238,-0.305,-0.301,-0.313,-0.012,0.001,-0.023,0.014,0.025,0.005,-0.016,-0.006,-0.034,1.471,0.043,0.924,0.242,0.305,0.014,0.016,0.019,0.002,0.002,0.003,0.006,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.007,0.006,0.009,0.003,0.004,0.004,0.008,0.007,0.011,0.003,0.008,0.002,0.001,-0.015,0.02,8.53,0.585,0.932,0.002,0.002,0.003
17616,-9.062,2.397,-2.976,-0.008,0.021,-0.009,-0.924,0.244,-0.303,1.003,0.024,0.409,0.011,0.0,0.0,0.0,-0.0,-0.0,-0.0,2.743,1.325,1.878,-0.924,-0.92,-0.927,0.242,0.246,0.238,-0.305,-0.301,-0.313,-0.012,0.001,-0.023,0.014,0.025,0.005,-0.016,-0.006,-0.034,1.471,0.043,0.924,0.242,0.305,0.014,0.016,0.019,0.002,0.002,0.003,0.006,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.007,0.006,0.009,0.003,0.004,0.004,0.008,0.007,0.011,-0.004,0.002,0.013,0.0,-0.003,-0.016,8.53,0.585,0.932,0.002,0.002,0.003
17719,-9.052,2.377,-2.981,-0.004,0.02,-0.017,-0.923,0.242,-0.304,1.001,0.027,0.408,0.011,0.0,0.0,-0.0,-0.0,-0.0,0.0,2.743,1.327,1.879,-0.924,-0.92,-0.927,0.242,0.246,0.238,-0.305,-0.301,-0.313,-0.012,0.001,-0.023,0.014,0.025,0.005,-0.016,-0.006,-0.034,1.471,0.043,0.924,0.242,0.305,0.014,0.016,0.019,0.002,0.002,0.003,0.006,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.007,0.006,0.009,0.003,0.004,0.004,0.008,0.007,0.011,0.0,-0.002,-0.001,0.0,0.015,0.008,8.53,0.585,0.932,0.002,0.002,0.003
17822,-9.036,2.401,-3.014,-0.01,0.014,-0.008,-0.921,0.245,-0.307,1.001,0.019,0.411,0.01,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2.738,1.324,1.882,-0.924,-0.92,-0.927,0.242,0.246,0.238,-0.305,-0.301,-0.313,-0.012,0.001,-0.023,0.014,0.025,0.005,-0.016,-0.006,-0.034,1.471,0.043,0.924,0.242,0.305,0.014,0.016,0.019,0.002,0.002,0.003,0.006,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.007,0.006,0.009,0.003,0.004,0.004,0.008,0.007,0.011,0.002,-0.005,-0.016,0.019,0.013,-0.007,8.53,0.585,0.932,0.002,0.002,0.003
17925,-9.041,2.416,-3.029,-0.01,0.005,-0.021,-0.922,0.246,-0.309,1.003,0.024,0.412,0.01,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.737,1.323,1.884,-0.924,-0.92,-0.927,0.242,0.246,0.238,-0.305,-0.301,-0.313,-0.012,0.001,-0.023,0.014,0.025,0.005,-0.016,-0.006,-0.034,1.471,0.043,0.924,0.242,0.305,0.014,0.016,0.019,0.002,0.002,0.003,0.006,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.007,0.006,0.009,0.003,0.004,0.004,0.008,0.007,0.011,0.0,-0.002,-0.001,0.0,0.015,0.008,8.53,0.585,0.932,0.002,0.002,0.003
18028,-9.067,2.354,-2.952,-0.017,0.011,-0.034,-0.925,0.24,-0.301,1.002,0.04,0.406,0.019,0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.747,1.329,1.876,-0.924,-0.92,-0.927,0.242,0.246,0.238,-0.305,-0.301,-0.313,-0.012,0.001,-0.023,0.014,0.025,0.005,-0.016,-0.006,-0.034,1.471,0.043,0.924,0.242,0.305,0.014,0.016,0.019,0.002,0.002,0.003,0.006,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.007,0.006,0.009,0.003,0.004,0.004,0.008,0.007,0.011,-0.004,0.002,0.013,0.0,-0.003,-0.016,8.53,0.585,0.932,0.002,0.002,0.003
18131,-9.024,2.354,-3.072,-0.023,0.014,-0.028,-0.92,0.24,-0.313,1.001,0.039,0.41,0.021,0.0,-0.0,-0.0,-0.0,0.0,0.0,2.737,1.329,1.889,-0.924,-0.92,-0.927,0.242,0.246,0.238,-0.305,-0.301,-0.313,-0.012,0.001,-0.023,0.014,0.025,0.005,-0.016,-0.006,-0.034,1.471,0.043,0.924,0.242,0.305,0.014,0.016,0.019,0.002,0.002,0.003,0.006,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.007,0.006,0.009,0.003,0.004,0.004,0.008,0.007,0.011,0.003,0.008,0.002,0.001,-0.015,0.02,8.53,0.585,0.932,0.002,0.002,0.003
18234,-9.06,2.342,-3.005,-0.022,0.014,-0.018,-0.924,0.239,-0.306,1.002,0.032,0.407,0.018,-0.0,0.0,0.0,0.0,-0.0,0.0,2.744,1.33,1.881,-0.924,-0.92,-0.927,0.242,0.246,0.238,-0.305,-0.301,-0.313,-0.012,0.001,-0.023,0.014,0.025,0.005,-0.016,-0.006,-0.034,1.471,0.043,0.924,0.242,0.305,0.014,0.016,0.019,0.002,0.002,0.003,0.006,0.005,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.007,0.006,0.009,0.003,0.004,0.004,0.008,0.007,0.011,-0.007,-0.01,0.005,-0.017,-0.001,0.005,8.53,0.585,0.932,0.002,0.002,0.003
18336,-9.052,2.377,-3.01,-0.022,0.001,-0.013,-0.923,0.242,-0.307,1.002,0.026,0.409,0.007,-0.0,0.0,0.0,0.0,-0.0,0.0,2.741,1.327,1.882,-0.924,-0.92,-0.927,0.246,0.25,0.242,-0.303,-0.299,-0.308,-0.013,-0.006,-0.022,0.009,0.023,-0.002,-0.013,-0.001,-0.028,1.473,0.036,0.924,0.246,0.303,0.014,0.011,0.015,0.002,0.002,0.002,0.004,0.006,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.005,0.007,0.007,0.002,0.002,0.004,0.006,0.008,0.006,-9.24,2.46,-3.033,-0.13,0.088,-0.133,8.538,0.605,0.92,0.002,0.001,0.002
18438,-9.086,2.385,-2.969,-0.011,-0.002,-0.008,-0.927,0.243,-0.303,1.005,0.014,0.409,0.006,-0.0,0.0,0.0,0.0,0.0,0.0,2.745,1.327,1.877,-0.924,-0.92,-0.927,0.246,0.25,0.242,-0.303,-0.299,-0.308,-0.013,-0.006,-0.022,0.009,0.023,-0.002,-0.013,-0.001,-0.028,1.473,0.036,0.924,0.246,0.303,0.014,0.011,0.015,0.002,0.002,0.002,0.004,0.006,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.005,0.007,0.007,0.002,0.002,0.004,0.006,0.008,0.006,-0.006,-0.012,-0.004,-0.013,-0.032,0.004,8.538,0.605,0.92,0.002,0.001,0.002
18540,-9.074,2.411,-2.94,-0.007,0.005,-0.001,-0.925,0.246,-0.3,1.003,0.009,0.409,0.003,0.0,0.0,0.0,-0.0,0.0,-0.0,2.744,1.323,1.875,-0.924,-0.92,-0.927,0.246,0.25,0.242,-0.303,-0.299,-0.308,-0.013,-0.006,-0.022,0.009,0.023,-0.002,-0.013,-0.001,-0.028,1.473,0.036,0.924,0.246,0.303,0.014,0.011,0.015,0.002,0.002,0.002,0.004,0.006,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.005,0.007,0.007,0.002,0.002,0.004,0.006,0.008,0.006,-0.0,0.001,-0.001,-0.006,-0.007,0.007,8.538,0.605,0.92,0.002,0.001,0.002
18642,-9.072,2.401,-2.954,-0.013,0.011,-0.009,-0.925,0.245,-0.301,1.003,0.019,0.409,0.011,0.0,0.0,-0.0,-0.0,0.0,-0.0,2.744,1.324,1.876,-0.924,-0.92,-0.927,0.246,0.25,0.242,-0.303,-0.299,-0.308,-0.013,-0.006,-0.022,0.009,0.023,-0.002,-0.013,-0.001,-0.028,1.473,0.036,0.924,0.246,0.303,0.014,0.011,0.015,0.002,0.002,0.002,0.004,0.006,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.005,0.007,0.007,0.002,0.002,0.004,0.006,0.008,0.006,0.004,-0.006,-0.007,-0.021,0.003,-0.01,8.538,0.605,0.92,0.002,0.001,0.002
18744,-9.055,2.433,-2.995,-0.015,0.017,-0.012,-0.923,0.248,-0.305,1.003,0.026,0.412,0.015,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.739,1.321,1.88,-0.924,-0.92,-0.927,0.246,0.25,0.242,-0.303,-0.299,-0.308,-0.013,-0.006,-0.022,0.009,0.023,-0.002,-0.013,-0.001,-0.028,1.473,0.036,0.924,0.246,0.303,0.014,0.011,0.015,0.002,0.002,0.002,0.004,0.006,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.005,0.007,0.007,0.002,0.002,0.004,0.006,0.008,0.006,0.008,-0.001,-0.007,-0.009,-0.019,-0.008,8.538,0.605,0.92,0.002,0.001,0.002
