t (ms),a_x,a_y,a_z,g_x,g_y,g_z,ag_x,ag_y,ag_z,SVM_a,SVM_g,CM_a,CM_g,jerk_x,jerk_y,jerk_z,accl_x,accl_y,accl_z,th_x,th_y,th_z,ag_x_mean,ag_x_max,ag_x_min,ag_y_mean,ag_y_max,ag_y_min,ag_z_mean,ag_z_max,ag_z_min,g_x_mean,g_x_max,g_x_min,g_y_mean,g_y_max,g_y_min,g_z_mean,g_z_max,g_z_min,SMA_a,SMA_g,RMS_ag_x,RMS_ag_y,RMS_ag_z,RMS_g_x,RMS_g_y,RMS_g_z,MAD_ag_x,MAD_ag_y,MAD_ag_z,MAD_g_x,MAD_g_y,MAD_g_z,VAR_ag_x,VAR_ag_y,VAR_ag_z,VAR_g_x,VAR_g_y,VAR_g_z,STD_ag_x,STD_ag_y,STD_ag_z,STD_g_x,STD_g_y,STD_g_z,IQR_ag_x,IQR_ag_y,IQR_ag_z,IQR_g_x,IQR_g_y,IQR_g_z,FFT_ag_x,FFT_ag_y,FFT_ag_z,FFT_g_x,FFT_g_y,FFT_g_z,E_ag_x,E_ag_y,E_ag_z,E_g_x,E_g_y,E_g_z
22048,-5.895,2.167,-7.554,-0.032,0.031,-0.001,-0.601,0.221,-0.77,1.001,0.045,0.468,0.01,0.0,0.0,-0.0,0.0,-0.0,0.0,2.214,1.348,2.448,-0.6,-0.596,-0.607,0.222,0.226,0.221,-0.769,-0.759,-0.772,-0.025,-0.017,-0.037,0.014,0.031,-0.003,-0.02,-0.001,-0.034,1.591,0.06,0.6,0.222,0.769,0.026,0.018,0.023,0.003,0.001,0.003,0.006,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.004,0.007,0.011,0.01,0.005,0.002,0.005,0.013,0.012,0.011,-6.001,2.222,-7.685,-0.252,0.14,-0.203,3.601,0.494,5.906,0.007,0.003,0.005
22151,-5.854,2.186,-7.568,-0.037,0.025,-0.005,-0.597,0.223,-0.772,1.001,0.045,0.468,0.017,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.21,1.346,2.451,-0.6,-0.596,-0.607,0.222,0.226,0.221,-0.769,-0.759,-0.772,-0.025,-0.017,-0.037,0.014,0.031,-0.003,-0.02,-0.001,-0.034,1.591,0.06,0.6,0.222,0.769,0.026,0.018,0.023,0.003,0.001,0.003,0.006,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.004,0.007,0.011,0.01,0.005,0.002,0.005,0.013,0.012,0.011,0.014,-0.004,-0.012,-0.022,0.032,0.047,3.601,0.494,5.906,0.007,0.003,0.005
22254,-5.851,2.176,-7.568,-0.028,0.019,-0.013,-0.597,0.222,-0.772,1.001,0.036,0.468,0.019,-0.0,-0.0,0.0,0.0,-0.0,-0.0,2.21,1.347,2.452,-0.6,-0.596,-0.607,0.222,0.226,0.221,-0.769,-0.759,-0.772,-0.025,-0.017,-0.037,0.014,0.031,-0.003,-0.02,-0.001,-0.034,1.591,0.06,0.6,0.222,0.769,0.026,0.018,0.023,0.003,0.001,0.003,0.006,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.004,0.007,0.011,0.01,0.005,0.002,0.005,0.013,0.012,0.011,-0.001,0.003,-0.006,0.002,0.024,0.033,3.601,0.494,5.906,0.007,0.003,0.005
22357,-5.897,2.179,-7.542,-0.035,0.019,-0.026,-0.601,0.222,-0.769,1.001,0.048,0.468,0.026,-0.0,-0.0,0.0,0.0,-0.0,-0.0,2.215,1.347,2.447,-0.6,-0.596,-0.607,0.222,0.226,0.221,-0.769,-0.759,-0.772,-0.025,-0.017,-0.037,0.014,0.031,-0.003,-0.02,-0.001,-0.034,1.591,0.06,0.6,0.222,0.769,0.026,0.018,0.023,0.003,0.001,0.003,0.006,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.004,0.007,0.011,0.01,0.005,0.002,0.005,0.013,0.012,0.011,-0.012,-0.001,0.005,-0.003,-0.007,-0.006,3.601,0.494,5.906,0.007,0.003,0.005
22459,-5.887,2.167,-7.523,-0.021,0.014,-0.023,-0.6,0.221,-0.767,0.999,0.034,0.467,0.019,-0.0,0.0,0.0,0.0,-0.0,0.0,2.215,1.348,2.447,-0.6,-0.596,-0.607,0.222,0.226,0.221,-0.769,-0.759,-0.772,-0.025,-0.017,-0.037,0.014,0.031,-0.003,-0.02,-0.001,-0.034,1.591,0.06,0.6,0.222,0.769,0.026,0.018,0.023,0.003,0.001,0.003,0.006,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.004,0.007,0.011,0.01,0.005,0.002,0.005,0.013,0.012,0.011,-0.009,-0.004,0.011,-0.013,0.031,0.016,3.601,0.494,5.906,0.007,0.003,0.005
22562,-5.909,2.186,-7.506,-0.023,0.019,-0.02,-0.603,0.223,-0.765,0.999,0.036,0.469,0.021,-0.0,0.0,-0.0,0.0,-0.0,-0.0,2.219,1.346,2.443,-0.6,-0.596,-0.607,0.222,0.226,0.221,-0.769,-0.759,-0.772,-0.025,-0.017,-0.037,0.014,0.031,-0.003,-0.02,-0.001,-0.034,1.591,0.06,0.6,0.222,0.769,0.026,0.018,0.023,0.003,0.001,0.003,0.006,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.004,0.007,0.011,0.01,0.005,0.002,0.005,0.013,0.012,0.011,0.007,0.0,-0.011,0.006,0.01,0.013,3.601,0.494,5.906,0.007,0.003,0.005
22665,-5.904,2.219,-7.573,-0.017,-0.002,-0.032,-0.602,0.226,-0.772,1.005,0.036,0.472,0.01,-0.0,-0.0,0.0,0.0,-0.0,-0.0,2.213,1.344,2.447,-0.6,-0.596,-0.607,0.222,0.226,0.221,-0.769,-0.759,-0.772,-0.025,-0.017,-0.037,0.014,0.031,-0.003,-0.02,-0.001,-0.034,1.591,0.06,0.6,0.222,0.769,0.026,0.018,0.023,0.003,0.001,0.003,0.006,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.004,0.007,0.011,0.01,0.005,0.002,0.005,0.013,0.012,0.011,-0.009,-0.004,0.011,-0.013,0.031,0.016,3.601,0.494,5.906,0.007,0.003,0.005
22768,-5.95,2.164,-7.439,-0.017,-0.003,-0.034,-0.607,0.221,-0.759,0.997,0.038,0.467,0.012,0.0,-0.0,0.0,-0.0,0.0,0.0,2.226,1.347,2.436,-0.6,-0.596,-0.607,0.222,0.226,0.221,-0.769,-0.759,-0.772,-0.025,-0.017,-0.037,0.014,0.031,-0.003,-0.02,-0.001,-0.034,1.591,0.06,0.6,0.222,0.769,0.026,0.018,0.023,0.003,0.001,0.003,0.006,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.004,0.007,0.011,0.01,0.005,0.002,0.005,0.013,0.012,0.011,-0.012,-0.001,0.005,-0.003,-0.007,-0.006,3.601,0.494,5.906,0.007,0.003,0.005
22870,-5.851,2.167,-7.518,-0.025,0.013,-0.026,-0.597,0.221,-0.767,0.997,0.038,0.466,0.02,0.0,0.0,-0.0,-0.0,0.0,0.0,2.213,1.347,2.449,-0.6,-0.596,-0.607,0.222,0.226,0.221,-0.769,-0.759,-0.772,-0.025,-0.017,-0.037,0.014,0.031,-0.003,-0.02,-0.001,-0.034,1.591,0.06,0.6,0.222,0.769,0.026,0.018,0.023,0.003,0.001,0.003,0.006,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.004,0.007,0.011,0.01,0.005,0.002,0.005,0.013,0.012,0.011,-0.001,0.003,-0.006,0.002,0.024,0.033,3.601,0.494,5.906,0.007,0.003,0.005
22973,-5.844,2.179,-7.575,-0.017,0.005,-0.023,-0.596,0.222,-0.772,1.0,0.029,0.467,0.013,-0.0,-0.0,0.0,0.0,-0.0,0.0,2.209,1.347,2.452,-0.6,-0.596,-0.607,0.222,0.226,0.221,-0.769,-0.759,-0.772,-0.025,-0.017,-0.037,0.014,0.031,-0.003,-0.02,-0.001,-0.034,1.591,0.06,0.6,0.222,0.769,0.026,0.018,0.023,0.003,0.001,0.003,0.006,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.004,0.007,0.011,0.01,0.005,0.002,0.005,0.013,0.012,0.011,0.014,-0.004,-0.012,-0.022,0.032,0.047,3.601,0.494,5.906,0.007,0.003,0.005
