t (ms),a_x,a_y,a_z,g_x,g_y,g_z,ag_x,ag_y,ag_z,SVM_a,SVM_g,CM_a,CM_g,jerk_x,jerk_y,jerk_z,accl_x,accl_y,accl_z,th_x,th_y,th_z,ag_x_mean,ag_x_max,ag_x_min,ag_y_mean,ag_y_max,ag_y_min,ag_z_mean,ag_z_max,ag_z_min,g_x_mean,g_x_max,g_x_min,g_y_mean,g_y_max,g_y_min,g_z_mean,g_z_max,g_z_min,SMA_a,SMA_g,RMS_ag_x,RMS_ag_y,RMS_ag_z,RMS_g_x,RMS_g_y,RMS_g_z,MAD_ag_x,MAD_ag_y,MAD_ag_z,MAD_g_x,MAD_g_y,MAD_g_z,VAR_ag_x,VAR_ag_y,VAR_ag_z,VAR_g_x,VAR_g_y,VAR_g_z,STD_ag_x,STD_ag_y,STD_ag_z,STD_g_x,STD_g_y,STD_g_z,IQR_ag_x,IQR_ag_y,IQR_ag_z,IQR_g_x,IQR_g_y,IQR_g_z,FFT_ag_x,FFT_ag_y,FFT_ag_z,FFT_g_x,FFT_g_y,FFT_g_z,E_ag_x,E_ag_y,E_ag_z,E_g_x,E_g_y,E_g_z
45488,-8.674,2.5,-3.847,-0.064,0.017,-0.022,-0.885,0.255,-0.392,1.001,0.07,0.446,0.029,-0.0,0.0,0.0,-0.0,-0.0,-0.0,2.655,1.313,1.973,-0.886,-0.881,-0.892,0.267,0.309,0.242,-0.386,-0.364,-0.398,-0.024,0.051,-0.079,0.019,0.037,-0.011,-0.022,0.034,-0.073,1.539,0.097,0.886,0.268,0.386,0.048,0.023,0.038,0.002,0.014,0.007,0.038,0.009,0.025,0.0,0.0,0.0,0.002,0.0,0.001,0.003,0.018,0.009,0.042,0.013,0.031,0.003,0.019,0.012,0.07,0.012,0.032,-8.858,2.674,-3.855,-0.238,0.187,-0.215,7.847,0.718,1.487,0.023,0.005,0.014
45590,-8.744,2.535,-3.771,-0.079,0.025,-0.031,-0.892,0.258,-0.385,1.005,0.088,0.446,0.039,0.0,0.0,-0.0,0.0,0.0,0.0,2.662,1.311,1.964,-0.886,-0.881,-0.892,0.267,0.309,0.242,-0.386,-0.364,-0.398,-0.024,0.051,-0.079,0.019,0.037,-0.011,-0.022,0.034,-0.073,1.539,0.097,0.886,0.268,0.386,0.048,0.023,0.038,0.002,0.014,0.007,0.038,0.009,0.025,0.0,0.0,0.0,0.002,0.0,0.001,0.003,0.018,0.009,0.042,0.013,0.031,0.003,0.019,0.012,0.07,0.012,0.032,-0.004,-0.091,-0.046,-0.104,0.006,0.008,7.847,0.718,1.487,0.023,0.005,0.014
45693,-8.636,2.523,-3.85,-0.055,0.018,0.026,-0.881,0.257,-0.393,0.998,0.063,0.446,0.03,0.0,0.0,0.0,0.0,-0.0,0.0,2.652,1.31,1.975,-0.886,-0.881,-0.892,0.267,0.309,0.242,-0.386,-0.364,-0.398,-0.024,0.051,-0.079,0.019,0.037,-0.011,-0.022,0.034,-0.073,1.539,0.097,0.886,0.268,0.386,0.048,0.023,0.038,0.002,0.014,0.007,0.038,0.009,0.025,0.0,0.0,0.0,0.002,0.0,0.001,0.003,0.018,0.009,0.042,0.013,0.031,0.003,0.019,0.012,0.07,0.012,0.032,-0.004,0.002,0.01,0.0,-0.002,-0.052,7.847,0.718,1.487,0.023,0.005,0.014
45796,-8.681,2.715,-3.778,-0.055,-0.011,0.034,-0.885,0.277,-0.385,1.004,0.066,0.455,0.027,-0.0,0.0,0.0,0.0,0.0,-0.0,2.65,1.291,1.964,-0.886,-0.881,-0.892,0.267,0.309,0.242,-0.386,-0.364,-0.398,-0.024,0.051,-0.079,0.019,0.037,-0.011,-0.022,0.034,-0.073,1.539,0.097,0.886,0.268,0.386,0.048,0.023,0.038,0.002,0.014,0.007,0.038,0.009,0.025,0.0,0.0,0.0,0.002,0.0,0.001,0.003,0.018,0.009,0.042,0.013,0.031,0.003,0.019,0.012,0.07,0.012,0.032,-0.007,0.017,0.014,-0.137,-0.023,0.061,7.847,0.718,1.487,0.023,0.005,0.014
45899,-8.696,3.026,-3.567,-0.045,0.026,-0.032,-0.887,0.309,-0.364,1.007,0.061,0.464,0.033,0.0,0.0,0.0,0.0,0.0,-0.0,2.648,1.259,1.941,-0.886,-0.881,-0.892,0.267,0.309,0.242,-0.386,-0.364,-0.398,-0.024,0.051,-0.079,0.019,0.037,-0.011,-0.022,0.034,-0.073,1.539,0.097,0.886,0.268,0.386,0.048,0.023,0.038,0.002,0.014,0.007,0.038,0.009,0.025,0.0,0.0,0.0,0.002,0.0,0.001,0.003,0.018,0.009,0.042,0.013,0.031,0.003,0.019,0.012,0.07,0.012,0.032,0.011,0.003,-0.01,0.014,0.001,-0.02,7.847,0.718,1.487,0.023,0.005,0.014
46002,-8.672,2.77,-3.716,0.022,0.02,-0.05,-0.884,0.282,-0.379,1.002,0.058,0.455,0.028,0.0,-0.0,-0.0,0.0,-0.0,0.0,2.651,1.286,1.959,-0.886,-0.881,-0.892,0.267,0.309,0.242,-0.386,-0.364,-0.398,-0.024,0.051,-0.079,0.019,0.037,-0.011,-0.022,0.034,-0.073,1.539,0.097,0.886,0.268,0.386,0.048,0.023,0.038,0.002,0.014,0.007,0.038,0.009,0.025,0.0,0.0,0.0,0.002,0.0,0.001,0.003,0.018,0.009,0.042,0.013,0.031,0.003,0.019,0.012,0.07,0.012,0.032,0.016,0.012,-0.001,0.052,0.019,0.001,7.847,0.718,1.487,0.023,0.005,0.014
46104,-8.677,2.543,-3.788,0.02,0.01,-0.006,-0.885,0.259,-0.386,1.0,0.023,0.446,0.011,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.658,1.309,1.967,-0.886,-0.881,-0.892,0.267,0.309,0.242,-0.386,-0.364,-0.398,-0.024,0.051,-0.079,0.019,0.037,-0.011,-0.022,0.034,-0.073,1.539,0.097,0.886,0.268,0.386,0.048,0.023,0.038,0.002,0.014,0.007,0.038,0.009,0.025,0.0,0.0,0.0,0.002,0.0,0.001,0.003,0.018,0.009,0.042,0.013,0.031,0.003,0.019,0.012,0.07,0.012,0.032,0.011,0.003,-0.01,0.014,0.001,-0.02,7.847,0.718,1.487,0.023,0.005,0.014
46206,-8.717,2.67,-3.725,-0.033,0.037,-0.044,-0.889,0.272,-0.38,1.004,0.066,0.451,0.038,0.0,0.0,-0.0,0.0,0.0,-0.0,2.658,1.297,1.959,-0.886,-0.881,-0.892,0.267,0.309,0.242,-0.386,-0.364,-0.398,-0.024,0.051,-0.079,0.019,0.037,-0.011,-0.022,0.034,-0.073,1.539,0.097,0.886,0.268,0.386,0.048,0.023,0.038,0.002,0.014,0.007,0.038,0.009,0.025,0.0,0.0,0.0,0.002,0.0,0.001,0.003,0.018,0.009,0.042,0.013,0.031,0.003,0.019,0.012,0.07,0.012,0.032,-0.007,0.017,0.014,-0.137,-0.023,0.061,7.847,0.718,1.487,0.023,0.005,0.014
46309,-8.66,2.576,-3.85,0.051,0.032,-0.073,-0.883,0.263,-0.393,1.002,0.095,0.45,0.049,0.0,-0.0,-0.0,0.0,-0.0,0.0,2.65,1.305,1.974,-0.886,-0.881,-0.892,0.267,0.309,0.242,-0.386,-0.364,-0.398,-0.024,0.051,-0.079,0.019,0.037,-0.011,-0.022,0.034,-0.073,1.539,0.097,0.886,0.268,0.386,0.048,0.023,0.038,0.002,0.014,0.007,0.038,0.009,0.025,0.0,0.0,0.0,0.002,0.0,0.001,0.003,0.018,0.009,0.042,0.013,0.031,0.003,0.019,0.012,0.07,0.012,0.032,-0.004,0.002,0.01,0.0,-0.002,-0.052,7.847,0.718,1.487,0.023,0.005,0.014
46412,-8.696,2.377,-3.9,0.0,0.013,-0.017,-0.887,0.242,-0.398,1.002,0.021,0.44,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,2.658,1.327,1.979,-0.886,-0.881,-0.892,0.267,0.309,0.242,-0.386,-0.364,-0.398,-0.024,0.051,-0.079,0.019,0.037,-0.011,-0.022,0.034,-0.073,1.539,0.097,0.886,0.268,0.386,0.048,0.023,0.038,0.002,0.014,0.007,0.038,0.009,0.025,0.0,0.0,0.0,0.002,0.0,0.001,0.003,0.018,0.009,0.042,0.013,0.031,0.003,0.019,0.012,0.07,0.012,0.032,-0.004,-0.091,-0.046,-0.104,0.006,0.008,7.847,0.718,1.487,0.023,0.005,0.014
