t (ms),a_x,a_y,a_z,g_x,g_y,g_z
1170709,-6.613,1.166,-6.946,-0.003,0.024,-0.021
1170813,-6.625,1.188,-6.967,-0.009,0.024,-0.023
1170916,-6.649,1.207,-6.912,-0.000,0.023,-0.021
1171020,-6.570,1.173,-6.993,-0.002,0.014,-0.026
1171123,-6.606,1.178,-6.950,-0.007,0.014,-0.024
1171227,-6.649,1.173,-6.955,-0.013,0.015,-0.023
1171330,-6.618,1.190,-6.960,-0.010,-0.002,-0.024
1171434,-6.615,1.216,-6.946,-0.004,-0.006,-0.027
1171537,-6.663,1.152,-6.905,-0.016,-0.005,-0.010
1171641,-6.653,1.204,-6.922,-0.005,0.009,-0.009
1171744,-6.644,1.204,-6.948,-0.009,0.023,-0.022
1171848,-6.649,1.219,-6.938,-0.004,0.010,-0.026
1171952,-6.649,1.211,-6.895,-0.006,0.007,-0.025
1172056,-6.665,1.202,-6.926,-0.005,0.017,-0.027
1172159,-6.642,1.197,-6.934,0.001,0.018,-0.027
1172263,-6.642,1.185,-6.943,-0.001,0.018,-0.025
1172366,-6.646,1.197,-6.938,-0.003,0.016,-0.023
1172470,-6.630,1.204,-6.950,-0.001,0.015,-0.023
1172573,-6.632,1.192,-6.965,-0.009,0.025,-0.020
1172677,-6.610,1.207,-6.955,-0.008,0.013,-0.023
1172781,-6.608,1.207,-6.946,-0.006,0.011,-0.023
1172885,-6.642,1.197,-6.950,-0.004,0.013,-0.025
1172989,-6.634,1.204,-6.941,0.001,0.010,-0.023
1173093,-6.625,1.192,-6.960,-0.002,0.014,-0.023
1173196,-6.627,1.199,-6.953,-0.003,0.014,-0.024
1173300,-6.625,1.216,-6.965,-0.002,0.014,-0.023
1173404,-6.639,1.188,-6.917,0.002,0.018,-0.025
1173508,-6.586,1.192,-7.001,-0.001,0.013,-0.028
1173611,-6.620,1.188,-6.960,-0.003,0.009,-0.028
1173715,-6.632,1.176,-6.943,-0.007,0.008,-0.026
1173819,-6.637,1.188,-6.953,-0.007,0.000,-0.024
1173923,-6.634,1.192,-6.926,-0.003,0.007,-0.023
1174026,-6.637,1.192,-6.924,-0.004,0.011,-0.024
1174129,-6.644,1.185,-6.919,-0.004,0.014,-0.023
1174233,-6.649,1.195,-6.924,-0.009,0.027,-0.020
1174337,-6.603,1.178,-6.955,-0.007,0.014,-0.023
1174440,-6.615,1.199,-6.962,-0.005,0.015,-0.023
1174543,-6.639,1.192,-6.946,-0.006,0.036,-0.021
1174647,-6.601,1.197,-6.972,-0.005,0.017,-0.021
1174750,-6.584,1.204,-6.970,-0.006,0.010,-0.026
1174853,-6.608,1.183,-6.953,-0.007,0.011,-0.025
1174956,-6.627,1.183,-6.958,-0.006,0.018,-0.025
1175059,-6.596,1.199,-7.003,-0.010,0.024,-0.020
1175162,-6.582,1.197,-6.977,-0.007,0.013,-0.022
1175265,-6.598,1.188,-6.970,-0.003,0.011,-0.022
1175368,-6.606,1.199,-6.970,-0.002,0.014,-0.022
1175471,-6.584,1.197,-6.977,-0.004,0.015,-0.022
1175574,-6.577,1.199,-6.979,-0.004,0.015,-0.023
1175678,-6.586,1.214,-6.967,-0.005,0.013,-0.023
1175781,-6.589,1.214,-6.972,-0.004,0.013,-0.023
1175884,-6.591,1.228,-6.977,-0.013,0.021,-0.020
1175987,-6.548,1.247,-7.003,-0.015,0.013,-0.027
1176090,-6.574,1.228,-6.991,0.003,0.013,-0.026
1176193,-6.591,1.219,-6.970,-0.007,0.014,-0.022
1176296,-6.574,1.216,-6.970,-0.003,0.013,-0.023
1176399,-6.574,1.214,-7.003,-0.003,0.014,-0.023
1176502,-6.584,1.223,-6.996,-0.005,0.012,-0.021
1176605,-6.591,1.226,-6.984,-0.002,0.010,-0.022
1176709,-6.570,1.226,-6.991,-0.003,0.012,-0.023
1176812,-6.586,1.235,-6.998,-0.011,0.025,-0.022
1176915,-6.570,1.221,-6.989,-0.007,0.010,-0.028
1177018,-6.536,1.204,-6.993,-0.005,0.009,-0.025
1177121,-6.584,1.197,-6.996,-0.006,0.016,-0.024
1177224,-6.572,1.235,-6.989,-0.008,0.009,-0.022
1177327,-6.591,1.223,-6.986,-0.001,0.008,-0.025
1177430,-6.574,1.226,-6.970,-0.003,0.010,-0.024
1177533,-6.589,1.214,-6.977,-0.003,0.011,-0.024
1177636,-6.572,1.231,-6.960,-0.003,0.026,-0.021
1177739,-6.551,1.216,-6.998,-0.003,0.014,-0.023
1177842,-6.567,1.226,-6.993,-0.003,0.016,-0.025
1177945,-6.589,1.207,-6.991,-0.008,0.019,-0.026
1178048,-6.572,1.228,-6.998,-0.010,0.012,-0.024
1178151,-6.560,1.223,-7.010,-0.007,0.015,-0.024
1178254,-6.558,1.223,-7.005,-0.008,0.015,-0.022
1178357,-6.567,1.214,-6.991,-0.006,0.012,-0.023
1178460,-6.555,1.243,-7.032,-0.013,0.023,-0.020
1178563,-6.565,1.235,-7.022,-0.008,0.013,-0.023
1178666,-6.565,1.228,-6.986,-0.004,0.009,-0.023
1178769,-6.548,1.243,-7.003,-0.004,0.017,-0.023
1178872,-6.560,1.252,-6.984,-0.005,0.023,-0.022
1178975,-6.551,1.252,-7.013,-0.006,0.017,-0.025
1179079,-6.529,1.250,-7.015,-0.004,0.013,-0.025
1179182,-6.539,1.226,-7.017,-0.003,0.011,-0.026
1179285,-6.553,1.262,-7.027,-0.009,0.018,-0.022
1179388,-6.546,1.240,-7.005,-0.006,0.014,-0.022
1179491,-6.551,1.228,-7.020,-0.005,0.014,-0.021
1179594,-6.529,1.257,-7.034,-0.003,0.016,-0.021
1179697,-6.529,1.262,-7.029,-0.002,0.015,-0.023
1179800,-6.522,1.255,-7.027,-0.002,0.014,-0.024
1179903,-6.522,1.243,-7.022,-0.001,0.012,-0.024
1180006,-6.531,1.255,-7.015,0.000,0.011,-0.025
1180109,-6.541,1.245,-7.017,-0.002,0.010,-0.025
1180212,-6.546,1.247,-7.008,-0.009,0.020,-0.021
1180315,-6.515,1.245,-7.027,-0.004,0.006,-0.025
1180418,-6.524,1.243,-7.037,-0.002,0.008,-0.023
1180521,-6.551,1.259,-7.027,-0.002,0.009,-0.023
1180624,-6.543,1.231,-7.003,0.003,0.001,-0.023
1180727,-6.548,1.257,-7.022,-0.004,0.012,-0.025
1180830,-6.553,1.235,-6.998,-0.004,0.017,-0.025
1180933,-6.555,1.231,-7.025,-0.007,0.017,-0.024
1181036,-6.539,1.250,-7.020,-0.006,0.009,-0.024
1181139,-6.536,1.245,-7.020,-0.014,0.024,-0.026
1181242,-6.543,1.247,-7.005,-0.008,0.009,-0.027
1181345,-6.546,1.199,-6.998,-0.005,0.010,-0.025
1181449,-6.553,1.226,-7.022,-0.006,0.016,-0.023
1181552,-6.543,1.235,-7.001,-0.004,0.011,-0.020
1181655,-6.534,1.247,-6.998,-0.003,0.011,-0.023
1181758,-6.551,1.247,-6.989,-0.004,0.012,-0.022
1181862,-6.546,1.238,-7.010,-0.004,0.014,-0.025
1181965,-6.543,1.245,-7.027,-0.005,0.014,-0.024
1182068,-6.536,1.231,-7.017,-0.009,0.021,-0.022
1182172,-6.527,1.243,-7.029,-0.009,0.010,-0.023
1182276,-6.541,1.243,-7.022,-0.002,0.011,-0.025
1182379,-6.553,1.257,-7.010,-0.005,0.016,-0.025
1182483,-6.529,1.240,-7.013,-0.003,0.013,-0.023
1182587,-6.531,1.235,-7.032,-0.003,0.011,-0.024
1182691,-6.548,1.243,-7.015,-0.004,0.012,-0.023
1182795,-6.536,1.228,-7.029,-0.003,0.013,-0.022
1182899,-6.548,1.247,-7.025,-0.003,0.013,-0.023
1183002,-6.529,1.238,-7.039,-0.009,0.021,-0.021
1183106,-6.529,1.238,-7.017,-0.006,0.009,-0.023
1183209,-6.527,1.223,-7.015,-0.004,0.009,-0.023
1183313,-6.548,1.252,-7.037,-0.005,0.013,-0.024
1183417,-6.531,1.245,-7.017,-0.002,0.011,-0.023
1183521,-6.529,1.238,-7.020,-0.005,0.011,-0.025
1183625,-6.548,1.240,-7.034,-0.003,0.009,-0.025
1183729,-6.553,1.233,-7.010,-0.003,0.009,-0.025
1183833,-6.553,1.240,-7.015,-0.000,0.009,-0.024
1183937,-6.553,1.228,-7.041,-0.008,0.019,-0.022
1184041,-6.543,1.219,-7.005,-0.004,0.005,-0.024
1184145,-6.546,1.219,-7.005,0.006,0.008,-0.026
1184249,-6.558,1.221,-7.022,-0.004,0.017,-0.022
1184353,-6.548,1.235,-7.010,-0.007,0.018,-0.022
1184457,-6.536,1.219,-7.027,-0.007,0.018,-0.023
1184561,-6.543,1.226,-7.039,-0.005,0.016,-0.023
1184664,-6.553,1.235,-6.991,-0.003,0.018,-0.021
1184768,-6.503,1.228,-7.027,-0.007,0.013,-0.023
1184872,-6.534,1.243,-7.025,-0.006,0.014,-0.021
1184976,-6.539,1.252,-7.015,-0.010,0.017,-0.021
1185079,-6.519,1.245,-7.029,-0.003,0.013,-0.022
1185183,-6.510,1.264,-7.027,-0.007,0.012,-0.022
1185286,-6.527,1.257,-7.027,-0.004,0.014,-0.027
1185390,-6.534,1.252,-7.025,-0.002,0.013,-0.026
1185493,-6.529,1.243,-7.015,-0.005,0.019,-0.024
1185597,-6.488,1.233,-7.065,-0.005,0.011,-0.026
1185700,-6.522,1.252,-7.027,-0.002,0.011,-0.023
1185803,-6.531,1.252,-7.005,-0.006,0.015,-0.021
1185907,-6.522,1.259,-7.008,-0.007,0.013,-0.021
1186011,-6.515,1.235,-7.039,-0.002,0.013,-0.024
1186114,-6.527,1.252,-7.046,-0.007,0.014,-0.023
1186217,-6.512,1.243,-7.044,-0.003,0.014,-0.025
1186320,-6.503,1.245,-7.041,-0.009,0.014,-0.025
1186423,-6.529,1.245,-7.058,-0.007,0.024,-0.023
1186526,-6.507,1.223,-7.046,-0.006,0.006,-0.021
1186630,-6.510,1.276,-7.046,-0.002,0.006,-0.022
1186733,-6.536,1.252,-7.037,-0.001,0.009,-0.022
1186836,-6.524,1.252,-7.025,-0.001,0.008,-0.019
1186939,-6.524,1.250,-7.061,-0.003,0.008,-0.025
1187042,-6.541,1.245,-7.029,0.000,0.006,-0.027
1187145,-6.527,1.250,-7.025,-0.002,0.008,-0.026
1187248,-6.546,1.238,-6.972,0.003,0.013,-0.025
1187351,-6.515,1.216,-7.051,-0.003,0.013,-0.025
1187454,-6.515,1.250,-7.032,-0.006,0.017,-0.022
1187557,-6.543,1.228,-7.008,-0.008,0.017,-0.021
1187660,-6.522,1.247,-7.013,-0.007,0.013,-0.021
1187763,-6.529,1.262,-7.022,-0.003,0.016,-0.021
1187866,-6.507,1.247,-7.037,-0.008,0.018,-0.024
1187969,-6.495,1.267,-7.044,-0.006,0.018,-0.025
1188072,-6.522,1.250,-7.037,-0.002,0.019,-0.024
1188175,-6.483,1.240,-7.061,-0.004,0.011,-0.025
1188278,-6.507,1.238,-7.046,-0.001,0.012,-0.023
1188381,-6.507,1.255,-7.037,-0.007,0.015,-0.021
1188484,-6.510,1.252,-7.032,-0.003,0.009,-0.022
1188587,-6.517,1.262,-7.037,-0.001,0.011,-0.025
1188690,-6.512,1.250,-7.041,-0.005,0.013,-0.023
1188793,-6.517,1.238,-7.037,-0.003,0.013,-0.025
1188896,-6.503,1.255,-7.044,-0.004,0.012,-0.023
1188999,-6.512,1.271,-7.063,-0.010,0.019,-0.021
1189102,-6.503,1.259,-7.039,-0.005,0.010,-0.023
1189205,-6.498,1.247,-7.051,-0.004,0.011,-0.023
1189308,-6.517,1.262,-7.051,-0.005,0.015,-0.023
1189412,-6.507,1.257,-7.053,-0.004,0.011,-0.022
1189515,-6.507,1.250,-7.058,-0.002,0.009,-0.024
1189618,-6.531,1.243,-7.034,-0.001,0.008,-0.025
1189721,-6.524,1.247,-7.029,-0.003,0.009,-0.024
1189824,-6.524,1.243,-7.032,-0.002,0.009,-0.026
1189927,-6.527,1.259,-7.010,-0.004,0.017,-0.023
1190030,-6.505,1.233,-7.039,-0.003,0.007,-0.027
1190133,-6.505,1.243,-7.065,-0.003,0.009,-0.025
1190236,-6.529,1.240,-7.025,-0.003,0.012,-0.024
1190340,-6.534,1.228,-7.005,-0.005,0.009,-0.022
1190443,-6.529,1.243,-7.039,-0.003,0.017,-0.022
1190547,-6.529,1.233,-7.015,-0.008,0.016,-0.024
1190650,-6.527,1.252,-7.032,-0.009,0.014,-0.023
1190754,-6.505,1.243,-7.072,-0.012,0.024,-0.020
1190857,-6.519,1.231,-7.027,-0.009,0.013,-0.022
1190960,-6.522,1.245,-7.029,-0.003,0.013,-0.023
1191063,-6.505,1.250,-7.049,-0.003,0.018,-0.023
1191166,-6.510,1.264,-7.046,-0.003,0.014,-0.023
1191269,-6.498,1.252,-7.072,-0.003,0.015,-0.026
1191373,-6.500,1.255,-7.061,-0.005,0.014,-0.024
1191476,-6.510,1.247,-7.022,-0.003,0.014,-0.023
1191580,-6.481,1.255,-7.080,-0.004,0.013,-0.023
1191683,-6.500,1.245,-7.046,-0.001,0.015,-0.023
1191787,-6.505,1.252,-7.025,-0.006,0.016,-0.022
1191890,-6.491,1.257,-7.046,-0.003,0.011,-0.022
1191993,-6.495,1.262,-7.056,-0.003,0.013,-0.024
1192096,-6.498,1.252,-7.075,-0.005,0.014,-0.023
1192199,-6.515,1.269,-7.032,-0.001,0.017,-0.026
1192302,-6.493,1.204,-7.065,-0.002,0.013,-0.022
1192405,-6.486,1.269,-7.087,-0.003,0.017,-0.023
1192508,-6.507,1.243,-7.065,-0.005,0.009,-0.024
1192611,-6.507,1.257,-7.027,-0.003,0.005,-0.025
1192714,-6.498,1.252,-7.049,-0.001,0.011,-0.023
1192817,-6.498,1.250,-7.063,-0.001,0.006,-0.026
1192921,-6.507,1.245,-7.049,0.000,0.006,-0.027
1193024,-6.503,1.250,-7.037,-0.003,0.009,-0.027
1193127,-6.519,1.238,-7.032,-0.001,0.009,-0.026
1193231,-6.505,1.243,-7.034,-0.005,0.022,-0.022
1193334,-6.503,1.223,-7.032,-0.008,0.014,-0.023
1193437,-6.500,1.250,-7.046,-0.006,0.016,-0.023
1193541,-6.517,1.240,-7.061,-0.009,0.020,-0.021
1193645,-6.512,1.259,-7.032,-0.004,0.015,-0.021
1193749,-6.488,1.274,-7.061,-0.005,0.014,-0.023
1193852,-6.498,1.259,-7.056,-0.008,0.014,-0.024
1193956,-6.495,1.250,-7.068,-0.004,0.014,-0.025
1194059,-6.498,1.264,-7.080,-0.011,0.022,-0.021
1194163,-6.483,1.262,-7.072,-0.006,0.009,-0.023
1194266,-6.481,1.259,-7.072,-0.003,0.010,-0.023
1194370,-6.503,1.281,-7.053,-0.005,0.017,-0.023
1194474,-6.488,1.259,-7.049,-0.003,0.013,-0.022
1194578,-6.479,1.259,-7.075,-0.003,0.013,-0.026
1194681,-6.498,1.259,-7.068,-0.003,0.011,-0.025
1194785,-6.491,1.255,-7.056,-0.003,0.012,-0.025
1194888,-6.505,1.240,-7.008,-0.001,0.014,-0.024
1194992,-6.455,1.259,-7.089,0.003,0.015,-0.025
1195095,-6.488,1.238,-7.063,-0.004,0.012,-0.024
1195199,-6.507,1.255,-7.049,-0.006,0.016,-0.023
1195303,-6.486,1.252,-7.070,-0.004,0.010,-0.022
1195407,-6.491,1.264,-7.063,-0.005,0.013,-0.023
1195511,-6.481,1.267,-7.058,-0.004,0.009,-0.023
1195615,-6.488,1.257,-7.058,-0.001,0.008,-0.025
1195719,-6.498,1.252,-7.051,-0.003,0.007,-0.026
1195823,-6.486,1.247,-7.104,-0.006,0.018,-0.025
1195926,-6.488,1.235,-7.068,-0.003,0.005,-0.026
1196030,-6.495,1.235,-7.034,-0.001,0.005,-0.028
1196133,-6.507,1.238,-7.051,-0.002,0.013,-0.023
1196237,-6.486,1.240,-7.037,-0.003,0.017,-0.023
1196340,-6.498,1.219,-7.072,-0.005,0.017,-0.023
1196444,-6.510,1.243,-7.065,-0.004,0.013,-0.023
1196548,-6.493,1.247,-7.053,-0.008,0.023,-0.021
1196652,-6.472,1.238,-7.065,-0.009,0.014,-0.024
1196756,-6.474,1.235,-7.058,-0.005,0.013,-0.024
1196860,-6.500,1.243,-7.082,-0.009,0.018,-0.023
1196964,-6.483,1.255,-7.051,-0.006,0.013,-0.022
1197068,-6.483,1.247,-7.075,-0.004,0.012,-0.025
1197171,-6.486,1.257,-7.077,-0.005,0.012,-0.025
1197274,-6.498,1.252,-7.032,-0.001,0.015,-0.023
1197377,-6.452,1.247,-7.116,-0.003,0.012,-0.024
1197481,-6.474,1.240,-7.068,-0.002,0.010,-0.025
1197584,-6.495,1.243,-7.037,-0.005,0.010,-0.022
1197687,-6.486,1.259,-7.053,-0.002,0.009,-0.023
1197790,-6.488,1.257,-7.077,-0.005,0.010,-0.023
1197893,-6.486,1.255,-7.053,-0.005,0.013,-0.025
1197996,-6.491,1.247,-7.056,-0.005,0.011,-0.023
1198099,-6.486,1.259,-7.094,-0.007,0.018,-0.021
1198202,-6.500,1.250,-7.044,-0.006,0.005,-0.024
1198305,-6.491,1.264,-7.029,-0.002,0.002,-0.024
1198408,-6.517,1.250,-7.049,-0.002,0.006,-0.027
1198511,-6.503,1.259,-7.027,-0.005,0.006,-0.026
1198614,-6.505,1.252,-7.039,-0.004,0.010,-0.029
1198717,-6.505,1.226,-7.034,-0.005,0.010,-0.027
1198820,-6.522,1.259,-7.032,-0.004,0.023,-0.021
1198923,-6.486,1.235,-7.044,-0.008,0.011,-0.021
1199026,-6.498,1.257,-7.061,-0.003,0.013,-0.023
1199129,-6.519,1.255,-7.053,-0.007,0.021,-0.022
1199232,-6.500,1.267,-7.053,-0.006,0.015,-0.022
1199335,-6.505,1.238,-7.070,-0.006,0.011,-0.023
1199438,-6.495,1.255,-7.056,-0.004,0.010,-0.021
1199541,-6.498,1.252,-7.063,-0.007,0.025,-0.018
1199645,-6.498,1.283,-7.051,-0.006,0.009,-0.016
1199748,-6.503,1.271,-7.053,0.001,0.015,-0.024
1199851,-6.498,1.259,-7.070,-0.000,0.017,-0.025
1199954,-6.488,1.267,-7.056,-0.005,0.013,-0.025
1200057,-6.483,1.264,-7.075,-0.001,0.010,-0.026
1200161,-6.491,1.233,-7.080,-0.001,0.010,-0.028
1200264,-6.515,1.252,-7.015,0.010,0.011,-0.027
1200367,-6.491,1.195,-7.063,-0.023,0.009,-0.018
1200471,-6.476,1.286,-7.068,0.009,0.015,-0.019
1200574,-6.498,1.259,-7.063,-0.006,0.018,-0.020
1200677,-6.498,1.302,-7.058,0.011,0.008,-0.026
1200781,-6.491,1.216,-7.072,0.009,0.006,-0.026
1200884,-6.491,1.204,-7.056,0.001,0.004,-0.026
1200988,-6.505,1.197,-7.063,0.013,0.002,-0.026
1201091,-6.531,1.180,-7.010,0.008,0.011,-0.016
1201194,-6.481,1.245,-7.068,0.046,-0.001,-0.007
1201297,-6.519,1.204,-7.034,0.011,0.026,-0.011
1201401,-6.503,1.228,-7.080,-0.025,0.037,-0.015
1201504,-6.481,1.231,-7.068,0.003,0.017,-0.010
1201607,-6.488,1.199,-7.080,-0.009,0.010,-0.021
1201711,-6.483,1.190,-7.065,-0.008,0.023,-0.032
1201814,-6.455,1.211,-7.087,0.019,0.027,-0.027
1201917,-6.462,1.192,-7.144,-0.009,0.044,-0.021
1202020,-6.436,1.202,-7.108,-0.007,0.007,-0.018
1202124,-6.450,1.209,-7.116,0.021,0.004,-0.020
1202227,-6.488,1.183,-7.089,0.012,0.007,-0.029
1202330,-6.467,1.178,-7.082,-0.006,0.011,-0.026
1202433,-6.445,1.171,-7.096,-0.049,0.015,-0.025
1202536,-6.541,1.235,-7.156,-0.089,0.033,-0.019
1202639,-6.419,1.255,-7.037,0.005,0.016,-0.013
1202742,-6.407,1.185,-7.159,0.020,0.008,-0.035
1202845,-6.486,1.233,-7.032,0.030,-0.035,-0.027
1202948,-6.491,1.231,-7.075,0.017,0.001,-0.030
1203051,-6.510,1.137,-7.029,-0.078,0.027,-0.030
1203154,-6.493,1.288,-7.075,-0.033,0.029,-0.024
1203257,-6.495,1.226,-7.068,0.032,0.008,-0.034
1203360,-6.488,1.190,-7.058,0.014,0.005,-0.038
1203463,-6.479,1.185,-7.087,0.009,-0.004,-0.043
1203566,-6.534,1.120,-7.056,-0.001,0.003,-0.033
1203669,-6.531,1.113,-7.032,0.014,0.001,-0.035
1203772,-6.519,1.135,-7.070,0.009,-0.008,-0.030
1203875,-6.543,1.125,-7.061,0.003,-0.031,-0.032
1203978,-6.579,1.135,-6.984,-0.002,-0.026,-0.037
1204081,-6.630,1.089,-6.974,0.005,-0.022,-0.040
1204185,-6.642,1.075,-6.931,-0.005,-0.011,-0.034
1204288,-6.658,1.044,-6.946,-0.013,-0.019,-0.033
1204391,-6.665,1.068,-6.922,-0.009,-0.018,-0.030
1204495,-6.737,1.039,-6.859,-0.010,-0.004,-0.023
1204599,-6.718,1.085,-6.898,-0.006,-0.009,-0.027
1204703,-6.737,1.061,-6.821,-0.007,-0.003,-0.026
1204807,-6.747,1.037,-6.852,-0.003,0.003,-0.026
1204911,-6.752,1.073,-6.879,-0.012,0.017,-0.022
1205015,-6.744,1.061,-6.857,-0.009,0.014,-0.024
1205119,-6.742,1.056,-6.823,-0.003,0.009,-0.027
1205223,-6.735,1.051,-6.874,-0.009,0.017,-0.022
1205327,-6.740,1.061,-6.835,-0.004,0.013,-0.022
1205431,-6.735,1.073,-6.879,-0.012,0.008,-0.023
1205535,-6.713,1.149,-6.919,-0.090,-0.028,-0.049
1205639,-6.881,1.075,-6.711,0.023,-0.018,-0.035
1205743,-6.764,1.101,-6.804,-0.003,0.009,-0.021
1205847,-6.761,1.089,-6.828,-0.018,-0.019,-0.030
1205951,-6.864,1.053,-6.749,-0.026,-0.051,-0.013
1206055,-6.902,1.125,-6.646,0.010,-0.027,-0.005
1206158,-6.922,1.077,-6.680,0.037,-0.002,-0.013
1206262,-6.953,1.094,-6.596,0.110,0.080,-0.028
1206365,-6.807,0.840,-6.972,0.050,0.021,-0.014
1206469,-6.771,1.063,-6.699,-0.056,0.030,-0.007
1206573,-6.783,1.073,-6.790,0.000,0.011,-0.015
1206677,-6.881,0.982,-6.728,0.002,0.016,-0.041
1206781,-6.864,0.996,-6.766,0.012,0.025,-0.031
1206885,-6.855,0.977,-6.809,0.019,-0.001,-0.016
1206989,-6.812,0.974,-6.783,0.013,0.009,-0.023
1207093,-6.821,0.941,-6.783,-0.009,0.016,-0.028
1207196,-6.833,0.984,-6.790,-0.005,0.010,-0.024
1207300,-6.828,0.934,-6.795,-0.004,0.010,-0.026
1207403,-6.826,0.984,-6.776,-0.008,0.019,-0.025
1207507,-6.828,0.950,-6.764,-0.010,0.006,-0.023
1207611,-6.821,0.970,-6.780,-0.007,0.010,-0.025
1207714,-6.857,0.960,-6.768,-0.006,0.019,-0.019
1207818,-6.831,0.972,-6.754,-0.009,0.022,-0.022
1207921,-6.819,0.982,-6.800,-0.008,0.022,-0.025
1208025,-6.802,0.967,-6.809,-0.011,0.018,-0.022
1208128,-6.831,0.984,-6.773,-0.012,0.020,-0.019
1208231,-6.792,0.982,-6.819,-0.006,0.018,-0.029
1208334,-6.797,0.994,-6.797,-0.005,0.021,-0.022
1208437,-6.792,1.037,-6.809,-0.006,0.021,-0.027
1208541,-6.797,0.984,-6.835,-0.004,0.015,-0.024
1208644,-6.792,0.991,-6.804,-0.013,0.017,-0.025
1208748,-6.788,1.008,-6.831,-0.012,0.018,-0.024
1208851,-6.785,1.001,-6.833,0.000,0.018,-0.020
1208955,-6.766,1.001,-6.831,-0.011,0.024,-0.019
1209058,-6.749,1.030,-6.850,-0.010,0.016,-0.021
1209162,-6.759,1.015,-6.838,-0.005,0.014,-0.018
1209265,-6.771,1.041,-6.852,-0.009,0.018,-0.019
1209369,-6.761,1.027,-6.859,-0.000,0.015,-0.019
1209472,-6.764,1.032,-6.826,-0.003,0.015,-0.023
1209576,-6.761,1.022,-6.859,-0.003,0.016,-0.021
1209679,-6.747,1.015,-6.862,-0.003,0.015,-0.021
1209783,-6.749,1.037,-6.850,-0.002,0.019,-0.017
1209886,-6.737,1.058,-6.874,0.004,0.007,-0.024
1209990,-6.735,1.027,-6.850,0.015,0.005,-0.025
1210093,-6.766,1.003,-6.835,-0.005,0.007,-0.029
1210196,-6.783,1.020,-6.826,-0.004,0.005,-0.025
1210299,-6.766,0.996,-6.852,-0.004,0.009,-0.027
1210403,-6.792,0.998,-6.826,-0.007,0.007,-0.026
1210506,-6.756,0.986,-6.852,-0.002,0.007,-0.026
1210609,-6.792,1.001,-6.768,0.001,0.018,-0.024
1210712,-6.776,1.010,-6.855,-0.001,0.013,-0.044
1210815,-6.766,0.996,-6.831,0.015,0.013,-0.040
1210918,-6.780,0.924,-6.847,-0.007,0.016,-0.020
1211021,-6.771,0.958,-6.835,-0.018,0.012,-0.020
1211124,-6.776,0.960,-6.835,-0.018,0.018,-0.018
1211227,-6.773,0.994,-6.852,-0.007,0.018,-0.021
1211330,-6.742,0.986,-6.869,-0.008,0.015,-0.021
1211433,-6.764,0.996,-6.823,-0.004,0.019,-0.022
1211536,-6.730,0.991,-6.867,-0.010,0.014,-0.019
