t (ms),a_x,a_y,a_z,g_x,g_y,g_z
1038191,-9.409,0.912,-2.559,-0.025,-0.414,-0.028
1038294,-9.661,1.046,-1.870,-0.023,-0.532,-0.039
1038398,-9.692,0.891,-1.489,0.002,-0.389,-0.046
1038501,-9.802,0.840,-1.046,0.081,-0.234,-0.102
1038604,-9.752,0.883,-0.936,0.081,0.202,-0.052
1038708,-9.716,0.433,-1.341,-0.035,0.133,-0.055
1038811,-9.941,0.857,-0.953,0.112,0.413,-0.007
1038915,-9.316,0.577,-2.296,0.113,0.630,0.073
1039019,-9.471,0.656,-2.514,0.099,0.460,-0.029
1039123,-8.923,1.245,-3.129,-0.006,0.622,-0.048
1039226,-9.026,0.352,-3.682,-0.125,0.452,0.064
1039330,-8.930,0.905,-3.881,-0.083,0.305,0.015
1039433,-8.669,0.891,-4.276,-0.005,0.236,-0.027
1039537,-8.619,0.639,-4.535,-0.037,0.106,-0.018
1039640,-8.667,0.893,-4.357,-0.025,0.068,-0.046
1039744,-8.547,1.008,-4.413,-0.010,-0.013,-0.037
1039847,-8.588,0.879,-4.568,0.051,0.005,0.003
1039951,-8.516,0.886,-4.477,0.015,0.005,-0.048
1040054,-8.734,0.828,-4.451,-0.001,-0.067,-0.062
1040158,-8.665,0.812,-4.360,0.000,-0.299,-0.083
1040262,-8.928,0.713,-3.891,0.054,-0.444,-0.102
1040366,-9.189,0.558,-3.539,-0.071,-0.721,-0.063
1040469,-9.488,0.510,-2.423,-0.122,-0.853,-0.068
1040573,-9.606,0.644,-1.676,-0.107,-0.779,-0.070
1040676,-9.759,0.685,-1.041,0.152,-0.440,-0.043
1040780,-9.847,0.579,-0.503,0.102,-0.307,-0.081
1040883,-9.591,0.632,-0.053,-0.074,0.195,0.016
1040987,-9.821,0.515,-0.802,-0.074,0.159,0.020
1041090,-9.845,0.474,-0.869,-0.096,0.363,0.014
1041194,-9.656,0.529,-1.432,-0.084,0.567,0.046
1041297,-9.541,0.771,-2.215,0.076,0.641,0.017
1041401,-9.249,0.864,-2.705,0.133,0.704,-0.041
1041504,-9.093,0.620,-3.757,0.091,0.741,0.049
1041608,-8.964,0.694,-4.005,-0.059,0.314,0.026
1041711,-8.480,0.745,-4.286,-0.022,0.388,0.011
1041815,-8.686,0.694,-4.434,-0.031,0.185,0.004
1041918,-8.514,0.929,-4.650,0.043,0.070,-0.060
1042022,-8.557,0.508,-4.650,-0.025,0.048,0.003
1042125,-8.499,1.006,-4.669,-0.079,0.001,-0.002
1042229,-8.437,1.020,-4.695,-0.006,0.013,-0.030
1042332,-8.588,0.922,-4.475,0.049,-0.043,-0.086
1042436,-8.440,0.651,-4.774,-0.065,-0.299,-0.140
1042539,-8.806,0.754,-4.171,-0.020,-0.485,-0.100
1042643,-8.997,0.792,-3.692,-0.074,-0.659,-0.061
1042747,-9.318,0.702,-2.693,-0.107,-0.848,-0.080
1042851,-9.548,0.555,-1.980,-0.080,-0.600,-0.101
1042955,-9.718,0.536,-1.396,0.001,-0.401,-0.092
1043058,-9.850,0.505,-1.049,0.000,-0.233,-0.026
1043162,-9.656,0.622,-0.816,0.059,-0.004,0.005
1043265,-9.589,0.371,-1.173,-0.033,0.144,-0.017
1043368,-9.749,0.642,-1.123,-0.061,0.163,-0.013
1043472,-9.694,0.685,-1.358,-0.007,0.399,0.014
1043575,-9.656,0.735,-1.870,0.076,0.525,-0.000
1043679,-9.433,0.237,-2.433,0.015,0.687,0.044
1043782,-9.103,1.006,-3.531,0.130,0.585,0.011
1043885,-9.139,0.359,-3.524,-0.019,0.366,0.005
1043988,-8.705,0.644,-4.221,0.026,0.462,-0.071
1044092,-8.720,0.723,-4.154,-0.034,0.207,0.000
1044195,-8.662,0.565,-4.477,-0.034,0.234,0.012
1044298,-8.495,0.675,-4.683,-0.072,0.146,0.014
1044401,-8.432,0.840,-4.697,-0.007,0.061,-0.012
1044505,-8.396,0.783,-4.829,0.023,0.009,-0.026
1044608,-8.485,0.749,-4.618,0.035,-0.002,-0.035
1044712,-8.497,0.632,-4.724,0.024,-0.055,-0.013
1044815,-8.581,0.721,-4.628,0.022,-0.183,-0.032
1044919,-8.653,0.733,-4.444,-0.002,-0.350,-0.048
1045022,-8.873,0.716,-4.073,-0.012,-0.452,-0.083
1045126,-9.098,0.503,-3.484,-0.085,-0.630,-0.079
1045229,-9.440,0.572,-2.650,-0.093,-0.738,-0.100
1045332,-9.548,0.500,-1.872,-0.045,-0.628,-0.116
1045435,-9.828,0.479,-1.322,-0.011,-0.508,-0.130
1045539,-9.797,0.297,-0.833,0.025,-0.283,-0.093
1045642,-9.735,0.285,-0.725,0.024,-0.008,-0.050
1045746,-9.723,0.192,-0.800,-0.079,0.100,0.009
1045849,-9.876,0.414,-0.814,-0.052,0.232,0.013
1045952,-9.675,0.304,-1.298,-0.002,0.427,0.045
1046055,-9.644,0.079,-1.822,0.031,0.706,0.166
1046158,-9.309,0.745,-3.112,0.002,1.014,0.083
1046261,-9.239,0.749,-3.359,0.054,0.496,-0.112
1046365,-8.985,0.591,-3.824,0.090,0.464,0.034
1046468,-8.806,0.484,-4.379,-0.019,0.393,-0.004
1046572,-8.411,0.723,-4.705,-0.012,0.286,0.014
1046675,-8.499,0.773,-4.774,0.056,0.148,0.021
1046779,-8.373,0.498,-4.894,0.072,0.004,-0.015
1046882,-8.399,0.591,-4.855,0.009,-0.011,-0.008
1046986,-8.437,0.615,-4.822,-0.028,-0.005,-0.037
1047089,-8.387,0.596,-4.820,-0.029,-0.008,-0.047
1047192,-8.447,0.555,-4.714,-0.028,-0.027,-0.037
1047295,-8.425,0.543,-4.970,0.015,-0.214,-0.082
1047399,-8.655,0.651,-4.350,-0.013,-0.456,-0.059
1047502,-9.088,0.534,-3.826,0.022,-0.518,-0.070
1047606,-9.098,0.424,-3.287,-0.055,-0.549,-0.067
1047709,-9.457,0.584,-2.823,-0.146,-0.701,-0.075
1047813,-9.538,0.426,-2.025,-0.107,-0.627,-0.103
1047916,-9.792,0.235,-1.334,-0.034,-0.500,-0.098
1048019,-9.685,0.208,-0.948,0.033,-0.260,-0.034
1048122,-9.730,0.508,-0.697,-0.145,0.055,-0.040
1048225,-9.701,0.306,-0.979,0.085,0.165,-0.040
1048328,-9.749,0.177,-1.058,0.042,0.363,0.053
1048432,-9.625,0.302,-1.901,0.052,0.873,0.152
1048535,-9.426,0.481,-2.895,-0.056,0.845,0.104
1048638,-9.179,0.711,-3.539,0.089,0.663,0.079
1048742,-8.890,1.039,-3.989,0.124,0.564,0.023
1048846,-8.617,0.534,-4.523,0.059,0.353,-0.021
1048950,-8.466,0.579,-4.839,-0.018,0.135,-0.029
1049054,-8.468,0.711,-4.635,0.021,0.116,0.000
1049158,-8.346,0.663,-4.922,0.098,0.081,-0.032
1049261,-8.408,0.543,-4.855,0.062,0.022,-0.019
1049365,-8.432,0.555,-4.800,0.033,0.004,-0.014
1049468,-8.502,0.472,-5.001,-0.034,0.033,0.004
1049572,-8.308,0.730,-4.946,-0.033,-0.419,-0.083
1049675,-8.736,0.759,-4.257,-0.027,-0.684,-0.060
1049779,-9.251,0.426,-3.364,-0.009,-0.912,-0.046
1049882,-9.469,0.613,-2.162,-0.114,-0.764,-0.047
1049986,-9.584,0.443,-1.923,-0.027,-0.497,-0.083
1050089,-9.603,0.491,-1.492,0.019,-0.381,-0.105
1050193,-9.893,0.393,-1.008,-0.007,-0.179,-0.004
1050296,-9.732,0.541,-0.852,-0.007,0.019,0.033
1050400,-9.706,0.541,-1.161,-0.041,0.144,-0.001
1050503,-9.742,0.615,-1.247,-0.051,0.246,0.010
1050607,-9.665,0.462,-1.621,0.011,0.456,0.022
1050710,-9.582,0.776,-2.184,0.095,0.548,0.027
1050814,-9.436,0.529,-2.792,0.143,0.597,-0.000
1050917,-9.033,0.670,-3.215,0.143,0.523,0.017
1051021,-8.947,0.505,-3.788,0.128,0.517,-0.039
1051124,-8.904,0.400,-4.209,-0.046,0.281,-0.022
1051228,-8.681,0.579,-4.338,-0.039,0.209,-0.016
1051331,-8.629,0.682,-4.460,0.000,0.119,-0.036
1051435,-8.528,0.553,-4.527,0.064,0.072,-0.018
1051538,-8.521,0.397,-4.700,0.002,-0.059,-0.016
1051642,-8.566,0.476,-4.508,-0.076,-0.040,-0.024
1051745,-8.693,0.625,-4.424,-0.052,-0.038,-0.081
1051849,-8.660,0.558,-4.377,-0.039,-0.273,-0.083
1051952,-8.914,0.493,-4.008,-0.026,-0.372,-0.079
1052056,-9.170,0.311,-3.378,0.009,-0.401,-0.069
1052159,-9.292,0.309,-3.232,-0.080,-0.411,-0.029
1052263,-9.450,0.309,-2.770,-0.068,-0.298,-0.007
1052366,-9.369,0.429,-2.605,-0.032,-0.200,-0.013
1052470,-9.378,0.773,-2.392,-0.030,-0.205,-0.002
1052573,-9.479,0.371,-2.148,-0.061,-0.118,-0.026
1052677,-9.517,0.438,-2.167,-0.040,-0.042,-0.018
1052780,-9.555,0.567,-2.023,-0.015,0.014,-0.040
1052884,-9.543,0.376,-2.136,0.058,0.160,-0.043
1052987,-9.591,0.323,-2.224,0.087,0.201,-0.029
1053091,-9.546,0.417,-2.205,0.030,0.366,-0.021
1053194,-9.222,0.651,-3.010,0.052,0.608,0.091
1053298,-8.983,0.443,-3.852,-0.077,0.442,0.015
1053402,-9.029,0.457,-3.814,0.034,0.276,-0.035
1053505,-8.746,0.424,-4.147,0.062,0.269,-0.033
1053608,-8.727,0.469,-4.403,0.017,0.126,0.040
1053711,-8.741,0.539,-4.250,0.008,0.092,-0.046
1053814,-8.574,0.498,-4.561,-0.017,0.043,-0.031
1053917,-8.633,0.491,-4.465,-0.030,0.029,-0.006
1054020,-8.717,0.587,-4.338,-0.020,0.050,-0.006
1054123,-8.552,0.503,-4.592,-0.003,0.101,0.030
1054226,-8.547,0.759,-4.590,0.073,0.051,-0.012
1054329,-8.526,0.563,-4.659,0.021,0.046,-0.036
1054432,-8.531,0.625,-4.623,0.005,0.001,-0.063
1054535,-8.566,0.481,-4.563,0.012,0.009,-0.036
1054638,-8.483,0.474,-4.712,-0.030,0.031,-0.030
1054741,-8.574,0.548,-4.628,-0.048,0.047,-0.038
1054844,-8.507,0.670,-4.733,0.043,0.009,-0.036
1054947,-8.531,0.261,-4.635,0.097,-0.011,-0.053
1055050,-8.545,0.338,-4.630,0.016,0.044,-0.014
1055153,-8.540,0.424,-4.690,0.046,0.048,-0.025
1055256,-8.365,0.347,-4.887,-0.048,0.018,-0.016
1055359,-8.464,0.347,-4.750,-0.058,-0.043,0.032
1055462,-8.557,0.534,-4.575,-0.098,-0.056,0.090
1055565,-8.638,0.725,-4.456,0.011,0.021,0.025
1055668,-8.550,0.582,-4.630,0.024,0.025,-0.017
1055771,-8.562,0.651,-4.606,-0.027,0.029,-0.018
1055874,-8.514,0.709,-4.671,0.018,0.044,-0.008
1055977,-8.452,0.596,-4.755,-0.066,-0.037,-0.015
1056080,-8.502,0.802,-4.575,-0.044,-0.013,-0.033
1056183,-8.552,0.718,-4.520,0.031,-0.084,-0.039
1056286,-8.631,0.596,-4.530,-0.005,-0.068,-0.039
1056389,-8.665,0.625,-4.391,-0.026,-0.081,-0.030
1056492,-8.662,0.634,-4.336,-0.012,-0.069,-0.018
1056595,-8.672,0.675,-4.274,-0.022,-0.068,-0.016
1056698,-8.758,0.658,-4.235,0.011,-0.001,-0.017
1056801,-8.741,0.702,-4.231,0.004,0.018,-0.001
1056904,-8.720,0.728,-4.235,-0.001,0.010,-0.017
1057007,-8.753,0.725,-4.223,-0.002,0.021,-0.027
1057110,-8.724,0.694,-4.276,0.001,0.014,-0.032
1057213,-8.744,0.656,-4.233,-0.007,0.009,-0.032
1057316,-8.782,0.670,-4.195,-0.003,0.010,-0.027
1057419,-8.789,0.666,-4.173,-0.002,0.020,-0.029
1057522,-8.739,0.678,-4.238,-0.010,0.030,-0.024
1057625,-8.760,0.625,-4.233,0.024,0.043,-0.010
1057728,-8.674,0.611,-4.348,0.054,0.044,0.045
1057831,-8.691,0.630,-4.322,-0.009,-0.003,-0.022
1057934,-8.708,0.745,-4.290,-0.040,0.006,-0.027
1058038,-8.665,0.778,-4.341,-0.046,0.015,-0.015
1058141,-8.684,0.742,-4.252,-0.083,-0.026,-0.058
1058244,-8.837,0.752,-4.207,-0.094,0.041,-0.077
1058347,-8.815,0.702,-4.254,-0.026,0.064,-0.024
1058451,-8.657,0.790,-4.269,-0.015,0.035,0.002
1058554,-8.657,0.721,-4.413,-0.028,0.029,-0.046
1058658,-8.705,0.781,-4.317,-0.030,0.025,-0.017
1058761,-8.638,0.838,-4.384,-0.010,0.013,-0.019
1058865,-8.674,0.809,-4.338,0.018,0.022,-0.015
1058968,-8.633,0.788,-4.393,-0.007,0.032,-0.015
1059071,-8.662,0.840,-4.386,-0.002,0.023,-0.019
1059174,-8.641,0.826,-4.401,0.010,0.030,-0.026
1059277,-8.645,0.764,-4.393,0.007,0.015,-0.014
1059380,-8.681,0.759,-4.391,-0.015,0.014,-0.021
1059483,-8.653,0.814,-4.415,0.018,0.026,-0.015
1059586,-8.622,0.881,-4.439,0.025,0.058,-0.024
1059689,-8.586,0.804,-4.503,0.037,0.043,-0.002
1059792,-8.583,0.828,-4.525,0.056,0.034,0.002
1059895,-8.600,0.709,-4.508,0.035,0.030,-0.026
1059998,-8.559,0.769,-4.532,0.027,0.023,-0.052
1060101,-8.543,0.730,-4.501,0.044,0.011,-0.026
1060204,-8.562,0.702,-4.561,0.035,0.027,-0.013
1060307,-8.550,0.663,-4.609,0.014,0.024,-0.025
1060410,-8.538,0.702,-4.611,-0.012,0.032,-0.019
1060514,-8.543,0.713,-4.621,-0.016,0.018,-0.022
1060617,-8.554,0.673,-4.594,-0.026,0.013,-0.036
1060720,-8.557,0.668,-4.652,-0.026,0.026,-0.033
1060824,-8.543,0.656,-4.592,-0.016,0.011,-0.035
1060927,-8.545,0.685,-4.614,-0.014,0.015,-0.030
1061031,-8.533,0.709,-4.614,-0.013,0.002,-0.040
1061134,-8.574,0.685,-4.592,-0.041,0.012,-0.043
1061237,-8.557,0.678,-4.561,-0.070,0.027,-0.041
1061341,-8.550,0.685,-4.602,-0.035,0.030,-0.034
1061445,-8.487,0.706,-4.702,-0.011,0.037,-0.015
1061548,-8.485,0.737,-4.690,-0.003,0.009,-0.012
1061652,-8.543,0.745,-4.616,-0.007,0.010,-0.013
1061756,-8.521,0.761,-4.640,0.018,0.024,-0.015
1061860,-8.461,0.673,-4.685,-0.030,0.059,0.022
1061964,-8.543,0.764,-4.657,0.017,0.035,-0.009
1062068,-8.471,0.838,-4.688,-0.001,0.044,-0.022
1062172,-8.447,0.788,-4.879,-0.081,0.011,-0.036
1062276,-8.437,0.922,-4.559,0.000,0.057,-0.038
1062380,-8.313,0.599,-5.092,0.000,0.039,-0.082
1062484,-8.466,0.845,-4.647,0.017,-0.049,-0.034
1062588,-8.552,0.713,-4.695,0.075,-0.051,-0.006
1062692,-8.473,0.639,-4.733,0.064,-0.042,-0.067
1062796,-8.624,0.529,-4.654,0.013,0.004,-0.066
1062900,-8.437,0.534,-4.614,0.019,0.031,-0.018
1063004,-8.511,0.601,-4.599,0.011,0.014,-0.016
1063108,-8.538,0.560,-4.671,0.000,0.023,-0.033
1063212,-8.523,0.546,-4.664,0.015,0.007,-0.035
1063316,-8.497,0.515,-4.673,0.011,0.010,-0.034
1063419,-8.511,0.462,-4.664,-0.013,0.019,-0.027
1063523,-8.519,0.539,-4.714,-0.017,0.026,-0.017
1063626,-8.485,0.510,-4.678,-0.017,0.022,-0.017
1063730,-8.519,0.577,-4.669,-0.009,0.020,-0.006
1063833,-8.490,0.558,-4.700,-0.003,0.022,-0.006
1063937,-8.502,0.587,-4.714,-0.011,0.031,-0.003
1064040,-8.492,0.591,-4.714,-0.011,0.025,-0.010
1064144,-8.464,0.615,-4.755,-0.019,0.030,-0.012
1064247,-8.483,0.639,-4.702,-0.007,0.018,-0.025
1064351,-8.471,0.601,-4.731,-0.006,0.021,-0.022
1064455,-8.480,0.694,-4.738,-0.013,0.021,-0.014
1064559,-8.468,0.654,-4.721,0.000,0.015,-0.017
1064663,-8.444,0.603,-4.776,-0.003,0.015,-0.029
1064767,-8.490,0.682,-4.731,-0.006,0.019,-0.022
1064870,-8.437,0.661,-4.784,0.000,0.024,-0.027
1064974,-8.432,0.637,-4.815,-0.007,0.027,-0.022
1065077,-8.437,0.670,-4.748,0.009,0.032,-0.026
1065180,-8.440,0.646,-4.808,0.001,0.028,-0.033
1065283,-8.387,0.596,-4.906,-0.018,0.024,-0.031
1065386,-8.435,0.594,-4.800,-0.032,0.024,-0.026
1065489,-8.375,0.627,-4.843,-0.012,0.008,-0.027
1065592,-8.392,0.608,-4.865,-0.002,0.013,-0.021
1065695,-8.406,0.656,-4.843,-0.006,0.015,-0.014
1065798,-8.394,0.666,-4.831,-0.005,0.007,-0.015
1065901,-8.423,0.654,-4.822,-0.008,0.013,-0.016
1066005,-8.447,0.687,-4.774,-0.001,0.018,-0.021
1066108,-8.358,0.682,-4.879,-0.005,0.014,-0.022
1066211,-8.440,0.668,-4.829,-0.010,0.026,-0.025
1066314,-8.420,0.680,-4.867,-0.005,0.025,-0.033
1066417,-8.411,0.656,-4.846,-0.004,0.008,-0.028
1066520,-8.387,0.673,-4.867,-0.000,0.006,-0.022
1066623,-8.399,0.637,-4.831,0.004,0.012,-0.027
1066726,-8.387,0.620,-4.855,0.003,0.007,-0.036
1066829,-8.408,0.620,-4.846,0.003,0.006,-0.030
1066932,-8.413,0.627,-4.831,0.005,0.014,-0.025
1067035,-8.420,0.613,-4.808,-0.007,0.005,-0.028
1067138,-8.430,0.651,-4.817,-0.009,0.019,-0.026
1067241,-8.425,0.620,-4.870,0.001,0.010,-0.019
1067344,-8.416,0.601,-4.817,0.017,-0.018,0.001
1067447,-8.420,0.663,-4.769,0.002,0.013,-0.023
1067550,-8.399,0.656,-4.848,-0.005,0.031,-0.026
1067653,-8.406,0.634,-4.860,-0.010,0.017,-0.026
1067756,-8.430,0.649,-4.805,-0.003,0.014,-0.031
1067859,-8.435,0.584,-4.800,-0.001,0.023,-0.021
1067962,-8.392,0.622,-4.836,-0.009,0.019,-0.029
1068065,-8.411,0.634,-4.834,0.002,0.020,-0.022
1068168,-8.399,0.634,-4.865,-0.005,0.025,-0.017
1068271,-8.399,0.651,-4.820,-0.008,0.016,-0.021
1068374,-8.396,0.625,-4.853,-0.001,0.019,-0.021
1068477,-8.384,0.596,-4.889,-0.003,0.020,-0.017
1068580,-8.377,0.694,-4.911,-0.009,0.022,-0.013
1068683,-8.339,0.644,-4.920,-0.004,0.010,-0.018
1068786,-8.396,0.666,-4.877,-0.008,0.026,-0.012
1068889,-8.373,0.699,-4.908,-0.007,0.025,-0.017
1068992,-8.361,0.670,-4.911,0.004,0.019,-0.019
1069095,-8.363,0.675,-4.930,-0.003,0.021,-0.021
1069198,-8.365,0.692,-4.918,-0.006,0.015,-0.023
1069301,-8.361,0.675,-4.920,-0.006,0.019,-0.027
1069404,-8.317,0.680,-4.990,-0.012,0.027,-0.023
1069507,-8.339,0.670,-4.944,-0.005,0.009,-0.026
1069610,-8.349,0.673,-4.954,-0.003,0.013,-0.023
1069713,-8.339,0.692,-4.932,-0.002,0.009,-0.024
1069816,-8.356,0.690,-4.918,0.001,0.013,-0.018
1069919,-8.337,0.670,-4.937,0.001,0.015,-0.021
1070022,-8.332,0.690,-4.975,-0.002,0.015,-0.022
1070125,-8.341,0.697,-4.942,-0.003,0.011,-0.022
1070228,-8.363,0.685,-4.915,-0.005,0.022,-0.022
1070331,-8.298,0.692,-5.004,-0.006,0.014,-0.026
1070434,-8.341,0.687,-4.949,-0.004,0.009,-0.027
1070537,-8.332,0.692,-4.937,0.002,0.013,-0.031
1070640,-8.363,0.651,-4.913,0.002,0.000,-0.038
1070743,-8.358,0.661,-4.939,-0.014,0.021,-0.029
1070846,-8.339,0.637,-4.930,-0.005,0.011,-0.019
1070949,-8.346,0.666,-4.937,-0.007,0.018,-0.023
1071052,-8.349,0.634,-4.949,0.001,0.015,-0.024
1071155,-8.334,0.678,-4.973,-0.002,0.025,-0.018
1071258,-8.332,0.682,-4.951,0.006,0.008,-0.023
1071361,-8.327,0.625,-4.973,0.008,0.007,-0.024
1071464,-8.317,0.654,-4.963,0.001,0.005,-0.027
1071568,-8.351,0.632,-4.930,-0.002,0.008,-0.030
1071671,-8.346,0.611,-4.949,-0.013,0.016,-0.027
1071774,-8.332,0.642,-4.958,-0.009,0.020,-0.026
1071877,-8.332,0.618,-4.937,-0.010,0.017,-0.021
1071980,-8.305,0.644,-5.023,-0.008,0.022,-0.022
1072083,-8.337,0.622,-4.951,-0.010,0.013,-0.019
