t (ms),a_x,a_y,a_z,g_x,g_y,g_z
797209,-4.518,1.058,-8.356,0.022,0.038,-0.031
797312,-4.559,1.128,-8.420,-0.000,0.034,-0.034
797415,-4.535,1.164,-8.428,0.011,0.032,-0.013
797519,-4.413,1.228,-8.578,0.016,0.031,-0.008
797622,-4.496,1.109,-8.380,0.054,-0.065,-0.006
797726,-4.621,1.176,-8.394,-0.004,-0.113,-0.019
797829,-4.769,1.125,-8.473,-0.048,-0.278,-0.038
797933,-5.148,1.255,-8.327,-0.038,-0.515,-0.137
798036,-5.772,1.001,-7.731,-0.025,-0.708,-0.169
798140,-6.237,0.800,-7.259,0.049,-0.501,-0.071
798243,-6.421,1.156,-6.606,-0.108,-0.286,-0.028
798347,-6.656,1.154,-6.596,-0.042,-0.035,-0.015
798450,-6.606,1.128,-6.642,-0.077,0.204,0.043
798554,-6.335,1.173,-7.068,-0.035,0.422,0.042
798657,-5.950,1.281,-7.381,0.083,0.612,0.003
798760,-5.337,1.231,-8.030,0.047,0.652,0.101
798863,-4.954,1.372,-8.303,0.023,0.304,0.059
798966,-4.808,1.365,-8.176,0.100,0.230,-0.021
799069,-4.690,1.161,-8.322,0.029,0.119,-0.019
799172,-4.597,1.154,-8.349,-0.044,0.112,-0.014
799275,-4.465,1.362,-8.504,-0.130,0.082,-0.016
799378,-4.326,1.427,-8.475,0.087,0.035,-0.074
799481,-4.293,1.168,-8.511,0.031,0.031,-0.062
799584,-4.480,1.147,-8.440,0.010,-0.004,-0.036
799687,-4.470,1.166,-8.459,0.008,0.016,-0.017
799790,-4.417,1.171,-8.564,0.017,-0.027,-0.019
799893,-4.604,0.965,-8.430,0.012,-0.178,0.018
799996,-4.659,1.346,-8.317,-0.052,-0.194,-0.006
800099,-4.793,1.329,-8.416,0.007,-0.315,-0.065
800202,-5.432,1.092,-8.260,0.012,-0.588,-0.097
800305,-5.827,1.137,-7.515,-0.017,-0.715,-0.120
800408,-6.409,0.948,-6.831,-0.040,-0.582,-0.062
800511,-6.807,0.958,-6.560,0.030,-0.287,-0.038
800614,-6.778,1.037,-6.366,0.056,-0.032,-0.038
800717,-6.701,1.027,-6.543,-0.048,0.165,-0.010
800820,-6.649,1.125,-6.804,-0.017,0.357,0.002
800923,-6.414,1.159,-7.041,-0.012,0.598,0.035
801026,-5.804,1.077,-7.558,0.021,0.600,0.040
801130,-5.272,1.283,-8.191,-0.012,0.507,0.042
801233,-4.867,1.240,-8.305,0.059,0.281,-0.001
801336,-4.803,1.025,-8.265,0.033,0.234,0.000
801439,-4.760,1.142,-8.305,0.035,0.124,-0.050
801542,-4.690,0.948,-8.392,-0.064,0.074,0.018
801645,-4.571,1.341,-8.327,-0.181,0.098,0.083
801748,-4.410,1.458,-8.432,0.120,0.002,0.014
801851,-4.444,1.264,-8.454,0.033,0.052,-0.027
801954,-4.453,1.298,-8.490,0.013,0.037,-0.040
802057,-4.436,1.228,-8.452,0.006,0.025,-0.031
802160,-4.348,1.135,-8.564,0.033,0.003,-0.040
802264,-4.434,1.008,-8.392,-0.030,-0.046,-0.049
802367,-4.525,1.247,-8.473,-0.020,-0.076,-0.041
802471,-4.690,1.125,-8.550,0.018,-0.313,-0.032
802574,-4.927,1.257,-8.382,-0.013,-0.541,-0.076
802678,-5.744,1.003,-7.254,-0.027,-0.793,-0.168
802782,-6.278,1.013,-7.128,-0.058,-0.589,-0.096
802886,-6.744,0.991,-6.555,-0.004,-0.390,-0.092
802990,-6.704,0.943,-6.235,-0.011,-0.078,-0.025
803093,-6.768,1.018,-6.529,-0.076,0.179,0.021
803197,-6.553,1.053,-6.924,-0.055,0.384,0.025
803300,-6.112,1.300,-7.209,0.023,0.719,0.003
803404,-5.538,0.802,-8.346,-0.086,0.568,0.006
803507,-5.265,1.602,-7.910,-0.112,0.309,0.100
803611,-5.049,1.334,-8.133,0.060,0.364,-0.049
803714,-4.982,1.264,-8.267,-0.017,0.168,0.030
803818,-4.793,1.142,-8.205,-0.164,0.122,0.025
803921,-4.503,2.004,-8.332,-0.097,0.135,0.034
