SVM_a,SVM_g,CM_a,CM_g,jerk_x,jerk_y,jerk_z,accl_x,accl_y,accl_z,th_x,th_y,th_z,ag_x_mean,ag_x_max,ag_x_min,ag_y_mean,ag_y_max,ag_y_min,ag_z_mean,ag_z_max,ag_z_min,g_x_mean,g_x_max,g_x_min,g_y_mean,g_y_max,g_y_min,g_z_mean,g_z_max,g_z_min,SMA_a,SMA_g,RMS_ag_x,RMS_ag_y,RMS_ag_z,RMS_g_x,RMS_g_y,RMS_g_z,MAD_ag_x,MAD_ag_y,MAD_ag_z,MAD_g_x,MAD_g_y,MAD_g_z,VAR_ag_x,VAR_ag_y,VAR_ag_z,VAR_g_x,VAR_g_y,VAR_g_z,STD_ag_x,STD_ag_y,STD_ag_z,STD_g_x,STD_g_y,STD_g_z,IQR_ag_x,IQR_ag_y,IQR_ag_z,IQR_g_x,IQR_g_y,IQR_g_z,FFT_ag_x,FFT_ag_y,FFT_ag_z,FFT_g_x,FFT_g_y,FFT_g_z,E_ag_x,E_ag_y,E_ag_z,E_g_x,E_g_y,E_g_z
1.0,0.028,0.421,0.014,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.644,1.374,2.022,-0.878,-0.876,-0.882,0.196,0.198,0.194,-0.436,-0.431,-0.441,-0.014,-0.001,-0.022,0.01,0.021,-0.017,-0.018,-0.005,-0.025,1.509,0.045,0.878,0.196,0.436,0.015,0.014,0.018,0.002,0.001,0.002,0.004,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.003,0.005,0.011,0.005,0.002,0.001,0.002,0.004,0.013,0.005,0.004,-0.002,-0.004,-0.01,-0.049,-0.002,7.714,0.383,1.897,0.002,0.002,0.003
1.0,0.085,0.422,0.032,-0.0,0.0,0.0,0.0,0.0,-0.0,2.649,1.372,2.015,-0.879,-0.868,-0.887,0.197,0.209,0.179,-0.431,-0.397,-0.464,-0.06,0.008,-0.178,-0.023,0.1,-0.154,-0.029,-0.005,-0.11,1.507,0.166,0.879,0.197,0.431,0.087,0.091,0.041,0.006,0.005,0.012,0.059,0.079,0.02,0.0,0.0,0.0,0.004,0.008,0.001,0.006,0.007,0.017,0.064,0.088,0.029,0.011,0.004,0.011,0.085,0.147,0.019,-0.034,0.023,0.082,-0.018,-0.224,0.081,7.73,0.389,1.859,0.076,0.082,0.017
1.006,0.32,0.33,0.11,-0.0,0.0,0.001,0.001,0.001,-0.0,2.864,1.372,1.761,-0.957,-0.901,-0.984,0.202,0.214,0.194,-0.199,-0.074,-0.397,-0.11,-0.044,-0.18,-0.318,-0.161,-0.521,-0.055,-0.03,-0.095,1.358,0.482,0.958,0.202,0.224,0.116,0.339,0.059,0.022,0.005,0.085,0.032,0.093,0.019,0.001,0.0,0.011,0.001,0.014,0.0,0.027,0.006,0.103,0.038,0.117,0.021,0.039,0.008,0.151,0.044,0.123,0.032,0.091,0.033,-0.276,0.093,-0.062,-0.031,9.171,0.408,0.503,0.134,1.15,0.034
1.008,0.054,0.131,0.015,-0.0,-0.0,0.0,-0.0,0.001,0.0,2.942,1.372,1.562,-0.988,-0.98,-0.993,0.197,0.206,0.183,0.006,0.027,-0.043,-0.032,0.009,-0.077,-0.05,0.06,-0.235,-0.02,0.001,-0.047,1.2,0.118,0.988,0.197,0.02,0.042,0.096,0.025,0.003,0.006,0.014,0.021,0.067,0.014,0.0,0.0,0.0,0.001,0.007,0.0,0.004,0.007,0.019,0.027,0.081,0.016,0.005,0.009,0.02,0.031,0.096,0.028,-0.015,-0.026,-0.051,-0.038,-0.273,-0.1,9.76,0.387,0.004,0.018,0.091,0.006
1.008,0.343,0.314,0.084,-0.0,-0.0,-0.0,0.001,0.001,0.001,2.882,1.371,1.723,-0.97,-0.933,-0.997,0.198,0.212,0.179,-0.149,0.025,-0.297,0.089,0.147,0.034,0.312,0.428,0.181,0.008,0.059,-0.059,1.322,0.43,0.97,0.198,0.185,0.095,0.322,0.033,0.019,0.011,0.098,0.028,0.065,0.027,0.0,0.0,0.012,0.001,0.006,0.001,0.021,0.012,0.109,0.033,0.077,0.032,0.036,0.021,0.18,0.037,0.105,0.035,-0.011,-0.046,0.237,-0.029,-0.411,0.029,9.414,0.393,0.343,0.091,1.034,0.011
0.999,0.088,0.418,0.034,0.0,0.0,-0.0,0.0,0.0,-0.0,2.676,1.362,1.981,-0.898,-0.883,-0.934,0.205,0.215,0.193,-0.389,-0.318,-0.416,-0.006,0.041,-0.06,0.106,0.287,-0.03,-0.01,0.057,-0.05,1.491,0.173,0.898,0.205,0.39,0.038,0.154,0.03,0.011,0.006,0.023,0.034,0.1,0.021,0.0,0.0,0.001,0.001,0.012,0.001,0.014,0.007,0.03,0.038,0.112,0.028,0.009,0.011,0.015,0.069,0.201,0.027,-0.075,0.015,0.157,0.038,0.36,0.062,8.061,0.42,1.522,0.015,0.238,0.009
1.0,0.024,0.426,0.012,0.0,0.0,-0.0,0.0,0.0,0.0,2.665,1.353,1.988,-0.889,-0.883,-0.902,0.216,0.22,0.212,-0.403,-0.382,-0.411,-0.014,0.008,-0.023,0.019,0.061,0.003,-0.005,0.01,-0.017,1.508,0.044,0.889,0.216,0.403,0.016,0.025,0.011,0.003,0.003,0.005,0.006,0.011,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.003,0.008,0.008,0.016,0.009,0.004,0.006,0.005,0.007,0.01,0.016,-0.024,-0.007,0.036,0.019,0.048,0.021,7.898,0.466,1.626,0.003,0.006,0.001
1.0,0.028,0.432,0.015,0.0,0.0,-0.0,0.0,0.0,-0.0,2.658,1.346,1.991,-0.885,-0.88,-0.887,0.222,0.224,0.219,-0.409,-0.405,-0.417,-0.01,-0.003,-0.014,0.017,0.04,-0.003,-0.016,-0.009,-0.026,1.516,0.043,0.885,0.222,0.409,0.01,0.021,0.016,0.002,0.002,0.003,0.003,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.004,0.004,0.012,0.005,0.002,0.003,0.003,0.006,0.005,0.004,0.003,0.001,-0.007,-0.014,0.031,0.018,7.829,0.492,1.674,0.001,0.004,0.003
1.0,0.03,0.434,0.016,0.0,-0.0,-0.0,0.0,0.0,0.0,2.652,1.348,1.998,-0.883,-0.877,-0.888,0.222,0.226,0.219,-0.414,-0.407,-0.421,-0.012,-0.003,-0.017,0.02,0.028,0.011,-0.017,-0.005,-0.028,1.519,0.048,0.883,0.222,0.414,0.012,0.02,0.018,0.002,0.002,0.003,0.003,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.004,0.004,0.005,0.007,0.002,0.003,0.005,0.003,0.007,0.008,-0.01,-0.011,0.01,0.005,-0.021,0.035,7.793,0.491,1.716,0.002,0.004,0.003
1.0,0.026,0.435,0.011,0.0,-0.0,-0.0,0.0,-0.0,0.0,2.646,1.344,2.002,-0.88,-0.876,-0.884,0.224,0.229,0.217,-0.419,-0.412,-0.426,-0.012,0.028,-0.034,0.015,0.03,0.006,-0.008,0.0,-0.015,1.523,0.04,0.88,0.224,0.419,0.019,0.016,0.01,0.002,0.004,0.003,0.008,0.006,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.004,0.015,0.007,0.006,0.004,0.009,0.004,0.004,0.007,0.01,-0.002,-0.025,-0.011,0.018,-0.014,-0.019,7.742,0.502,1.754,0.003,0.003,0.001
1.0,0.033,0.44,0.012,-0.0,0.0,0.0,0.0,-0.0,0.0,2.644,1.333,1.998,-0.879,-0.876,-0.885,0.236,0.25,0.23,-0.414,-0.405,-0.418,-0.016,0.005,-0.072,0.008,0.026,-0.019,-0.016,0.018,-0.043,1.529,0.054,0.879,0.236,0.414,0.026,0.015,0.026,0.002,0.004,0.003,0.016,0.009,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.004,0.021,0.013,0.02,0.004,0.004,0.005,0.017,0.006,0.023,0.006,0.014,0.011,-0.079,-0.056,0.036,7.723,0.558,1.712,0.007,0.002,0.007
1.0,0.048,0.439,0.02,-0.0,-0.0,0.0,0.0,-0.0,0.0,2.641,1.337,2.002,-0.878,-0.872,-0.886,0.229,0.237,0.215,-0.42,-0.404,-0.437,0.002,0.027,-0.026,0.03,0.057,0.002,-0.022,0.002,-0.049,1.528,0.067,0.878,0.229,0.42,0.017,0.035,0.027,0.004,0.006,0.009,0.015,0.016,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.008,0.011,0.017,0.018,0.016,0.008,0.009,0.018,0.024,0.029,0.023,-0.007,-0.031,-0.008,-0.017,-0.107,0.025,7.716,0.526,1.765,0.003,0.012,0.007
0.999,0.032,0.438,0.012,-0.0,0.0,0.0,-0.0,0.0,-0.0,2.633,1.346,2.019,-0.871,-0.862,-0.875,0.223,0.229,0.217,-0.435,-0.427,-0.448,-0.02,-0.001,-0.03,0.009,0.033,-0.007,-0.013,-0.007,-0.02,1.529,0.047,0.872,0.223,0.435,0.022,0.018,0.014,0.003,0.002,0.005,0.006,0.014,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.003,0.006,0.008,0.015,0.005,0.002,0.002,0.006,0.007,0.029,0.008,-0.009,-0.006,0.008,0.027,0.063,0.015,7.595,0.497,1.892,0.005,0.003,0.002
1.0,0.02,0.442,0.01,-0.0,0.0,0.0,0.0,0.0,0.0,2.635,1.336,2.01,-0.874,-0.87,-0.879,0.232,0.236,0.23,-0.425,-0.417,-0.431,-0.015,-0.008,-0.019,0.008,0.021,0.002,-0.009,-0.004,-0.013,1.532,0.032,0.875,0.232,0.425,0.015,0.009,0.01,0.002,0.002,0.003,0.002,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.004,0.003,0.005,0.003,0.004,0.004,0.004,0.003,0.002,0.004,-0.003,-0.005,0.002,0.01,0.003,-0.004,7.648,0.54,1.809,0.002,0.001,0.001
1.0,0.022,0.446,0.012,0.0,0.0,-0.0,0.0,0.0,0.0,2.634,1.328,2.008,-0.873,-0.869,-0.876,0.241,0.251,0.237,-0.423,-0.419,-0.429,-0.013,-0.004,-0.02,0.016,0.031,0.007,-0.004,0.008,-0.011,1.537,0.036,0.873,0.241,0.423,0.014,0.017,0.008,0.002,0.003,0.003,0.004,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.003,0.005,0.006,0.007,0.002,0.004,0.006,0.007,0.004,0.009,0.0,0.006,-0.01,0.022,-0.012,0.021,7.621,0.58,1.791,0.002,0.003,0.001
1.0,0.037,0.452,0.016,0.0,0.0,0.0,0.0,-0.0,-0.0,2.624,1.322,2.013,-0.868,-0.865,-0.872,0.246,0.254,0.239,-0.43,-0.424,-0.438,-0.009,-0.005,-0.014,0.024,0.044,0.012,-0.022,0.002,-0.031,1.545,0.056,0.869,0.246,0.43,0.009,0.026,0.024,0.002,0.004,0.005,0.002,0.008,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.006,0.003,0.01,0.009,0.003,0.008,0.012,0.004,0.013,0.008,0.004,0.008,0.004,-0.007,-0.061,0.042,7.543,0.606,1.848,0.001,0.007,0.006
0.999,0.024,0.452,0.011,0.0,0.0,0.0,-0.0,-0.0,0.0,2.618,1.324,2.021,-0.867,-0.861,-0.872,0.244,0.249,0.239,-0.433,-0.427,-0.437,-0.016,-0.011,-0.019,0.004,0.017,-0.01,-0.018,-0.008,-0.034,1.544,0.04,0.867,0.244,0.433,0.016,0.008,0.021,0.002,0.003,0.003,0.003,0.006,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.004,0.003,0.007,0.01,0.004,0.005,0.007,0.005,0.009,0.017,-0.006,-0.018,-0.003,-0.012,-0.007,0.025,7.512,0.597,1.877,0.002,0.001,0.004
1.0,0.038,0.442,0.017,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2.652,1.325,1.982,-0.881,-0.871,-0.891,0.244,0.251,0.238,-0.406,-0.388,-0.429,-0.02,-0.01,-0.033,-0.018,0.038,-0.107,-0.018,-0.006,-0.028,1.53,0.075,0.881,0.244,0.406,0.021,0.048,0.019,0.006,0.003,0.012,0.006,0.038,0.006,0.0,0.0,0.0,0.0,0.002,0.0,0.007,0.003,0.013,0.007,0.045,0.007,0.011,0.003,0.019,0.01,0.066,0.01,0.031,-0.002,-0.062,0.037,0.038,-0.001,7.76,0.594,1.647,0.005,0.023,0.004
1.001,0.046,0.441,0.016,0.0,-0.0,0.0,-0.0,0.001,-0.0,2.656,1.325,1.982,-0.885,-0.88,-0.888,0.244,0.251,0.237,-0.399,-0.388,-0.406,-0.024,0.0,-0.054,0.019,0.052,-0.001,-0.024,-0.008,-0.042,1.527,0.067,0.885,0.244,0.399,0.03,0.024,0.027,0.003,0.005,0.004,0.016,0.012,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.005,0.018,0.016,0.012,0.005,0.009,0.008,0.026,0.017,0.018,0.006,0.026,0.016,0.012,-0.005,-0.062,7.827,0.593,1.589,0.009,0.006,0.007
0.998,0.149,0.432,0.046,0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.286,1.404,2.4,-0.662,-0.64,-0.69,0.166,0.194,0.131,-0.728,-0.69,-0.753,-0.016,0.146,-0.105,0.1,0.176,0.036,-0.017,0.112,-0.122,1.556,0.217,0.662,0.167,0.728,0.085,0.111,0.064,0.017,0.013,0.016,0.064,0.041,0.045,0.0,0.0,0.0,0.007,0.002,0.004,0.019,0.017,0.019,0.084,0.048,0.061,0.037,0.018,0.023,0.052,0.07,0.052,-0.069,0.048,0.071,0.437,-0.094,0.036,4.381,0.278,5.305,0.073,0.123,0.04
0.998,0.06,0.457,0.029,-0.0,0.0,-0.0,-0.0,0.0,-0.0,2.23,1.364,2.436,-0.62,-0.603,-0.644,0.202,0.219,0.175,-0.758,-0.735,-0.77,-0.031,0.033,-0.099,0.052,0.102,0.024,0.013,0.042,-0.023,1.579,0.113,0.62,0.203,0.758,0.052,0.057,0.025,0.014,0.012,0.007,0.035,0.021,0.019,0.0,0.0,0.0,0.002,0.001,0.0,0.015,0.014,0.01,0.041,0.025,0.022,0.029,0.022,0.004,0.052,0.031,0.037,-0.066,-0.054,0.032,-0.1,0.015,-0.132,3.844,0.41,5.739,0.027,0.033,0.006
1.0,0.037,0.468,0.018,0.0,0.0,-0.0,0.0,-0.0,0.0,2.214,1.347,2.448,-0.6,-0.596,-0.607,0.222,0.226,0.221,-0.769,-0.759,-0.772,-0.025,-0.017,-0.037,0.014,0.031,-0.003,-0.02,-0.001,-0.034,1.591,0.06,0.6,0.222,0.769,0.026,0.018,0.023,0.003,0.001,0.003,0.006,0.009,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.004,0.007,0.011,0.01,0.005,0.002,0.005,0.013,0.012,0.011,0.014,-0.004,-0.012,-0.022,0.032,0.047,3.601,0.494,5.906,0.007,0.003,0.005
0.998,0.028,0.469,0.016,-0.0,0.0,0.0,0.0,-0.0,0.0,2.22,1.346,2.44,-0.604,-0.601,-0.61,0.223,0.226,0.219,-0.763,-0.76,-0.766,-0.017,-0.009,-0.027,0.013,0.029,-0.002,-0.02,-0.012,-0.027,1.59,0.05,0.604,0.223,0.763,0.018,0.016,0.02,0.002,0.002,0.002,0.004,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.002,0.005,0.009,0.005,0.003,0.004,0.003,0.005,0.013,0.006,0.008,0.002,-0.006,0.005,-0.046,0.011,3.653,0.496,5.826,0.003,0.003,0.004
0.999,0.028,0.469,0.016,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.218,1.345,2.443,-0.601,-0.598,-0.604,0.224,0.226,0.222,-0.765,-0.762,-0.769,-0.015,-0.01,-0.018,0.016,0.021,0.01,-0.017,-0.015,-0.02,1.591,0.048,0.602,0.224,0.765,0.016,0.016,0.017,0.001,0.001,0.001,0.002,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.003,0.003,0.001,0.002,0.002,0.002,0.005,0.004,0.002,-0.003,-0.002,0.003,0.004,-0.011,0.006,3.618,0.502,5.854,0.002,0.003,0.003
0.999,0.027,0.469,0.015,-0.0,-0.0,0.0,-0.0,0.0,0.0,2.214,1.344,2.446,-0.599,-0.594,-0.602,0.225,0.227,0.224,-0.767,-0.765,-0.77,-0.013,-0.01,-0.021,0.017,0.023,0.014,-0.016,-0.014,-0.021,1.591,0.047,0.599,0.225,0.767,0.014,0.017,0.017,0.002,0.001,0.001,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.001,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.003,0.003,-0.0,0.001,-0.0,0.002,-0.009,0.006,3.589,0.507,5.883,0.002,0.003,0.003
0.999,0.026,0.469,0.014,0.0,0.0,-0.0,0.0,-0.0,0.0,2.21,1.343,2.449,-0.596,-0.592,-0.598,0.225,0.227,0.224,-0.769,-0.767,-0.773,-0.013,-0.007,-0.017,0.015,0.02,0.011,-0.016,-0.01,-0.02,1.591,0.044,0.596,0.225,0.769,0.013,0.015,0.017,0.001,0.001,0.001,0.002,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.002,0.003,0.003,0.002,0.001,0.002,0.001,0.005,0.003,-0.0,0.001,-0.001,0.01,0.001,0.015,3.551,0.508,5.92,0.002,0.002,0.003
0.999,0.027,0.469,0.015,-0.0,0.0,0.0,-0.0,0.0,0.0,2.21,1.344,2.45,-0.595,-0.592,-0.596,0.225,0.227,0.224,-0.77,-0.766,-0.772,-0.014,-0.011,-0.016,0.014,0.02,0.008,-0.018,-0.015,-0.021,1.59,0.045,0.595,0.226,0.77,0.014,0.014,0.018,0.001,0.001,0.002,0.001,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.002,0.003,0.001,0.004,0.002,0.003,0.002,-0.001,0.004,0.001,-0.001,0.017,0.005,3.536,0.509,5.924,0.002,0.002,0.003
0.999,0.026,0.469,0.014,-0.0,-0.0,0.0,0.0,-0.0,0.0,2.208,1.344,2.452,-0.594,-0.593,-0.599,0.225,0.226,0.223,-0.771,-0.769,-0.773,-0.007,0.009,-0.014,0.014,0.024,0.008,-0.016,-0.01,-0.018,1.59,0.041,0.595,0.225,0.771,0.011,0.015,0.016,0.001,0.001,0.001,0.008,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.001,0.008,0.004,0.002,0.002,0.001,0.002,0.012,0.005,0.001,-0.009,-0.002,0.007,0.017,0.0,0.006,3.534,0.505,5.944,0.001,0.002,0.003
0.998,0.026,0.467,0.015,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.205,1.345,2.456,-0.591,-0.586,-0.595,0.223,0.225,0.221,-0.773,-0.768,-0.776,-0.017,-0.012,-0.034,0.015,0.019,0.01,-0.018,-0.013,-0.027,1.587,0.05,0.591,0.223,0.773,0.019,0.015,0.019,0.002,0.001,0.002,0.005,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.007,0.003,0.004,0.002,0.001,0.002,0.004,0.004,0.002,0.006,-0.007,0.001,-0.012,-0.005,-0.019,3.495,0.499,5.968,0.004,0.002,0.003
0.998,0.024,0.468,0.014,0.0,0.0,-0.0,0.0,-0.0,0.0,2.203,1.346,2.458,-0.59,-0.588,-0.592,0.223,0.226,0.219,-0.774,-0.77,-0.78,-0.012,-0.002,-0.021,0.013,0.016,0.005,-0.016,-0.013,-0.022,1.588,0.041,0.59,0.223,0.774,0.013,0.014,0.016,0.001,0.002,0.002,0.003,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.004,0.003,0.002,0.003,0.003,0.002,0.001,0.002,0.002,0.005,-0.003,-0.004,0.001,-0.011,-0.002,3.485,0.499,5.992,0.002,0.002,0.003
1.0,0.026,0.469,0.015,-0.0,0.0,0.0,-0.0,0.0,0.0,2.2,1.344,2.459,-0.589,-0.587,-0.59,0.225,0.227,0.223,-0.776,-0.774,-0.777,-0.013,-0.009,-0.015,0.015,0.021,0.011,-0.016,-0.01,-0.02,1.589,0.044,0.589,0.225,0.776,0.013,0.015,0.017,0.001,0.001,0.001,0.001,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.003,0.002,0.002,0.001,0.002,0.001,0.005,-0.0,0.003,-0.002,0.004,0.01,0.016,3.465,0.506,6.014,0.002,0.002,0.003
0.999,0.027,0.468,0.015,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.199,1.344,2.461,-0.587,-0.586,-0.59,0.225,0.227,0.224,-0.776,-0.774,-0.777,-0.014,-0.011,-0.015,0.015,0.02,0.012,-0.017,-0.016,-0.019,1.589,0.046,0.587,0.225,0.776,0.014,0.015,0.018,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.002,0.001,0.002,0.003,0.001,0.0,0.001,0.002,0.001,0.001,-0.004,3.45,0.507,6.026,0.002,0.002,0.003
0.999,0.025,0.468,0.014,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.198,1.344,2.462,-0.586,-0.583,-0.587,0.224,0.226,0.223,-0.778,-0.776,-0.781,-0.013,-0.011,-0.015,0.014,0.02,0.012,-0.017,-0.015,-0.02,1.588,0.044,0.586,0.225,0.778,0.013,0.015,0.017,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,-0.001,0.0,-0.007,0.01,-0.002,3.43,0.504,6.048,0.002,0.002,0.003
0.999,0.024,0.467,0.014,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.197,1.345,2.464,-0.585,-0.582,-0.588,0.224,0.225,0.223,-0.778,-0.776,-0.781,-0.013,-0.008,-0.017,0.012,0.023,0.007,-0.017,-0.014,-0.02,1.588,0.042,0.585,0.224,0.778,0.013,0.013,0.018,0.001,0.001,0.001,0.002,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.001,0.003,0.004,0.002,0.002,0.002,0.001,0.003,0.002,0.003,0.003,0.0,-0.004,-0.018,0.016,-0.01,3.423,0.502,6.059,0.002,0.002,0.003
0.999,0.028,0.467,0.015,0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.194,1.346,2.466,-0.583,-0.581,-0.586,0.224,0.227,0.218,-0.78,-0.777,-0.782,-0.013,-0.001,-0.026,0.016,0.021,0.011,-0.017,-0.009,-0.026,1.587,0.046,0.583,0.224,0.78,0.015,0.016,0.018,0.001,0.002,0.001,0.007,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.008,0.004,0.005,0.001,0.002,0.002,0.013,0.006,0.007,-0.003,-0.002,-0.001,-0.005,0.015,-0.007,3.4,0.5,6.082,0.002,0.003,0.003
0.999,0.028,0.466,0.016,0.0,-0.0,-0.0,0.0,-0.0,-0.0,2.193,1.346,2.468,-0.582,-0.578,-0.584,0.223,0.225,0.222,-0.781,-0.779,-0.782,-0.015,-0.012,-0.018,0.014,0.021,0.009,-0.019,-0.016,-0.022,1.586,0.048,0.582,0.223,0.781,0.015,0.014,0.019,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.001,0.002,0.003,0.002,0.002,0.002,0.002,0.004,0.002,0.002,0.001,0.002,-0.0,0.004,0.007,-0.003,3.387,0.499,6.095,0.002,0.002,0.004
0.999,0.026,0.467,0.015,0.0,0.0,0.0,0.0,0.0,0.0,2.192,1.345,2.468,-0.581,-0.579,-0.583,0.223,0.225,0.221,-0.782,-0.78,-0.786,-0.015,-0.01,-0.022,0.014,0.022,0.009,-0.017,-0.014,-0.021,1.587,0.046,0.582,0.223,0.782,0.015,0.015,0.017,0.001,0.001,0.001,0.002,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.004,0.002,0.002,0.001,0.003,0.002,0.007,0.004,0.002,0.005,-0.003,0.007,0.02,-0.004,3.381,0.499,6.114,0.002,0.002,0.003
0.999,0.025,0.467,0.014,-0.0,0.0,-0.0,0.0,0.0,-0.0,2.192,1.344,2.468,-0.582,-0.58,-0.583,0.224,0.226,0.222,-0.781,-0.779,-0.784,-0.014,-0.011,-0.017,0.012,0.016,0.007,-0.017,-0.015,-0.019,1.587,0.043,0.582,0.224,0.781,0.014,0.012,0.017,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.001,0.002,0.001,0.002,0.002,0.003,0.001,0.001,0.002,-0.001,0.004,-0.005,-0.003,3.385,0.504,6.1,0.002,0.001,0.003
1.0,0.024,0.467,0.014,0.0,0.0,-0.0,0.0,0.0,0.0,2.194,1.345,2.466,-0.583,-0.58,-0.588,0.223,0.225,0.22,-0.78,-0.777,-0.782,-0.006,0.008,-0.014,0.011,0.018,-0.004,-0.014,-0.004,-0.021,1.586,0.035,0.583,0.223,0.78,0.01,0.012,0.015,0.002,0.001,0.001,0.008,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.001,0.008,0.006,0.005,0.003,0.001,0.002,0.013,0.003,0.005,-0.008,0.002,0.003,-0.001,0.01,-0.001,3.399,0.499,6.084,0.001,0.001,0.002
0.999,0.026,0.464,0.014,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.194,1.349,2.467,-0.585,-0.58,-0.591,0.22,0.222,0.218,-0.779,-0.772,-0.783,-0.014,-0.004,-0.02,0.01,0.015,0.005,-0.018,-0.005,-0.025,1.584,0.041,0.585,0.22,0.779,0.014,0.01,0.019,0.003,0.001,0.002,0.004,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.003,0.005,0.004,0.006,0.004,0.002,0.004,0.003,0.007,0.006,0.011,0.004,-0.01,0.027,-0.008,0.028,3.42,0.484,6.075,0.002,0.001,0.004
1.0,0.028,0.465,0.016,-0.0,-0.0,0.0,0.0,0.0,-0.0,2.198,1.349,2.464,-0.587,-0.585,-0.589,0.22,0.222,0.219,-0.779,-0.778,-0.78,-0.014,-0.011,-0.017,0.014,0.021,0.007,-0.018,-0.016,-0.019,1.586,0.046,0.587,0.22,0.779,0.014,0.014,0.018,0.001,0.001,0.001,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.004,0.001,0.002,0.002,0.002,0.001,0.005,0.001,-0.004,-0.001,-0.001,-0.003,0.007,0.003,3.442,0.484,6.068,0.002,0.002,0.003
1.0,0.027,0.466,0.013,-0.0,-0.0,0.0,-0.0,0.0,-0.0,2.197,1.347,2.465,-0.587,-0.583,-0.598,0.222,0.229,0.217,-0.777,-0.765,-0.782,-0.016,-0.007,-0.024,-0.001,0.023,-0.034,-0.012,0.002,-0.02,1.586,0.046,0.587,0.222,0.777,0.017,0.02,0.014,0.004,0.003,0.004,0.004,0.017,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.003,0.005,0.005,0.02,0.006,0.001,0.004,0.003,0.005,0.032,0.008,-0.015,0.005,0.016,-0.005,-0.007,-0.01,3.447,0.493,6.044,0.003,0.004,0.002
