t (ms),a_x,a_y,a_z,g_x,g_y,g_z
553346,-7.970,1.061,-5.325,-0.002,0.011,-0.025
553449,-7.963,1.082,-5.353,0.001,0.017,-0.025
553553,-7.989,1.075,-5.322,-0.003,0.007,-0.028
553656,-7.975,1.061,-5.301,0.003,0.005,-0.026
553760,-7.985,1.053,-5.337,0.008,0.012,-0.026
553863,-8.006,1.053,-5.313,0.004,0.013,-0.028
553967,-7.994,1.032,-5.320,-0.012,0.013,-0.028
554070,-7.992,1.065,-5.325,-0.010,0.016,-0.025
554174,-7.980,1.058,-5.327,-0.004,0.011,-0.023
554277,-7.989,1.077,-5.325,-0.003,0.013,-0.023
554381,-7.992,1.077,-5.337,-0.006,0.010,-0.031
554485,-7.982,1.080,-5.332,-0.003,0.021,-0.025
554589,-7.958,1.053,-5.325,-0.002,0.008,-0.024
554692,-7.980,1.073,-5.358,-0.003,0.012,-0.024
554796,-7.987,1.075,-5.325,-0.003,0.014,-0.023
554899,-7.982,1.075,-5.306,-0.002,0.012,-0.022
555003,-7.977,1.085,-5.325,-0.003,0.011,-0.024
555107,-7.977,1.070,-5.344,-0.004,0.014,-0.025
555211,-7.975,1.070,-5.332,-0.000,0.011,-0.026
555314,-7.975,1.099,-5.351,0.007,0.010,-0.026
555418,-7.987,1.053,-5.315,-0.006,0.010,-0.023
555522,-7.989,1.087,-5.344,-0.007,0.023,-0.021
555626,-7.968,1.061,-5.337,-0.007,0.013,-0.026
555730,-7.954,1.085,-5.368,-0.003,0.013,-0.024
555834,-7.987,1.080,-5.329,-0.002,0.013,-0.023
555937,-7.982,1.087,-5.318,0.000,0.011,-0.025
556041,-7.963,1.075,-5.363,0.005,0.009,-0.026
556145,-7.973,1.037,-5.329,-0.010,0.011,-0.028
556249,-7.980,1.077,-5.327,-0.010,0.013,-0.027
556353,-7.975,1.061,-5.329,-0.007,0.015,-0.024
556457,-7.958,1.092,-5.351,-0.002,0.016,-0.025
556560,-7.980,1.104,-5.344,-0.005,0.021,-0.024
556664,-7.937,1.097,-5.365,-0.004,0.011,-0.026
556768,-7.954,1.085,-5.356,-0.003,0.010,-0.027
556871,-7.980,1.080,-5.351,-0.001,0.011,-0.026
556974,-7.982,1.056,-5.332,0.004,0.002,-0.025
557077,-7.970,1.065,-5.341,0.001,0.007,-0.023
557180,-7.963,1.085,-5.329,-0.007,0.013,-0.024
557283,-7.987,1.068,-5.332,-0.001,0.010,-0.027
557386,-7.994,1.085,-5.334,0.001,0.006,-0.024
557489,-7.968,1.068,-5.327,-0.001,0.006,-0.025
557592,-7.992,1.094,-5.306,-0.001,0.022,-0.020
557695,-7.966,1.073,-5.327,-0.003,0.009,-0.023
557798,-7.963,1.094,-5.351,-0.001,0.014,-0.022
557901,-7.975,1.089,-5.322,0.001,0.015,-0.021
558004,-7.987,1.077,-5.318,-0.006,0.011,-0.027
558107,-7.994,1.094,-5.313,-0.012,0.013,-0.026
558210,-7.961,1.085,-5.353,-0.007,0.017,-0.026
558313,-7.968,1.097,-5.329,-0.005,0.015,-0.027
558416,-7.970,1.104,-5.339,-0.002,0.013,-0.025
558519,-7.982,1.068,-5.306,0.001,0.016,-0.025
558622,-7.954,1.087,-5.380,-0.004,0.014,-0.025
558725,-7.954,1.087,-5.365,0.007,0.013,-0.022
558828,-7.963,1.097,-5.339,0.003,0.009,-0.023
558931,-7.970,1.082,-5.339,0.001,0.006,-0.025
559034,-7.973,1.092,-5.344,0.001,0.011,-0.024
559137,-7.973,1.087,-5.337,-0.009,0.017,-0.026
559240,-7.968,1.094,-5.341,-0.008,0.015,-0.027
559343,-7.963,1.085,-5.365,-0.005,0.016,-0.025
559446,-7.958,1.111,-5.368,-0.002,0.014,-0.023
559549,-7.961,1.087,-5.334,0.003,0.015,-0.022
559652,-7.946,1.089,-5.377,-0.004,0.014,-0.027
559755,-7.963,1.109,-5.339,-0.007,0.014,-0.026
559858,-7.958,1.094,-5.353,-0.003,0.012,-0.025
559961,-7.961,1.094,-5.377,-0.001,0.011,-0.026
560064,-7.951,1.099,-5.358,0.001,0.012,-0.024
560167,-7.954,1.094,-5.363,0.001,0.014,-0.023
560270,-7.963,1.109,-5.358,0.002,0.011,-0.022
560373,-7.949,1.125,-5.365,0.003,0.014,-0.021
560476,-7.951,1.101,-5.358,-0.009,0.017,-0.025
560579,-7.973,1.120,-5.344,-0.014,0.034,-0.021
560682,-7.925,1.135,-5.385,-0.007,0.028,-0.017
560785,-7.942,1.113,-5.411,-0.009,0.043,-0.028
560888,-7.875,1.120,-5.456,-0.006,0.044,-0.020
560991,-7.872,1.180,-5.432,0.004,0.035,-0.019
561094,-7.875,1.085,-5.492,-0.022,0.049,-0.050
561197,-7.882,1.099,-5.523,-0.034,0.037,-0.033
561300,-7.829,1.106,-5.521,0.001,0.028,-0.021
561403,-7.817,1.132,-5.535,-0.008,0.029,-0.031
561506,-7.807,1.106,-5.535,-0.007,0.019,-0.022
561609,-7.807,1.125,-5.598,-0.006,0.022,-0.014
561712,-7.798,1.161,-5.552,-0.017,0.011,-0.018
561815,-7.805,1.176,-5.540,-0.009,0.017,-0.029
561918,-7.796,1.118,-5.574,-0.001,0.010,-0.019
562021,-7.824,1.180,-5.516,-0.007,0.017,-0.017
562124,-7.796,1.185,-5.550,-0.013,0.021,-0.020
562227,-7.807,1.211,-5.567,-0.006,0.021,-0.024
562330,-7.781,1.207,-5.586,0.001,0.018,-0.024
562433,-7.750,1.211,-5.595,-0.005,0.018,-0.018
562536,-7.788,1.204,-5.555,-0.001,0.023,-0.027
562639,-7.757,1.202,-5.622,0.003,0.007,-0.023
562742,-7.810,1.190,-5.559,0.002,0.014,-0.034
562845,-7.824,1.120,-5.557,0.002,0.026,-0.023
562948,-7.745,1.207,-5.624,-0.019,0.018,-0.014
563051,-7.760,1.233,-5.612,0.002,0.015,-0.017
563154,-7.738,1.257,-5.610,-0.012,0.016,-0.015
563257,-7.752,1.221,-5.605,-0.005,0.007,-0.035
563360,-7.772,1.223,-5.612,0.004,0.006,-0.036
563463,-7.776,1.221,-5.590,0.009,0.007,-0.040
563566,-7.774,1.168,-5.576,-0.011,0.027,-0.026
563669,-7.762,1.226,-5.614,-0.003,0.012,-0.033
563772,-7.755,1.152,-5.643,-0.000,0.012,-0.039
563875,-7.784,1.176,-5.602,-0.001,0.011,-0.031
563978,-7.772,1.137,-5.578,-0.002,0.010,-0.030
564081,-7.781,1.166,-5.598,-0.003,0.015,-0.020
564184,-7.786,1.164,-5.590,0.003,0.014,-0.022
564287,-7.767,1.156,-5.610,-0.002,0.014,-0.027
564390,-7.767,1.156,-5.622,-0.008,0.017,-0.021
564493,-7.769,1.176,-5.593,-0.001,0.022,-0.025
564596,-7.736,1.168,-5.660,-0.002,0.013,-0.026
564699,-7.750,1.180,-5.614,-0.000,0.012,-0.026
564802,-7.769,1.176,-5.607,-0.003,0.011,-0.023
564906,-7.764,1.180,-5.600,-0.002,0.010,-0.024
565009,-7.762,1.188,-5.622,-0.001,0.011,-0.025
565113,-7.750,1.164,-5.622,-0.005,0.014,-0.026
565216,-7.748,1.154,-5.617,-0.001,0.011,-0.026
565320,-7.748,1.166,-5.617,0.004,0.008,-0.023
565424,-7.757,1.159,-5.619,0.002,0.010,-0.025
565528,-7.779,1.190,-5.602,-0.004,0.020,-0.021
565632,-7.743,1.161,-5.617,-0.005,0.009,-0.024
565736,-7.752,1.166,-5.626,-0.003,0.012,-0.027
565840,-7.767,1.168,-5.619,-0.003,0.013,-0.025
565943,-7.755,1.180,-5.607,-0.002,0.012,-0.024
566047,-7.745,1.159,-5.636,0.004,0.006,-0.024
566151,-7.755,1.173,-5.624,0.000,0.007,-0.026
566255,-7.769,1.164,-5.605,-0.003,0.010,-0.029
566359,-7.762,1.171,-5.617,-0.003,0.015,-0.024
566463,-7.776,1.166,-5.581,0.006,0.019,-0.024
566567,-7.731,1.156,-5.646,-0.002,0.014,-0.024
566671,-7.757,1.171,-5.629,-0.004,0.013,-0.027
566774,-7.769,1.166,-5.605,0.002,0.010,-0.025
566878,-7.764,1.171,-5.612,0.003,0.008,-0.025
566982,-7.762,1.132,-5.612,-0.006,0.012,-0.026
567086,-7.752,1.171,-5.610,-0.004,0.016,-0.026
567190,-7.762,1.156,-5.605,-0.005,0.013,-0.024
567294,-7.750,1.168,-5.626,-0.002,0.015,-0.025
567397,-7.762,1.156,-5.600,0.002,0.018,-0.022
567501,-7.726,1.156,-5.662,-0.001,0.014,-0.023
567605,-7.750,1.159,-5.631,-0.001,0.012,-0.024
567709,-7.755,1.173,-5.612,-0.001,0.011,-0.023
567812,-7.745,1.176,-5.626,-0.001,0.010,-0.025
567916,-7.755,1.171,-5.622,-0.003,0.013,-0.025
568020,-7.743,1.161,-5.636,-0.005,0.015,-0.023
568124,-7.743,1.161,-5.636,-0.001,0.012,-0.023
568228,-7.760,1.168,-5.622,-0.002,0.011,-0.023
568332,-7.750,1.178,-5.636,-0.002,0.010,-0.024
568436,-7.760,1.197,-5.634,-0.005,0.023,-0.020
568540,-7.721,1.180,-5.643,-0.003,0.011,-0.024
568643,-7.726,1.190,-5.657,-0.002,0.009,-0.026
568746,-7.752,1.168,-5.629,-0.004,0.012,-0.025
568849,-7.760,1.180,-5.622,-0.002,0.009,-0.026
568952,-7.748,1.173,-5.617,-0.002,0.010,-0.025
569055,-7.750,1.168,-5.617,-0.005,0.011,-0.023
569158,-7.750,1.192,-5.619,-0.001,0.014,-0.023
569261,-7.769,1.197,-5.624,-0.006,0.027,-0.018
569364,-7.724,1.204,-5.643,-0.004,0.020,-0.021
569467,-7.726,1.204,-5.672,0.000,0.014,-0.025
569570,-7.736,1.202,-5.655,-0.002,0.013,-0.026
569673,-7.748,1.183,-5.638,-0.004,0.012,-0.027
569776,-7.743,1.188,-5.665,-0.005,0.013,-0.024
569879,-7.733,1.195,-5.677,-0.002,0.010,-0.025
569982,-7.736,1.192,-5.636,-0.003,0.020,-0.022
570085,-7.717,1.204,-5.638,-0.004,0.011,-0.024
570188,-7.719,1.204,-5.665,-0.003,0.012,-0.023
570291,-7.736,1.197,-5.653,-0.001,0.015,-0.025
570394,-7.736,1.223,-5.614,-0.002,0.012,-0.028
570497,-7.736,1.195,-5.662,-0.004,0.011,-0.025
570600,-7.731,1.211,-5.648,-0.004,0.013,-0.030
570703,-7.724,1.176,-5.629,0.001,0.014,-0.025
570806,-7.702,1.190,-5.662,0.000,0.013,-0.027
570909,-7.724,1.183,-5.667,0.001,0.008,-0.025
571012,-7.728,1.188,-5.634,0.003,0.010,-0.023
571115,-7.740,1.185,-5.643,0.001,0.009,-0.022
571218,-7.731,1.199,-5.650,0.001,0.008,-0.026
571321,-7.728,1.192,-5.646,-0.004,0.011,-0.026
571424,-7.757,1.192,-5.634,-0.002,0.010,-0.027
571527,-7.743,1.190,-5.650,-0.002,0.011,-0.026
571630,-7.743,1.180,-5.626,0.001,0.017,-0.024
571733,-7.714,1.188,-5.657,0.001,0.005,-0.024
571836,-7.731,1.197,-5.657,-0.003,0.010,-0.024
571939,-7.755,1.192,-5.610,-0.002,0.014,-0.024
572042,-7.755,1.188,-5.636,-0.008,0.010,-0.028
572145,-7.745,1.195,-5.622,-0.001,0.013,-0.020
572248,-7.740,1.183,-5.650,0.002,0.018,-0.022
572351,-7.724,1.195,-5.657,0.001,0.018,-0.024
572454,-7.721,1.204,-5.665,-0.001,0.013,-0.025
572557,-7.733,1.183,-5.677,-0.006,0.023,-0.029
572660,-7.721,1.176,-5.657,-0.013,0.011,-0.022
572763,-7.726,1.185,-5.653,0.001,0.014,-0.023
572866,-7.738,1.195,-5.653,-0.004,0.015,-0.024
572969,-7.728,1.214,-5.648,-0.001,0.012,-0.024
573072,-7.717,1.219,-5.660,-0.002,0.014,-0.022
573175,-7.717,1.204,-5.669,-0.004,0.014,-0.023
573278,-7.717,1.207,-5.667,-0.002,0.013,-0.026
573381,-7.712,1.216,-5.686,-0.001,0.013,-0.024
573484,-7.728,1.204,-5.657,-0.001,0.019,-0.022
573587,-7.690,1.197,-5.681,-0.002,0.010,-0.025
573690,-7.724,1.202,-5.665,-0.002,0.012,-0.026
573793,-7.719,1.204,-5.667,-0.004,0.013,-0.025
573896,-7.712,1.204,-5.646,-0.002,0.011,-0.024
573999,-7.724,1.190,-5.667,-0.003,0.009,-0.025
574102,-7.702,1.207,-5.660,-0.005,0.011,-0.025
574205,-7.719,1.202,-5.653,-0.001,0.008,-0.024
574308,-7.709,1.211,-5.665,-0.001,0.008,-0.025
574411,-7.740,1.211,-5.612,0.000,0.017,-0.023
574514,-7.714,1.202,-5.674,-0.001,0.013,-0.023
574617,-7.700,1.211,-5.684,-0.005,0.015,-0.025
574720,-7.717,1.209,-5.665,-0.004,0.015,-0.024
574823,-7.721,1.226,-5.677,-0.001,0.010,-0.022
574926,-7.719,1.231,-5.665,0.001,0.012,-0.023
575029,-7.702,1.211,-5.684,-0.001,0.017,-0.024
575132,-7.697,1.216,-5.686,0.003,0.014,-0.025
575235,-7.717,1.214,-5.672,-0.000,0.011,-0.024
575338,-7.695,1.214,-5.729,-0.005,0.023,-0.022
575441,-7.705,1.216,-5.681,-0.003,0.012,-0.026
575544,-7.688,1.214,-5.681,-0.002,0.009,-0.026
575647,-7.717,1.204,-5.689,0.000,0.012,-0.027
575750,-7.717,1.207,-5.674,0.000,0.011,-0.025
575853,-7.700,1.214,-5.701,-0.001,0.014,-0.025
575956,-7.693,1.207,-5.701,-0.001,0.012,-0.024
576059,-7.688,1.223,-5.698,-0.002,0.014,-0.025
576162,-7.712,1.195,-5.650,0.001,0.014,-0.023
576265,-7.673,1.214,-5.710,-0.001,0.018,-0.023
576368,-7.683,1.197,-5.689,0.001,0.014,-0.023
576471,-7.673,1.216,-5.705,-0.001,0.011,-0.022
576574,-7.702,1.214,-5.696,0.000,0.009,-0.025
576677,-7.705,1.228,-5.684,-0.002,0.011,-0.025
576780,-7.688,1.223,-5.698,-0.004,0.016,-0.025
576883,-7.690,1.226,-5.720,-0.001,0.013,-0.025
576986,-7.688,1.223,-5.703,-0.001,0.011,-0.024
577089,-7.688,1.204,-5.674,-0.002,0.011,-0.024
577192,-7.683,1.226,-5.727,-0.004,0.017,-0.024
577295,-7.683,1.221,-5.713,-0.001,0.013,-0.024
577398,-7.681,1.221,-5.705,0.001,0.010,-0.025
577502,-7.690,1.216,-5.720,0.001,0.010,-0.025
577605,-7.673,1.226,-5.710,-0.001,0.012,-0.026
577708,-7.681,1.219,-5.727,-0.003,0.013,-0.025
577812,-7.700,1.223,-5.698,-0.003,0.011,-0.026
577916,-7.671,1.231,-5.705,-0.002,0.013,-0.025
578020,-7.676,1.243,-5.715,-0.002,0.026,-0.021
578124,-7.654,1.233,-5.720,-0.002,0.012,-0.025
578228,-7.666,1.231,-5.744,-0.003,0.014,-0.026
578332,-7.681,1.231,-5.727,-0.008,0.016,-0.025
578435,-7.688,1.233,-5.715,-0.002,0.013,-0.024
578539,-7.669,1.231,-5.737,-0.002,0.013,-0.024
578642,-7.678,1.226,-5.732,-0.003,0.012,-0.025
578746,-7.681,1.245,-5.725,-0.011,0.010,-0.026
578849,-7.673,1.250,-5.717,-0.004,0.019,-0.023
578953,-7.645,1.231,-5.758,-0.003,0.011,-0.026
579056,-7.647,1.226,-5.741,-0.000,0.012,-0.026
579160,-7.685,1.238,-5.710,-0.001,0.012,-0.025
579263,-7.671,1.235,-5.732,0.000,0.012,-0.023
579367,-7.678,1.228,-5.722,-0.002,0.014,-0.024
579471,-7.654,1.245,-5.746,-0.003,0.013,-0.026
579575,-7.659,1.233,-5.727,-0.003,0.013,-0.025
579678,-7.676,1.223,-5.693,-0.000,0.017,-0.024
579782,-7.635,1.228,-5.758,-0.000,0.017,-0.023
579885,-7.659,1.231,-5.732,0.002,0.014,-0.024
579989,-7.664,1.240,-5.708,0.001,0.011,-0.023
580092,-7.671,1.243,-5.722,0.000,0.011,-0.023
580196,-7.664,1.235,-5.739,-0.003,0.010,-0.026
580299,-7.664,1.216,-5.744,-0.003,0.011,-0.026
580403,-7.659,1.243,-5.744,-0.002,0.010,-0.027
580506,-7.666,1.240,-5.739,-0.002,0.010,-0.025
580610,-7.661,1.250,-5.787,-0.005,0.019,-0.023
580713,-7.654,1.243,-5.722,-0.004,0.007,-0.027
580817,-7.652,1.245,-5.720,0.001,0.010,-0.028
580920,-7.657,1.221,-5.756,0.002,0.015,-0.026
581024,-7.657,1.235,-5.748,0.002,0.014,-0.024
581128,-7.657,1.221,-5.729,-0.003,0.014,-0.025
581232,-7.647,1.238,-5.772,-0.007,0.013,-0.026
581336,-7.669,1.238,-5.758,-0.005,0.021,-0.022
581440,-7.635,1.235,-5.739,-0.002,0.009,-0.024
581544,-7.635,1.245,-5.760,-0.002,0.008,-0.024
581648,-7.671,1.240,-5.737,-0.003,0.013,-0.027
581751,-7.654,1.228,-5.756,-0.002,0.011,-0.026
581855,-7.635,1.223,-5.732,-0.003,0.011,-0.025
581958,-7.649,1.238,-5.760,-0.003,0.012,-0.025
582061,-7.659,1.223,-5.739,0.002,0.009,-0.027
582164,-7.640,1.245,-5.784,0.003,0.015,-0.028
582267,-7.659,1.235,-5.758,-0.002,0.010,-0.030
582370,-7.657,1.221,-5.744,-0.003,0.005,-0.030
582473,-7.676,1.195,-5.732,-0.002,0.011,-0.029
582576,-7.654,1.207,-5.741,-0.001,0.012,-0.027
582679,-7.640,1.197,-5.751,-0.001,0.014,-0.024
582782,-7.652,1.219,-5.741,-0.003,0.015,-0.023
582885,-7.649,1.216,-5.748,-0.004,0.013,-0.023
582988,-7.673,1.211,-5.710,-0.001,0.017,-0.023
583091,-7.630,1.228,-5.772,-0.005,0.015,-0.025
583194,-7.635,1.238,-5.753,0.001,0.011,-0.025
583297,-7.649,1.247,-5.744,-0.000,0.008,-0.030
583400,-7.673,1.231,-5.744,-0.003,0.003,-0.031
583503,-7.664,1.219,-5.751,-0.005,0.003,-0.030
583606,-7.676,1.183,-5.737,-0.001,0.009,-0.030
583709,-7.673,1.192,-5.715,-0.003,0.012,-0.025
583812,-7.683,1.190,-5.720,0.006,0.014,-0.021
583915,-7.652,1.207,-5.777,0.005,0.017,-0.021
584018,-7.664,1.211,-5.739,-0.005,0.011,-0.022
584121,-7.666,1.221,-5.725,-0.001,0.011,-0.023
584224,-7.659,1.223,-5.732,0.001,0.015,-0.021
584327,-7.649,1.221,-5.758,-0.002,0.015,-0.023
584430,-7.652,1.209,-5.760,-0.004,0.015,-0.025
584533,-7.647,1.214,-5.756,-0.003,0.013,-0.025
584636,-7.659,1.219,-5.746,-0.000,0.009,-0.024
584739,-7.654,1.233,-5.772,-0.002,0.019,-0.021
584842,-7.642,1.233,-5.756,0.004,0.009,-0.025
584945,-7.642,1.231,-5.739,-0.002,0.008,-0.028
585048,-7.664,1.216,-5.746,-0.001,0.013,-0.026
585151,-7.657,1.211,-5.741,-0.000,0.012,-0.025
585254,-7.633,1.211,-5.768,-0.002,0.014,-0.025
585357,-7.654,1.216,-5.765,-0.007,0.014,-0.027
585460,-7.645,1.219,-5.751,-0.004,0.013,-0.024
585563,-7.657,1.226,-5.746,-0.002,0.023,-0.021
585666,-7.623,1.231,-5.787,-0.003,0.015,-0.024
585769,-7.635,1.235,-5.775,-0.002,0.011,-0.025
585872,-7.649,1.231,-5.770,-0.006,0.014,-0.023
585975,-7.645,1.228,-5.758,-0.003,0.011,-0.023
586078,-7.647,1.228,-5.768,-0.004,0.012,-0.026
586181,-7.635,1.233,-5.772,-0.005,0.013,-0.025
586284,-7.635,1.233,-5.756,0.000,0.010,-0.025
586387,-7.652,1.235,-5.746,0.000,0.010,-0.025
586490,-7.626,1.223,-5.787,-0.004,0.015,-0.025
586593,-7.638,1.231,-5.765,-0.003,0.014,-0.023
586696,-7.635,1.245,-5.758,0.002,0.014,-0.022
586799,-7.645,1.235,-5.780,-0.000,0.013,-0.024
586902,-7.638,1.240,-5.768,-0.003,0.014,-0.026
587005,-7.616,1.228,-5.758,-0.002,0.015,-0.023
587108,-7.623,1.226,-5.792,-0.002,0.012,-0.026
587211,-7.652,1.247,-5.734,0.000,0.018,-0.023
587314,-7.618,1.228,-5.784,-0.001,0.016,-0.024
587417,-7.633,1.247,-5.782,-0.001,0.014,-0.022
587520,-7.633,1.259,-5.768,-0.005,0.014,-0.024
587623,-7.628,1.255,-5.768,-0.006,0.012,-0.025
587726,-7.628,1.247,-5.775,-0.005,0.012,-0.025
587829,-7.614,1.245,-5.775,-0.004,0.013,-0.025
587932,-7.618,1.255,-5.777,-0.003,0.013,-0.025
588035,-7.633,1.247,-5.792,-0.002,0.010,-0.024
588138,-7.611,1.264,-5.806,-0.004,0.022,-0.023
588241,-7.604,1.247,-5.813,-0.005,0.017,-0.025
588344,-7.609,1.255,-5.799,-0.002,0.011,-0.026
588447,-7.616,1.235,-5.830,0.000,0.013,-0.025
588550,-7.602,1.250,-5.804,0.001,0.012,-0.024
588653,-7.594,1.235,-5.794,-0.002,0.012,-0.024
588756,-7.604,1.259,-5.811,-0.003,0.011,-0.025
588859,-7.614,1.269,-5.789,-0.004,0.011,-0.026
588962,-7.628,1.221,-5.760,-0.001,0.011,-0.026
589065,-7.585,1.255,-5.816,-0.001,0.017,-0.025
589168,-7.604,1.255,-5.796,-0.001,0.014,-0.024
589271,-7.599,1.271,-5.796,0.013,0.008,-0.027
589374,-7.606,1.233,-5.784,0.009,0.010,-0.029
589477,-7.618,1.223,-5.813,-0.003,0.013,-0.029
589580,-7.597,1.233,-5.816,-0.001,0.012,-0.028
589684,-7.614,1.199,-5.799,-0.006,0.011,-0.026
589787,-7.628,1.235,-5.784,-0.003,0.019,-0.021
589890,-7.587,1.233,-5.813,-0.003,0.013,-0.025
589993,-7.602,1.240,-5.820,-0.002,0.013,-0.023
590096,-7.611,1.252,-5.804,-0.003,0.014,-0.024
590200,-7.614,1.247,-5.823,-0.004,0.013,-0.023
590304,-7.592,1.240,-5.808,-0.003,0.012,-0.027
590407,-7.592,1.243,-5.818,-0.002,0.010,-0.026
590510,-7.597,1.226,-5.811,0.001,0.007,-0.026
