t (ms),a_x,a_y,a_z,g_x,g_y,g_z
647125,-7.626,1.094,-5.737,-0.097,-0.706,-0.162
647228,-8.037,0.998,-5.049,-0.044,-0.528,-0.129
647331,-8.310,0.977,-4.707,0.014,-0.291,-0.091
647434,-8.368,0.984,-4.599,0.003,-0.098,-0.035
647537,-8.384,0.962,-4.468,-0.024,0.099,-0.019
647641,-8.353,0.996,-4.683,-0.045,0.236,0.007
647744,-8.248,1.003,-4.915,-0.005,0.391,0.062
647847,-7.922,1.204,-5.409,0.056,0.589,0.070
647951,-7.597,1.137,-6.036,0.034,0.621,0.050
648054,-7.214,0.970,-6.369,0.016,0.437,0.075
648158,-6.773,1.480,-6.783,-0.021,0.367,0.066
648262,-6.555,1.317,-6.974,-0.032,0.263,0.041
648365,-6.472,1.326,-6.986,0.026,0.187,-0.011
648468,-6.503,1.269,-7.044,0.019,0.128,-0.015
648572,-6.256,1.197,-7.276,0.059,0.052,0.008
648676,-6.206,1.262,-7.199,-0.029,0.083,-0.017
648780,-6.160,1.279,-7.324,0.016,0.044,-0.014
648884,-6.325,1.221,-7.190,0.002,0.022,-0.025
648988,-6.146,1.343,-7.367,0.025,-0.030,-0.069
649092,-6.246,1.250,-7.242,-0.003,-0.229,-0.022
649196,-6.507,1.302,-7.137,-0.048,-0.371,-0.081
649300,-6.967,1.168,-6.749,-0.072,-0.661,-0.108
649404,-7.448,1.312,-5.847,0.102,-0.508,-0.096
649507,-7.685,0.972,-5.945,0.110,-0.614,-0.161
649611,-8.210,0.840,-4.966,0.106,-0.516,-0.173
649715,-8.358,0.893,-4.408,0.099,-0.228,-0.086
649819,-8.313,0.508,-4.477,-0.072,0.060,0.027
649923,-8.310,0.788,-4.671,-0.211,0.320,0.061
650027,-7.975,0.871,-4.997,-0.228,0.628,0.094
650131,-7.539,1.094,-6.144,-0.059,0.851,0.149
650235,-6.970,1.561,-6.706,0.100,0.553,0.056
650339,-6.764,1.204,-6.862,0.027,0.284,0.037
650443,-6.541,1.288,-7.017,0.041,0.212,0.014
650546,-6.507,1.384,-7.029,-0.037,0.137,0.018
650650,-6.486,1.300,-6.991,-0.012,0.092,-0.002
650754,-6.366,1.389,-7.025,-0.038,0.106,-0.017
650858,-6.191,1.283,-7.281,0.118,0.068,-0.009
650962,-6.144,1.190,-7.321,-0.038,0.099,-0.019
651066,-6.088,1.322,-7.338,-0.027,0.036,-0.014
651170,-6.167,1.322,-7.278,-0.011,0.016,-0.022
651274,-6.088,1.295,-7.312,0.002,0.009,-0.031
651378,-6.292,1.219,-7.298,0.021,-0.069,-0.078
651481,-6.294,1.393,-7.216,-0.038,-0.203,-0.059
651584,-6.443,1.257,-7.228,-0.027,-0.323,-0.088
651687,-6.773,1.405,-7.257,0.015,-0.713,-0.144
651791,-7.441,0.821,-5.550,0.179,-0.976,-0.232
651894,-7.970,0.596,-5.327,0.069,-0.621,-0.152
651998,-8.289,0.658,-4.815,0.001,-0.363,-0.084
652101,-8.473,0.706,-4.441,-0.014,-0.111,-0.067
652204,-8.507,0.634,-4.396,-0.073,0.044,0.015
652307,-8.440,0.807,-4.642,-0.068,0.168,0.030
652410,-8.100,1.046,-4.604,-0.142,0.269,0.013
652514,-8.035,0.888,-5.440,0.031,0.533,0.024
652617,-7.705,0.996,-5.916,0.093,0.559,0.057
652720,-7.192,1.099,-6.311,0.124,0.617,0.099
652823,-6.934,0.898,-6.881,0.017,0.362,0.109
652926,-6.747,0.972,-6.917,0.009,0.296,0.047
653030,-6.534,1.111,-7.010,-0.040,0.196,-0.015
