t (ms),a_x,a_y,a_z,g_x,g_y,g_z
458,-0.584,0.287,-9.931,-0.03,-0.003,-0.014
560,-0.596,0.29,-10.333,-0.03,-0.003,-0.014
662,-0.606,0.285,-10.357,-0.03,-0.003,-0.014
764,-0.599,0.299,-10.364,-0.03,-0.003,-0.014
866,-0.608,0.292,-10.355,-0.03,-0.003,-0.014
968,-0.601,0.292,-10.355,-0.03,-0.004,-0.014
1070,-0.611,0.29,-10.343,-0.03,-0.004,-0.014
1172,-0.618,0.299,-10.345,-0.03,-0.004,-0.013
1274,-0.603,0.294,-10.333,-0.031,-0.003,-0.014
1376,-0.596,0.299,-10.336,-0.03,-0.004,-0.014
1478,-0.603,0.292,-10.345,-0.03,-0.004,-0.014
1580,-0.603,0.297,-10.348,-0.03,-0.004,-0.014
1682,-0.608,0.287,-10.343,-0.029,-0.004,-0.014
1784,-0.611,0.29,-10.357,-0.03,-0.003,-0.014
1886,-0.606,0.292,-10.348,-0.03,-0.004,-0.014
1988,-0.608,0.294,-10.343,-0.03,-0.003,-0.014
2090,-0.611,0.292,-10.353,-0.03,-0.003,-0.014
2192,-0.608,0.302,-10.341,-0.03,-0.004,-0.014
2294,-0.618,0.299,-10.333,-0.029,-0.004,-0.014
2396,-0.608,0.292,-10.348,-0.03,-0.004,-0.014
2498,-0.606,0.294,-10.364,-0.03,-0.003,-0.014
2600,-0.608,0.299,-10.343,-0.03,-0.003,-0.014
2702,-0.611,0.299,-10.345,-0.03,-0.003,-0.014
2804,-0.603,0.299,-10.345,-0.03,-0.004,-0.014
2906,-0.606,0.304,-10.364,-0.029,-0.004,-0.013
3008,-0.606,0.294,-10.348,-0.03,-0.004,-0.014
3110,-0.611,0.302,-10.35,-0.029,-0.004,-0.014
3212,-0.606,0.285,-10.355,-0.03,-0.004,-0.014
3314,-0.611,0.294,-10.35,-0.03,-0.004,-0.013
3416,-0.601,0.292,-10.357,-0.03,-0.003,-0.014
3518,-0.606,0.285,-10.345,-0.03,-0.004,-0.014
3620,-0.599,0.299,-10.355,-0.03,-0.004,-0.014
3722,-0.611,0.292,-10.353,-0.03,-0.004,-0.014
3824,-0.603,0.302,-10.355,-0.03,-0.004,-0.014
3926,-0.606,0.297,-10.345,-0.03,-0.004,-0.014
4028,-0.603,0.297,-10.357,-0.03,-0.004,-0.014
4130,-0.608,0.297,-10.362,-0.03,-0.004,-0.014
4232,-0.608,0.294,-10.343,-0.03,-0.004,-0.014
4334,-0.599,0.292,-10.348,-0.03,-0.003,-0.014
4436,-0.611,0.292,-10.341,-0.029,-0.004,-0.014
4538,-0.606,0.294,-10.348,-0.03,-0.004,-0.013
4640,-0.611,0.299,-10.35,-0.03,-0.004,-0.014
4742,-0.606,0.294,-10.343,-0.03,-0.004,-0.014
4844,-0.615,0.292,-10.341,-0.03,-0.004,-0.014
4946,-0.608,0.297,-10.357,-0.03,-0.004,-0.014
5048,-0.603,0.302,-10.353,-0.031,-0.004,-0.014
