t (ms),a_x,a_y,a_z,g_x,g_y,g_z
59728,-4.492,0.328,-8.598,-0.012,0.009,-0.018
59831,-4.472,0.328,-8.602,-0.02,0.011,-0.021
59934,-4.52,0.323,-8.562,-0.013,0.018,-0.018
60037,-4.434,0.33,-8.617,-0.02,0.019,-0.019
60141,-4.475,0.333,-8.593,-0.024,0.026,-0.02
60244,-4.494,0.342,-8.598,-0.02,0.021,-0.019
60348,-4.444,0.333,-8.629,-0.018,0.022,-0.016
60451,-4.446,0.357,-8.619,-0.013,0.025,-0.016
60554,-4.456,0.326,-8.622,-0.01,0.016,-0.018
60657,-4.422,0.338,-8.633,-0.02,0.022,-0.022
60761,-4.413,0.338,-8.645,-0.021,0.015,-0.021
60864,-4.439,0.347,-8.612,-0.022,0.019,-0.025
60967,-4.456,0.369,-8.631,-0.017,0.029,-0.014
61071,-4.365,0.352,-8.679,-0.019,0.026,-0.019
61175,-4.374,0.359,-8.679,-0.014,0.023,-0.017
61278,-4.384,0.342,-8.633,-0.015,0.012,-0.018
61382,-4.391,0.345,-8.66,-0.016,0.014,-0.017
61485,-4.372,0.35,-8.662,-0.016,0.015,-0.017
61588,-4.384,0.354,-8.65,-0.017,0.013,-0.019
61691,-4.377,0.354,-8.657,-0.016,0.014,-0.018
61795,-4.381,0.357,-8.643,-0.013,0.012,-0.016
61899,-4.398,0.352,-8.645,-0.015,0.017,-0.018
62003,-4.405,0.335,-8.624,-0.015,0.018,-0.016
62107,-4.377,0.352,-8.679,-0.016,0.035,-0.014
62211,-4.336,0.342,-8.665,-0.009,0.035,-0.014
62314,-4.283,0.335,-8.715,-0.016,0.034,-0.016
62417,-4.305,0.352,-8.715,-0.02,0.032,-0.02
62520,-4.281,0.366,-8.698,-0.019,0.031,-0.017
62623,-4.281,0.362,-8.715,-0.019,0.034,-0.018
62726,-4.247,0.362,-8.734,-0.026,0.034,-0.022
62829,-4.183,0.376,-8.78,-0.021,0.024,-0.02
62932,-4.216,0.373,-8.741,-0.015,0.011,-0.019
63035,-4.214,0.388,-8.741,-0.014,0.006,-0.023
63138,-4.25,0.369,-8.703,-0.016,0.007,-0.02
63241,-4.302,0.362,-8.691,-0.014,0.013,-0.02
63344,-4.199,0.347,-8.746,-0.015,0.012,-0.022
63447,-4.245,0.354,-8.732,-0.013,0.011,-0.018
63550,-4.252,0.352,-8.732,-0.015,0.013,-0.019
63653,-4.264,0.364,-8.717,-0.014,0.019,-0.019
63756,-4.228,0.357,-8.76,-0.011,0.023,-0.015
63859,-4.216,0.342,-8.727,-0.01,0.017,-0.014
63962,-4.219,0.35,-8.746,-0.017,0.016,-0.019
64065,-4.238,0.347,-8.746,-0.017,0.013,-0.019
64168,-4.211,0.342,-8.739,-0.016,0.013,-0.018
64271,-4.226,0.352,-8.724,-0.017,0.013,-0.017
64374,-4.228,0.354,-8.739,-0.015,0.014,-0.018
64477,-4.269,0.335,-8.724,-0.008,0.022,-0.015
64580,-4.185,0.347,-8.763,-0.01,0.012,-0.021
64683,-4.197,0.35,-8.724,-0.013,0.017,-0.018
64786,-4.257,0.302,-8.701,-0.026,0.024,-0.025
64889,-4.209,0.369,-8.741,-0.024,0.03,-0.018
64992,-4.173,0.388,-8.775,-0.014,0.029,-0.009
65095,-4.149,0.35,-8.765,-0.015,0.029,-0.014
65198,-4.123,0.357,-8.799,-0.02,0.023,-0.02
65301,-4.116,0.359,-8.801,-0.018,0.014,-0.019
65404,-4.132,0.342,-8.796,-0.017,0.007,-0.041
65507,-4.173,0.335,-8.77,-0.017,0.011,-0.021
65610,-4.149,0.39,-8.77,-0.01,0.007,-0.024
65713,-4.197,0.354,-8.732,-0.018,0.017,-0.04
65816,-4.173,0.29,-8.763,-0.013,0.01,-0.019
65919,-4.178,0.306,-8.77,-0.015,0.01,-0.015
66022,-4.18,0.34,-8.768,-0.017,0.005,-0.019
66125,-4.154,0.323,-8.763,-0.014,0.005,-0.019
66228,-4.199,0.318,-8.736,-0.023,0.009,-0.023
66331,-4.219,0.335,-8.744,-0.021,0.009,-0.02
66434,-4.192,0.326,-8.76,-0.014,0.008,-0.017
66537,-4.216,0.342,-8.751,-0.017,0.02,-0.014
66640,-4.149,0.338,-8.77,-0.014,0.011,-0.016
66743,-4.19,0.347,-8.772,-0.012,0.004,-0.016
66846,-4.214,0.335,-8.753,-0.015,-0.001,-0.02
66949,-4.245,0.328,-8.732,-0.011,0.0,-0.018
67052,-4.243,0.311,-8.748,-0.011,0.005,-0.02
67155,-4.226,0.294,-8.724,-0.012,0.007,-0.021
67258,-4.238,0.311,-8.727,-0.009,0.006,-0.022
67361,-4.233,0.278,-8.734,-0.011,0.007,-0.019
67464,-4.269,0.292,-8.746,-0.031,0.01,-0.024
67567,-4.243,0.294,-8.712,-0.017,0.009,-0.024
67670,-4.219,0.283,-8.746,-0.015,0.017,-0.018
67773,-4.247,0.285,-8.746,-0.019,0.019,-0.021
67876,-4.233,0.302,-8.744,-0.021,0.014,-0.018
67979,-4.259,0.304,-8.729,-0.016,0.013,-0.018
68082,-4.231,0.311,-8.741,-0.021,0.015,-0.019
68185,-4.245,0.299,-8.722,-0.016,0.015,-0.019
68288,-4.214,0.306,-8.763,-0.016,0.019,-0.018
68391,-4.243,0.304,-8.724,-0.017,0.013,-0.017
68494,-4.245,0.306,-8.729,-0.017,0.011,-0.02
68597,-4.247,0.304,-8.739,-0.015,0.011,-0.018
68700,-4.252,0.311,-8.732,-0.014,0.012,-0.017
68803,-4.209,0.302,-8.734,-0.012,0.016,-0.016
68906,-4.226,0.311,-8.741,-0.015,0.017,-0.017
69009,-4.24,0.297,-8.717,-0.011,0.016,-0.017
69112,-4.197,0.314,-8.768,-0.015,0.023,-0.019
69215,-4.228,0.297,-8.736,-0.015,0.014,-0.017
69318,-4.211,0.306,-8.748,-0.017,0.013,-0.019
69421,-4.223,0.297,-8.758,-0.015,0.013,-0.02
69524,-4.209,0.302,-8.746,-0.017,0.013,-0.018
69627,-4.202,0.299,-8.763,-0.017,0.013,-0.018
69730,-4.211,0.304,-8.756,-0.016,0.011,-0.02
69833,-4.233,0.314,-8.727,-0.011,0.009,-0.017
69936,-4.233,0.314,-8.751,-0.014,0.009,-0.016
70039,-4.226,0.299,-8.732,-0.015,0.013,-0.018
70142,-4.223,0.29,-8.734,-0.014,0.012,-0.018
70245,-4.247,0.294,-8.736,-0.013,0.022,-0.015
70348,-4.19,0.297,-8.748,-0.01,0.016,-0.017
70451,-4.195,0.294,-8.763,-0.009,0.016,-0.016
70554,-4.257,0.275,-8.708,-0.012,0.011,-0.019
70657,-4.202,0.287,-8.758,-0.013,0.012,-0.018
70760,-4.214,0.259,-8.763,-0.015,0.018,-0.016
70863,-4.197,0.256,-8.746,-0.018,0.017,-0.021
70967,-4.221,0.273,-8.748,-0.021,0.016,-0.018
71070,-4.204,0.287,-8.765,-0.015,0.015,-0.016
71173,-4.204,0.285,-8.748,-0.019,0.017,-0.017
71276,-4.216,0.271,-8.76,-0.019,0.014,-0.019
71379,-4.197,0.28,-8.789,-0.026,0.027,-0.018
71482,-4.173,0.285,-8.76,-0.018,0.017,-0.016
71585,-4.161,0.28,-8.799,-0.018,0.017,-0.019
71688,-4.195,0.311,-8.775,-0.02,0.017,-0.016
71791,-4.156,0.314,-8.775,-0.017,0.013,-0.015
71894,-4.156,0.302,-8.784,-0.018,0.01,-0.02
71997,-4.173,0.297,-8.765,-0.018,0.007,-0.021
72100,-4.187,0.292,-8.753,-0.017,0.009,-0.017
72203,-4.197,0.299,-8.756,-0.015,0.01,-0.018
72306,-4.183,0.294,-8.753,-0.017,0.015,-0.018
72409,-4.207,0.285,-8.765,-0.018,0.018,-0.018
72512,-4.18,0.306,-8.792,-0.019,0.026,-0.018
72616,-4.149,0.306,-8.77,-0.016,0.013,-0.017
72719,-4.128,0.306,-8.792,-0.016,0.009,-0.02
72823,-4.192,0.294,-8.765,-0.018,0.006,-0.019
72926,-4.18,0.302,-8.741,-0.016,0.006,-0.019
73029,-4.192,0.294,-8.772,-0.016,0.006,-0.02
73132,-4.195,0.294,-8.77,-0.014,0.006,-0.02
73236,-4.197,0.294,-8.751,-0.012,0.006,-0.019
73339,-4.214,0.283,-8.756,-0.013,0.005,-0.021
73442,-4.211,0.283,-8.739,-0.012,0.005,-0.021
73545,-4.238,0.249,-8.722,-0.011,0.008,-0.02
73648,-4.207,0.285,-8.772,-0.014,0.016,-0.02
73751,-4.216,0.268,-8.736,-0.014,0.008,-0.02
73855,-4.211,0.256,-8.756,-0.016,0.008,-0.022
73958,-4.24,0.254,-8.756,-0.011,0.012,-0.022
74061,-4.233,0.244,-8.756,-0.013,0.006,-0.022
