t (ms),a_x,a_y,a_z,g_x,g_y,g_z
10654,0.06,-0.563,-10.403,-0.031,-0.005,-0.008
10757,0.06,-0.558,-10.396,-0.031,-0.005,-0.009
10860,0.067,-0.558,-10.403,-0.031,-0.004,-0.009
10963,0.065,-0.553,-10.396,-0.031,-0.005,-0.009
11066,0.062,-0.56,-10.393,-0.031,-0.005,-0.009
11169,0.055,-0.563,-10.4,-0.031,-0.004,-0.009
11272,0.06,-0.563,-10.4,-0.031,-0.005,-0.009
11375,0.062,-0.555,-10.391,-0.031,-0.005,-0.009
11478,0.053,-0.563,-10.396,-0.031,-0.005,-0.008
11581,0.06,-0.57,-10.408,-0.03,-0.004,-0.009
11684,0.062,-0.563,-10.396,-0.031,-0.005,-0.009
11787,0.06,-0.563,-10.4,-0.031,-0.005,-0.009
11890,0.062,-0.563,-10.408,-0.031,-0.004,-0.009
11993,0.057,-0.57,-10.4,-0.031,-0.005,-0.009
12096,0.055,-0.567,-10.405,-0.031,-0.005,-0.009
12199,0.067,-0.565,-10.408,-0.031,-0.005,-0.009
12302,0.067,-0.555,-10.391,-0.031,-0.005,-0.009
12405,0.053,-0.565,-10.403,-0.032,-0.005,-0.009
12508,0.06,-0.567,-10.391,-0.031,-0.004,-0.009
12611,0.06,-0.558,-10.388,-0.031,-0.005,-0.009
12714,0.055,-0.563,-10.384,-0.031,-0.005,-0.009
12817,0.065,-0.565,-10.403,-0.031,-0.005,-0.009
12920,0.062,-0.565,-10.408,-0.031,-0.005,-0.009
13023,0.062,-0.565,-10.398,-0.031,-0.005,-0.009
13126,0.055,-0.567,-10.403,-0.031,-0.005,-0.009
13229,0.065,-0.551,-10.396,-0.032,-0.005,-0.009
13332,0.053,-0.56,-10.4,-0.031,-0.005,-0.009
13435,0.06,-0.565,-10.4,-0.031,-0.005,-0.009
13538,0.062,-0.555,-10.41,-0.031,-0.005,-0.009
13641,0.057,-0.558,-10.4,-0.031,-0.005,-0.009
13744,0.062,-0.563,-10.396,-0.032,-0.005,-0.009
13847,0.057,-0.565,-10.4,-0.031,-0.005,-0.009
13950,0.062,-0.563,-10.384,-0.031,-0.005,-0.009
14053,0.069,-0.56,-10.381,-0.031,-0.004,-0.009
14156,0.069,-0.555,-10.405,-0.031,-0.005,-0.009
14259,0.055,-0.56,-10.405,-0.031,-0.005,-0.009
