t (ms),a_x,a_y,a_z,g_x,g_y,g_z
61605,-5.995,2.27,-7.415,-0.014,0.013,-0.017
61708,-5.993,2.279,-7.432,-0.014,0.014,-0.017
61810,-5.983,2.255,-7.434,-0.015,0.014,-0.018
61913,-5.981,2.282,-7.427,-0.014,0.021,-0.017
62016,-5.993,2.277,-7.424,-0.011,0.01,-0.017
62119,-5.976,2.282,-7.434,-0.013,0.012,-0.018
62222,-5.995,2.27,-7.422,-0.014,0.014,-0.017
62325,-5.966,2.291,-7.432,-0.015,0.015,-0.016
62428,-5.981,2.282,-7.417,-0.014,0.013,-0.017
62531,-5.976,2.277,-7.42,-0.016,0.012,-0.018
62634,-5.986,2.265,-7.417,-0.015,0.014,-0.019
62737,-5.981,2.291,-7.393,-0.015,0.013,-0.018
62840,-5.978,2.284,-7.415,-0.01,0.018,-0.015
62943,-5.945,2.265,-7.444,-0.012,0.014,-0.018
63046,-5.986,2.279,-7.417,-0.013,0.015,-0.018
63149,-5.978,2.284,-7.42,-0.015,0.014,-0.018
63252,-5.971,2.279,-7.42,-0.014,0.014,-0.017
63355,-5.962,2.284,-7.422,-0.014,0.015,-0.018
63458,-5.969,2.272,-7.417,-0.013,0.017,-0.018
63561,-5.976,2.274,-7.42,-0.014,0.015,-0.018
63664,-5.969,2.282,-7.424,-0.014,0.019,-0.018
63767,-5.969,2.274,-7.463,-0.013,0.026,-0.015
63870,-5.95,2.274,-7.427,-0.016,0.015,-0.019
63973,-5.947,2.258,-7.458,-0.013,0.018,-0.019
64076,-5.966,2.265,-7.448,-0.012,0.019,-0.018
64179,-5.93,2.279,-7.444,-0.011,0.016,-0.015
64282,-5.923,2.277,-7.448,-0.012,0.015,-0.015
64385,-5.933,2.279,-7.463,-0.013,0.012,-0.017
64488,-5.947,2.27,-7.468,-0.016,0.014,-0.017
64591,-5.933,2.282,-7.477,-0.016,0.019,-0.017
64694,-5.935,2.272,-7.448,-0.018,0.007,-0.019
64797,-5.95,2.27,-7.434,-0.02,0.011,-0.02
64900,-5.974,2.272,-7.436,-0.02,0.012,-0.018
65003,-5.93,2.274,-7.456,-0.016,0.007,-0.016
65105,-5.94,2.277,-7.446,-0.015,0.009,-0.016
65208,-5.952,2.289,-7.441,-0.015,0.01,-0.017
65311,-5.947,2.294,-7.432,-0.014,0.011,-0.016
65414,-5.974,2.294,-7.417,-0.012,0.013,-0.017
65517,-5.928,2.279,-7.448,-0.012,0.013,-0.018
65620,-5.964,2.282,-7.429,-0.012,0.012,-0.017
65723,-5.966,2.303,-7.415,-0.011,0.01,-0.016
65826,-5.954,2.289,-7.42,-0.012,0.012,-0.016
65929,-5.95,2.286,-7.46,-0.015,0.011,-0.018
