t (ms),a_x,a_y,a_z,g_x,g_y,g_z
50664,-2.818,0.845,-9.280,-0.033,0.000,-0.013
50767,-2.854,0.941,-9.194,-0.031,0.008,-0.030
50870,-2.883,0.843,-9.234,-0.030,0.015,-0.023
50973,-2.878,0.883,-9.242,-0.022,0.012,-0.025
51076,-2.861,0.862,-9.280,-0.021,0.018,-0.024
51179,-2.868,0.915,-9.246,-0.032,0.010,-0.020
51282,-2.847,0.912,-9.254,-0.030,0.015,-0.022
51385,-2.871,0.924,-9.225,-0.027,0.023,-0.031
51488,-2.868,0.912,-9.232,-0.019,0.022,-0.024
51591,-2.844,0.876,-9.263,-0.010,0.014,-0.020
51694,-2.854,0.898,-9.263,-0.017,0.018,-0.023
51797,-2.859,0.931,-9.244,-0.015,0.014,-0.019
51900,-2.856,0.905,-9.227,-0.015,0.014,-0.019
52003,-2.835,0.900,-9.237,-0.014,0.022,-0.021
52106,-2.825,0.883,-9.278,-0.022,0.006,-0.017
52209,-2.849,0.939,-9.242,-0.025,0.015,-0.022
52312,-2.863,0.927,-9.232,-0.024,0.013,-0.022
52415,-2.840,0.924,-9.242,-0.023,0.005,-0.026
52518,-2.851,0.950,-9.246,-0.022,0.014,-0.027
52621,-2.873,0.910,-9.266,-0.030,0.024,-0.029
52724,-2.863,0.939,-9.270,-0.053,0.002,-0.023
52827,-2.825,0.986,-9.218,-0.037,0.010,-0.035
52930,-2.851,0.953,-9.273,-0.020,0.020,-0.028
53033,-2.861,0.955,-9.203,-0.030,0.014,-0.022
53136,-2.825,0.998,-9.268,-0.028,0.018,-0.028
53239,-2.835,1.039,-9.239,-0.025,0.018,-0.032
53342,-2.840,1.022,-9.251,-0.031,0.018,-0.031
53445,-2.816,1.027,-9.239,-0.023,0.016,-0.029
53548,-2.789,1.003,-9.246,-0.013,0.007,-0.026
53651,-2.818,1.013,-9.203,-0.002,0.014,-0.022
53754,-2.823,0.996,-9.254,-0.005,0.011,-0.012
53857,-2.837,0.979,-9.210,0.008,-0.004,-0.010
53960,-2.837,0.972,-9.199,0.018,-0.017,-0.018
54063,-2.921,0.915,-9.234,0.001,-0.008,-0.023
54166,-2.935,0.931,-9.210,-0.005,-0.001,-0.025
54269,-2.911,0.886,-9.258,-0.010,0.007,-0.031
54372,-2.899,0.895,-9.234,-0.010,-0.005,-0.031
54475,-2.942,0.927,-9.225,-0.010,0.006,-0.031
54578,-2.954,0.874,-9.213,-0.011,-0.006,-0.031
54681,-2.957,0.879,-9.230,-0.011,-0.011,-0.032
54784,-3.014,0.845,-9.206,-0.012,-0.015,-0.023
54887,-3.019,0.819,-9.179,-0.006,-0.029,-0.007
54990,-3.041,0.792,-9.234,0.001,-0.018,-0.000
55093,-3.060,0.773,-9.234,0.013,-0.031,0.003
55196,-3.165,0.649,-9.380,-0.046,-0.030,0.023
55299,-2.957,0.814,-9.347,-0.174,-0.084,0.003
55402,-3.275,1.247,-8.928,-0.140,-0.150,0.032
55505,-3.582,1.307,-8.856,-0.118,-0.101,-0.006
55608,-3.721,1.525,-8.837,-0.141,-0.083,-0.005
55711,-3.749,1.547,-8.760,-0.145,-0.059,-0.029
55814,-3.812,1.666,-8.576,-0.017,-0.038,-0.041
55917,-3.792,1.425,-8.751,0.065,0.049,-0.071
56020,-3.728,1.360,-8.839,0.100,0.081,-0.042
56123,-3.558,1.087,-9.103,0.041,0.103,-0.047
56226,-3.369,1.044,-9.136,-0.012,0.074,-0.022
56329,-3.452,1.152,-8.971,-0.022,-0.005,-0.019
56432,-3.484,1.295,-9.017,-0.048,-0.001,-0.043
56535,-3.488,1.281,-9.072,-0.019,0.041,-0.076
56638,-3.496,0.972,-8.914,-0.018,0.015,-0.018
56741,-3.421,1.171,-9.072,-0.028,0.015,-0.043
56844,-3.436,1.156,-9.019,-0.003,-0.000,-0.047
56947,-3.484,1.164,-8.957,0.003,-0.001,-0.038
57050,-3.560,1.195,-8.945,0.005,0.018,-0.029
57153,-3.601,1.140,-8.911,-0.005,0.019,-0.016
57256,-3.531,1.147,-8.995,-0.018,0.029,-0.026
57359,-3.426,1.161,-9.057,-0.020,0.012,-0.029
57462,-3.503,1.101,-9.026,-0.025,-0.003,-0.013
57565,-3.512,1.211,-8.945,-0.022,0.024,-0.030
57668,-3.445,1.159,-9.026,-0.021,0.026,-0.027
57771,-3.522,1.168,-8.923,0.005,0.009,-0.018
57874,-3.481,1.118,-9.024,-0.017,0.019,-0.019
57977,-3.510,1.226,-8.959,-0.014,0.021,-0.030
58080,-3.488,1.101,-9.012,-0.025,0.024,-0.023
58184,-3.440,1.130,-9.009,-0.025,0.018,-0.015
58287,-3.452,1.154,-9.038,-0.016,0.020,-0.020
58390,-3.460,1.130,-9.024,-0.017,0.019,-0.017
58493,-3.440,1.178,-9.024,-0.022,0.010,-0.014
58596,-3.436,1.176,-9.014,-0.021,0.009,-0.019
58699,-3.452,1.178,-9.019,-0.018,0.010,-0.023
58802,-3.462,1.176,-9.021,-0.018,0.012,-0.020
58905,-3.428,1.147,-8.990,-0.014,0.018,-0.021
59008,-3.409,1.156,-9.062,-0.022,0.022,-0.022
59111,-3.476,1.171,-9.005,-0.023,0.021,-0.022
59214,-3.409,1.171,-9.021,-0.023,0.016,-0.023
59317,-3.417,1.202,-9.031,-0.019,0.017,-0.024
59421,-3.431,1.188,-9.021,-0.017,0.018,-0.023
59524,-3.424,1.164,-9.031,-0.023,0.018,-0.023
59627,-3.414,1.176,-9.017,-0.021,0.018,-0.021
59731,-3.402,1.173,-9.036,-0.015,0.017,-0.018
59834,-3.390,1.178,-9.033,-0.015,0.018,-0.018
59937,-3.393,1.190,-9.026,-0.015,0.018,-0.018
60041,-3.402,1.197,-9.014,-0.017,0.023,-0.018
60144,-3.381,1.168,-9.029,-0.012,0.013,-0.022
60247,-3.388,1.180,-9.024,-0.013,0.030,-0.022
60350,-3.347,1.178,-9.043,-0.011,0.028,-0.027
60454,-3.369,1.173,-9.055,-0.015,0.019,-0.026
60557,-3.347,1.180,-9.038,-0.018,0.011,-0.022
60660,-3.340,1.190,-9.074,-0.028,0.011,-0.024
60763,-3.338,1.211,-9.064,-0.025,0.014,-0.034
60866,-3.357,1.161,-9.055,-0.013,0.017,-0.029
60969,-3.364,1.159,-9.052,-0.009,0.013,-0.019
61072,-3.361,1.144,-9.043,-0.012,0.016,-0.018
61175,-3.352,1.156,-9.048,-0.012,0.011,-0.017
61278,-3.321,1.176,-9.098,-0.015,0.018,-0.016
61381,-3.345,1.188,-9.038,-0.014,0.015,-0.016
61484,-3.311,1.183,-9.076,-0.013,0.016,-0.019
61587,-3.361,1.176,-9.009,-0.000,-0.004,-0.022
61690,-3.378,1.116,-9.041,-0.016,0.006,-0.013
61793,-3.357,1.144,-9.050,-0.018,0.015,-0.021
61896,-3.352,1.164,-9.060,-0.019,0.019,-0.021
61999,-3.385,1.178,-9.024,-0.014,0.009,-0.023
62102,-3.364,1.149,-9.055,-0.017,0.013,-0.024
62205,-3.378,1.128,-9.036,-0.017,0.018,-0.023
62308,-3.376,1.144,-9.045,-0.018,0.019,-0.018
62411,-3.354,1.128,-9.038,-0.015,0.017,-0.020
62514,-3.326,1.149,-9.098,-0.016,0.021,-0.018
62618,-3.349,1.166,-9.031,-0.014,0.018,-0.017
62722,-3.318,1.142,-9.060,-0.015,0.014,-0.018
62825,-3.342,1.152,-9.081,-0.024,0.014,-0.019
62928,-3.333,1.164,-9.038,-0.018,0.014,-0.017
63031,-3.328,1.154,-9.076,-0.015,0.017,-0.020
63134,-3.345,1.178,-9.048,-0.013,0.014,-0.018
63237,-3.330,1.171,-9.069,-0.016,0.014,-0.018
63340,-3.338,1.156,-9.062,-0.013,0.015,-0.019
63444,-3.333,1.147,-9.076,-0.013,0.018,-0.017
63547,-3.347,1.152,-9.084,-0.015,0.014,-0.016
63650,-3.292,1.166,-9.108,-0.019,0.025,-0.019
63753,-3.326,1.159,-9.048,-0.016,0.014,-0.018
63856,-3.306,1.171,-9.079,-0.018,0.018,-0.020
63960,-3.314,1.149,-9.079,-0.017,0.018,-0.018
64063,-3.302,1.166,-9.062,-0.016,0.010,-0.018
64167,-3.309,1.164,-9.084,-0.023,0.014,-0.023
64270,-3.311,1.178,-9.062,-0.017,0.010,-0.023
64373,-3.311,1.142,-9.074,-0.015,0.014,-0.021
64477,-3.314,1.147,-9.072,-0.013,0.014,-0.019
64581,-3.309,1.147,-9.067,-0.015,0.015,-0.020
64685,-3.306,1.137,-9.084,-0.018,0.015,-0.018
64788,-3.282,1.178,-9.117,-0.018,0.022,-0.018
64892,-3.328,1.166,-9.057,-0.017,0.009,-0.024
64995,-3.294,1.180,-9.069,-0.018,0.011,-0.027
65098,-3.306,1.161,-9.069,-0.017,0.017,-0.021
65201,-3.306,1.144,-9.064,-0.014,0.012,-0.019
65304,-3.304,1.144,-9.093,-0.014,0.013,-0.021
65407,-3.294,1.149,-9.072,-0.015,0.014,-0.018
65510,-3.304,1.159,-9.069,-0.013,0.014,-0.018
65613,-3.302,1.149,-9.072,-0.017,0.012,-0.020
65716,-3.304,1.144,-9.069,-0.016,0.013,-0.020
65819,-3.299,1.152,-9.079,-0.014,0.012,-0.019
65922,-3.330,1.161,-9.072,-0.017,0.018,-0.017
66026,-3.292,1.144,-9.067,-0.015,0.010,-0.017
66129,-3.297,1.144,-9.076,-0.015,0.015,-0.019
66232,-3.321,1.125,-9.064,-0.016,0.013,-0.018
66335,-3.292,1.142,-9.086,-0.017,0.011,-0.019
66438,-3.309,1.149,-9.072,-0.017,0.014,-0.020
66541,-3.309,1.142,-9.064,-0.016,0.014,-0.020
66644,-3.287,1.142,-9.064,-0.018,0.014,-0.019
66747,-3.290,1.132,-9.081,-0.017,0.015,-0.019
66850,-3.294,1.149,-9.081,-0.017,0.015,-0.019
66953,-3.273,1.147,-9.086,-0.017,0.015,-0.017
67056,-3.287,1.125,-9.055,-0.017,0.014,-0.019
67159,-3.259,1.132,-9.117,-0.018,0.017,-0.021
67262,-3.278,1.140,-9.062,-0.022,0.021,-0.012
67365,-3.261,1.154,-9.105,-0.017,0.013,-0.013
67468,-3.263,1.176,-9.093,-0.018,0.014,-0.019
67571,-3.256,1.192,-9.076,-0.014,0.012,-0.014
67674,-3.282,1.164,-9.086,-0.014,0.011,-0.017
67777,-3.275,1.173,-9.088,-0.015,0.013,-0.019
67880,-3.266,1.164,-9.081,-0.016,0.013,-0.020
67983,-3.273,1.161,-9.100,-0.015,0.013,-0.019
68086,-3.278,1.159,-9.086,-0.015,0.013,-0.020
68189,-3.275,1.135,-9.067,-0.015,0.012,-0.021
68292,-3.251,1.149,-9.134,-0.017,0.015,-0.020
68395,-3.292,1.161,-9.072,-0.016,0.013,-0.019
68498,-3.256,1.159,-9.105,-0.017,0.011,-0.021
68601,-3.266,1.154,-9.098,-0.017,0.016,-0.020
68704,-3.278,1.173,-9.072,-0.016,0.011,-0.020
