t (ms),a_x,a_y,a_z,g_x,g_y,g_z
340401,-6.045,1.120,-7.432,0.171,0.288,-0.032
340505,-5.911,1.073,-7.618,0.141,0.220,-0.021
340608,-5.693,0.687,-7.855,0.059,0.210,-0.002
340712,-5.602,0.584,-7.937,-0.038,0.065,0.011
340815,-5.643,0.539,-7.784,-0.001,0.071,-0.081
340919,-5.375,1.188,-7.841,-0.219,0.100,0.023
341022,-5.720,0.792,-7.774,-0.002,0.087,-0.039
341126,-5.413,0.637,-7.946,0.031,0.060,0.029
341229,-5.329,1.166,-7.863,-0.046,0.135,0.114
341332,-5.401,1.097,-8.037,0.038,0.014,-0.015
341435,-5.236,0.874,-7.896,0.010,0.010,-0.017
341539,-5.282,1.013,-7.944,-0.050,0.041,-0.056
341642,-5.375,1.053,-7.918,0.003,0.014,-0.044
341746,-5.241,0.943,-7.956,0.046,0.084,-0.031
341849,-5.162,0.924,-8.095,0.027,0.026,-0.047
341953,-5.150,0.924,-8.056,-0.059,-0.030,-0.044
342056,-5.322,0.977,-7.985,-0.042,-0.040,-0.014
342159,-5.279,1.022,-7.951,-0.030,-0.084,-0.009
342262,-5.528,1.049,-7.824,-0.026,-0.060,-0.039
342366,-5.681,1.532,-7.499,0.024,-0.100,-0.164
342469,-5.370,0.862,-7.908,0.012,-0.106,-0.040
342572,-5.772,0.860,-7.666,0.089,-0.176,0.014
342675,-5.813,0.876,-7.527,-0.009,-0.202,-0.011
342778,-6.096,0.948,-7.420,-0.075,-0.256,-0.028
342881,-6.239,0.953,-7.211,-0.168,-0.159,-0.015
342984,-6.366,1.082,-6.852,-0.027,0.061,-0.006
343087,-6.199,1.185,-7.314,0.082,0.226,0.015
343190,-5.866,1.089,-7.606,0.070,0.265,0.028
343293,-5.758,0.792,-7.585,0.011,0.208,0.078
343396,-5.497,1.355,-7.894,0.044,0.242,-0.081
343500,-5.329,0.764,-7.884,-0.011,0.161,-0.004
343604,-5.464,1.075,-7.800,-0.145,0.075,0.018
343707,-5.265,1.389,-7.946,-0.077,0.122,0.014
343811,-5.207,1.298,-7.985,0.074,0.107,0.050
343914,-4.982,1.168,-8.207,0.059,0.020,-0.023
344018,-4.891,1.326,-8.147,0.026,-0.038,-0.057
344122,-4.980,1.178,-8.028,-0.063,0.062,0.005
344225,-4.815,1.204,-8.337,0.001,0.096,0.026
344329,-4.970,1.077,-7.934,-0.015,-0.015,0.013
344433,-4.882,1.269,-8.258,-0.025,0.052,0.005
344537,-5.049,1.305,-8.095,0.017,-0.019,-0.048
344640,-4.693,1.109,-8.212,0.070,0.140,-0.027
344744,-4.712,1.113,-8.430,-0.059,-0.022,-0.047
344847,-5.052,1.255,-8.183,-0.047,-0.181,-0.050
344951,-5.205,1.113,-7.944,-0.024,-0.202,-0.078
345055,-5.200,0.977,-7.903,0.066,-0.189,-0.014
345159,-5.528,1.020,-7.824,0.023,-0.221,-0.017
345263,-5.523,1.070,-7.831,-0.157,-0.223,0.008
345367,-5.993,1.508,-7.626,-0.104,-0.396,0.039
345471,-5.945,1.152,-6.893,-0.261,-0.249,-0.011
345575,-6.443,1.724,-6.981,-0.049,0.149,-0.039
345679,-6.227,1.384,-7.151,-0.029,0.223,0.010
345783,-5.732,1.420,-7.532,0.007,0.277,0.006
345886,-5.598,1.511,-7.712,0.089,0.182,-0.010
345990,-5.559,1.616,-7.848,0.041,0.100,0.024
346094,-5.827,1.245,-7.621,0.063,0.046,-0.011
346198,-5.605,1.252,-7.544,0.015,0.177,0.062
346302,-5.262,1.240,-7.939,0.002,0.183,0.074
346406,-5.057,1.568,-8.054,-0.044,0.152,0.037
346510,-5.119,1.805,-8.025,-0.035,0.097,-0.018
346614,-5.095,1.492,-7.951,0.018,0.019,-0.050
346718,-4.987,1.628,-8.162,0.011,-0.016,-0.113
346822,-5.121,1.518,-7.834,-0.018,0.022,-0.060
346925,-5.100,1.453,-8.286,0.018,0.013,0.007
347029,-5.083,1.247,-7.853,-0.022,0.003,-0.032
347133,-5.037,1.559,-8.083,-0.082,0.063,-0.035
347236,-5.052,1.393,-8.011,-0.033,0.038,-0.012
347340,-4.925,1.686,-8.112,-0.072,0.051,0.069
347443,-5.023,1.626,-8.140,0.038,-0.016,-0.081
347547,-5.033,1.468,-8.112,0.049,-0.102,-0.031
347650,-5.157,1.597,-8.037,0.001,-0.205,-0.072
347753,-5.447,1.405,-7.819,0.005,-0.224,-0.081
347856,-5.705,1.250,-7.616,-0.071,-0.169,0.005
347959,-5.737,1.652,-7.484,-0.120,-0.081,-0.141
348062,-5.911,1.707,-7.489,0.006,-0.257,-0.050
348165,-6.007,1.585,-7.089,0.014,-0.217,-0.020
348268,-6.100,1.537,-7.223,-0.014,0.044,-0.014
348371,-6.199,1.410,-7.207,-0.005,0.091,-0.083
348474,-5.974,1.355,-7.487,-0.014,0.153,-0.051
348577,-5.904,1.279,-7.408,0.027,0.173,-0.024
348680,-5.861,1.580,-7.587,0.062,0.184,-0.028
348783,-5.612,1.312,-7.709,0.095,0.216,0.038
348886,-5.344,1.269,-7.925,-0.004,0.196,0.045
348990,-5.250,1.496,-7.887,-0.046,0.164,-0.003
349093,-5.212,1.429,-8.021,-0.051,0.138,-0.005
349196,-5.152,1.530,-7.973,-0.107,0.046,0.046
349299,-5.092,1.745,-7.985,-0.029,0.022,0.042
349402,-5.183,1.530,-7.939,0.105,-0.028,-0.037
349505,-5.018,1.563,-7.906,-0.006,0.056,0.029
349608,-4.839,1.793,-8.272,-0.208,0.167,0.111
349711,-4.985,1.987,-7.913,-0.089,0.019,0.036
349814,-5.006,1.767,-8.025,-0.086,0.090,0.025
349917,-4.776,1.851,-8.092,-0.212,-0.018,0.047
350021,-4.990,2.571,-7.815,-0.344,-0.110,0.090
350124,-5.013,2.950,-7.707,-0.015,-0.033,-0.012
350227,-5.069,2.413,-7.831,0.092,0.024,-0.054
350330,-4.982,2.497,-7.748,-0.087,0.014,-0.046
350433,-4.920,2.753,-8.009,-0.116,-0.033,-0.071
350536,-5.164,2.559,-7.863,-0.033,-0.175,-0.112
350639,-5.313,2.605,-7.740,0.078,-0.337,-0.165
350742,-5.693,2.186,-7.372,0.117,-0.355,-0.123
350845,-5.940,1.990,-7.077,0.019,-0.247,0.038
350948,-6.273,2.459,-6.864,-0.136,-0.152,0.029
351052,-5.981,2.399,-6.766,0.072,-0.066,-0.066
351155,-6.194,2.380,-6.948,0.070,0.179,0.001
351258,-5.856,2.320,-7.278,0.140,0.209,-0.018
351361,-5.672,2.143,-7.527,0.222,0.286,-0.016
351464,-5.538,1.923,-7.705,0.207,0.098,-0.005
351567,-5.866,1.559,-7.573,0.045,-0.006,-0.047
351670,-5.581,1.492,-7.544,-0.044,-0.009,0.036
351773,-5.461,1.935,-7.774,-0.134,0.109,0.084
351876,-5.535,1.647,-7.558,0.018,-0.014,-0.070
351979,-5.610,2.006,-7.635,0.096,0.025,-0.034
352082,-5.567,1.657,-7.690,-0.074,0.031,0.044
352185,-5.595,2.078,-7.554,-0.188,0.070,0.070
352288,-5.255,2.497,-7.757,-0.115,0.055,0.039
352391,-5.234,2.351,-7.683,-0.001,0.089,-0.071
352494,-5.301,2.174,-7.762,0.026,0.053,-0.075
352597,-5.315,2.198,-7.748,-0.041,0.015,-0.055
352700,-5.442,2.342,-7.479,-0.011,-0.051,0.006
352803,-5.411,2.291,-7.652,0.057,-0.001,0.016
352906,-5.349,2.212,-7.764,0.088,0.003,-0.092
353009,-5.397,2.076,-7.841,0.101,-0.176,-0.143
353113,-5.655,1.935,-7.487,0.105,-0.258,-0.110
353216,-5.863,1.834,-7.396,0.029,-0.242,-0.047
353319,-6.088,1.834,-7.417,-0.019,-0.271,0.014
353422,-6.503,1.635,-6.898,0.081,-0.302,-0.111
353525,-6.591,1.530,-6.278,-0.087,-0.057,-0.082
353629,-6.469,1.812,-6.833,0.015,0.227,0.002
353732,-6.177,1.707,-7.118,0.040,0.271,-0.006
353835,-6.033,1.836,-7.353,0.119,0.265,0.027
353938,-5.887,1.753,-7.448,0.090,0.165,0.020
354041,-5.897,1.604,-7.496,0.008,0.106,-0.033
354144,-5.854,1.626,-7.535,-0.014,0.020,-0.035
354247,-5.885,1.573,-7.482,0.004,0.001,0.021
354350,-5.713,1.903,-7.599,-0.072,0.015,0.084
354453,-5.813,1.652,-7.446,0.003,-0.024,-0.011
354556,-5.794,1.587,-7.573,-0.019,0.041,-0.044
354659,-5.760,1.729,-7.487,0.042,0.038,0.044
354762,-5.555,1.810,-7.781,0.030,0.153,0.043
354866,-5.816,1.642,-7.441,0.001,0.029,0.010
354969,-5.442,1.733,-7.731,-0.026,0.128,-0.041
355073,-5.368,1.765,-7.865,-0.034,0.049,-0.073
355177,-5.466,1.736,-7.776,0.007,0.002,-0.038
355281,-5.480,1.712,-7.721,-0.029,-0.014,-0.033
355385,-5.540,1.609,-7.666,-0.007,-0.028,-0.051
355489,-5.605,1.650,-7.673,-0.015,0.024,-0.038
355593,-5.519,1.626,-7.743,-0.012,0.097,-0.030
355696,-5.495,1.640,-7.616,-0.030,0.057,-0.078
355800,-5.334,1.666,-7.908,0.000,0.002,-0.018
355903,-5.444,1.628,-7.755,-0.001,-0.049,-0.035
356007,-5.602,1.602,-7.568,0.025,-0.025,-0.039
356110,-5.385,1.554,-7.879,0.028,-0.076,-0.036
356214,-5.839,1.513,-7.585,-0.025,-0.139,-0.037
356317,-5.775,1.836,-7.508,0.044,-0.087,-0.030
356421,-6.019,1.413,-7.348,0.122,-0.042,-0.028
356524,-5.890,1.384,-7.468,0.010,-0.000,-0.073
356628,-5.952,1.341,-7.403,-0.067,0.038,-0.045
356731,-5.988,1.391,-7.353,-0.037,0.060,-0.001
356835,-5.751,1.535,-7.621,0.024,0.065,0.009
356938,-5.732,1.336,-7.707,-0.005,0.005,-0.025
357042,-5.782,1.489,-7.429,-0.023,0.014,-0.019
357146,-5.835,1.422,-7.496,0.090,-0.019,0.056
357250,-5.792,1.417,-7.436,0.048,0.030,0.040
357353,-5.777,1.377,-7.609,0.030,0.063,0.016
357457,-5.725,1.425,-7.688,0.021,0.059,-0.019
357560,-5.574,1.489,-7.719,-0.017,0.044,-0.023
357664,-5.583,1.441,-7.764,-0.030,0.023,-0.021
357767,-5.614,1.465,-7.685,-0.046,-0.000,-0.039
357871,-5.681,1.472,-7.645,-0.033,0.006,-0.041
357975,-5.753,1.429,-7.580,-0.037,0.007,-0.035
358079,-5.710,1.475,-7.580,-0.035,0.012,-0.014
358183,-5.681,1.532,-7.626,-0.001,0.020,-0.012
358287,-5.653,1.520,-7.654,-0.015,0.019,-0.023
358390,-5.646,1.568,-7.645,-0.034,0.022,-0.020
358494,-5.667,1.592,-7.614,-0.032,0.038,-0.015
358597,-5.578,1.587,-7.683,-0.021,0.020,-0.021
358701,-5.626,1.583,-7.657,-0.008,0.009,-0.023
358805,-5.657,1.638,-7.616,-0.005,0.012,-0.022
358909,-5.634,1.580,-7.645,-0.004,0.009,-0.021
359012,-5.650,1.595,-7.638,-0.009,0.010,-0.018
359116,-5.629,1.604,-7.649,0.004,0.007,-0.021
359219,-5.648,1.616,-7.664,-0.001,0.021,-0.017
359323,-5.641,1.583,-7.635,-0.002,0.012,-0.018
359426,-5.624,1.590,-7.602,0.001,0.012,-0.021
359529,-5.622,1.578,-7.661,-0.001,0.022,-0.017
359632,-5.610,1.611,-7.652,-0.003,0.015,-0.018
359735,-5.655,1.607,-7.611,-0.016,0.034,-0.026
359838,-5.641,1.590,-7.599,-0.006,0.030,-0.027
359941,-5.538,1.597,-7.728,-0.011,0.024,-0.022
360044,-5.583,1.597,-7.678,-0.009,0.011,-0.019
360148,-5.631,1.623,-7.661,-0.008,0.012,-0.017
360251,-5.581,1.630,-7.669,-0.006,0.015,-0.017
360355,-5.595,1.623,-7.678,-0.006,0.013,-0.019
360458,-5.578,1.647,-7.678,-0.009,0.007,-0.023
360562,-5.602,1.652,-7.635,-0.011,0.017,-0.018
360665,-5.586,1.626,-7.666,0.000,0.009,-0.020
360769,-5.590,1.616,-7.657,-0.001,0.008,-0.018
360872,-5.612,1.630,-7.673,-0.005,0.015,-0.016
360976,-5.593,1.645,-7.669,0.000,0.012,-0.017
361079,-5.569,1.587,-7.707,0.003,-0.001,-0.012
361182,-5.636,1.659,-7.614,-0.003,-0.003,-0.015
361285,-5.629,1.650,-7.649,0.002,0.008,-0.022
361389,-5.588,1.657,-7.664,-0.010,0.025,-0.015
361492,-5.612,1.659,-7.664,-0.002,0.013,-0.017
361596,-5.607,1.623,-7.633,-0.003,0.009,-0.021
361699,-5.622,1.602,-7.652,0.003,0.012,-0.020
361803,-5.624,1.633,-7.652,0.003,0.008,-0.017
361906,-5.612,1.623,-7.623,0.001,0.011,-0.019
362010,-5.600,1.614,-7.659,-0.006,0.012,-0.022
362113,-5.605,1.640,-7.657,-0.011,0.011,-0.023
362216,-5.641,1.659,-7.628,-0.004,0.025,-0.015
362319,-5.590,1.635,-7.671,-0.001,0.011,-0.021
362423,-5.578,1.618,-7.664,0.004,0.010,-0.023
362526,-5.619,1.628,-7.659,-0.003,0.016,-0.019
362630,-5.588,1.609,-7.671,-0.003,0.011,-0.019
362733,-5.602,1.614,-7.659,-0.006,0.012,-0.018
362837,-5.610,1.633,-7.669,-0.005,0.011,-0.018
362940,-5.624,1.628,-7.609,0.001,0.015,-0.019
363044,-5.562,1.638,-7.681,-0.003,0.013,-0.020
363147,-5.607,1.642,-7.673,-0.001,0.008,-0.020
363251,-5.636,1.652,-7.623,0.001,0.014,-0.018
363354,-5.588,1.635,-7.669,-0.011,0.013,-0.021
363458,-5.588,1.647,-7.664,-0.010,0.013,-0.020
363561,-5.602,1.638,-7.652,-0.009,0.010,-0.020
363665,-5.610,1.654,-7.645,-0.005,0.012,-0.021
363768,-5.588,1.674,-7.647,-0.009,0.019,-0.017
363872,-5.588,1.638,-7.669,0.000,0.009,-0.018
363975,-5.590,1.654,-7.645,-0.004,0.010,-0.018
364078,-5.619,1.666,-7.666,-0.006,0.017,-0.020
364181,-5.586,1.662,-7.657,-0.004,0.012,-0.020
364284,-5.598,1.633,-7.642,-0.007,0.004,-0.021
364387,-5.602,1.659,-7.628,-0.005,0.010,-0.016
364490,-5.578,1.671,-7.666,0.005,0.021,-0.014
364593,-5.602,1.676,-7.633,-0.000,0.025,-0.016
364697,-5.540,1.664,-7.702,-0.005,0.011,-0.020
364800,-5.583,1.633,-7.654,-0.002,0.011,-0.022
364903,-5.624,1.654,-7.645,-0.001,0.011,-0.022
365007,-5.588,1.654,-7.657,0.001,0.013,-0.018
365110,-5.588,1.654,-7.673,0.002,0.010,-0.019
365214,-5.581,1.654,-7.671,-0.000,0.007,-0.023
365317,-5.583,1.630,-7.659,0.002,0.005,-0.024
365421,-5.641,1.614,-7.614,0.013,0.015,-0.024
365524,-5.586,1.599,-7.659,-0.010,0.013,-0.024
365628,-5.605,1.616,-7.647,-0.015,0.014,-0.020
365731,-5.617,1.647,-7.635,-0.022,0.018,-0.016
365835,-5.590,1.645,-7.652,-0.014,0.010,-0.018
365938,-5.569,1.690,-7.685,-0.010,0.017,-0.009
366042,-5.590,1.717,-7.659,-0.022,0.014,-0.020
366145,-5.595,1.736,-7.630,-0.017,0.023,-0.029
366249,-5.617,1.683,-7.580,-0.037,0.052,-0.043
366352,-5.492,1.755,-7.738,-0.017,0.031,-0.040
366456,-5.531,1.628,-7.717,-0.036,0.028,-0.049
366559,-5.531,1.705,-7.681,-0.035,0.027,-0.038
366663,-5.511,1.712,-7.719,0.002,0.011,-0.032
366766,-5.535,1.657,-7.676,0.006,0.005,-0.032
366870,-5.540,1.686,-7.702,-0.005,0.007,-0.024
366973,-5.543,1.693,-7.669,0.003,0.014,-0.018
367077,-5.559,1.657,-7.676,-0.005,0.016,-0.018
367180,-5.519,1.702,-7.695,-0.010,0.024,-0.015
367284,-5.521,1.700,-7.702,-0.006,0.019,-0.017
367387,-5.521,1.707,-7.671,0.003,0.016,-0.018
367491,-5.511,1.705,-7.724,0.009,0.014,-0.018
367594,-5.485,1.690,-7.724,0.005,0.007,-0.022
367698,-5.504,1.690,-7.702,0.006,0.003,-0.023
367801,-5.526,1.700,-7.695,0.013,0.006,-0.023
367905,-5.543,1.683,-7.693,0.017,0.009,-0.026
368008,-5.531,1.657,-7.733,0.001,0.022,-0.026
368112,-5.507,1.609,-7.733,-0.003,0.009,-0.025
368215,-5.514,1.602,-7.717,-0.003,-0.001,-0.025
368319,-5.562,1.599,-7.645,0.008,-0.010,-0.026
368422,-5.557,1.578,-7.717,-0.003,0.007,-0.018
368526,-5.468,1.657,-7.772,-0.009,-0.017,-0.014
368629,-5.600,1.858,-7.568,0.008,-0.042,-0.042
368733,-5.729,1.480,-7.587,0.034,0.002,-0.068
368836,-5.693,1.506,-7.611,-0.011,-0.005,-0.032
368940,-5.679,1.448,-7.611,-0.033,0.005,-0.057
369043,-5.746,1.484,-7.561,-0.014,0.030,-0.019
369147,-5.650,1.609,-7.642,-0.044,0.026,-0.024
369251,-5.710,1.566,-7.606,0.025,-0.043,-0.089
369355,-5.636,1.571,-7.719,0.022,-0.010,-0.048
369459,-5.660,1.535,-7.707,0.072,-0.019,-0.056
369562,-5.866,1.348,-7.496,0.057,-0.052,-0.080
369666,-5.906,1.231,-7.441,0.026,-0.001,-0.066
369769,-5.818,1.279,-7.568,-0.010,0.032,-0.047
369872,-5.725,1.209,-7.638,0.024,0.015,-0.010
369975,-5.806,1.176,-7.575,0.019,0.012,0.008
370078,-5.875,1.350,-7.456,-0.020,0.033,-0.011
